time x y z x_d y_d z_d error_x error_y error_z
0.21 0.307009 5.38586e-05 0.486704 0.306942 3.97515e-05 0.486778 6.72409e-05 1.41071e-05 -7.40527e-05
0.211 0.307011 5.312e-05 0.486702 0.306942 3.97515e-05 0.486778 6.91989e-05 1.33685e-05 -7.57194e-05
0.212 0.30701 5.35044e-05 0.486701 0.306942 3.97515e-05 0.486778 6.82442e-05 1.37529e-05 -7.69531e-05
0.213 0.307011 5.3187e-05 0.486702 0.306942 3.97515e-05 0.486778 6.92313e-05 1.34355e-05 -7.57301e-05
0.214 0.30701 5.33661e-05 0.486701 0.306942 3.97515e-05 0.486778 6.81194e-05 1.36147e-05 -7.70133e-05
0.215 0.30701 5.25176e-05 0.486703 0.306942 3.97515e-05 0.486778 6.8127e-05 1.27661e-05 -7.5279e-05
0.216 0.307011 5.3161e-05 0.4867 0.306942 3.97515e-05 0.486778 6.92276e-05 1.34095e-05 -7.75838e-05
0.217 0.30701 5.30432e-05 0.486702 0.306942 3.97515e-05 0.486778 6.81039e-05 1.32917e-05 -7.61434e-05
0.218 0.307009 5.36222e-05 0.486701 0.306942 3.97515e-05 0.486778 6.67581e-05 1.38707e-05 -7.668e-05
0.219 0.307009 5.6246e-05 0.486702 0.306942 3.97515e-05 0.486778 6.74419e-05 1.64945e-05 -7.63856e-05
0.22 0.30701 5.25476e-05 0.486702 0.306942 3.97515e-05 0.486778 6.81413e-05 1.27961e-05 -7.5959e-05
0.221 0.307012 5.574e-05 0.486704 0.306942 3.97515e-05 0.486778 6.97032e-05 1.59885e-05 -7.40221e-05
0.222 0.307011 5.24402e-05 0.486704 0.306942 3.97515e-05 0.486778 6.91979e-05 1.26888e-05 -7.44679e-05
0.223 0.30701 5.29021e-05 0.486703 0.306942 3.97515e-05 0.486778 6.82438e-05 1.31506e-05 -7.48815e-05
0.224 0.30701 5.30109e-05 0.486703 0.306942 3.97515e-05 0.486778 6.7626e-05 1.32594e-05 -7.51394e-05
0.225 0.307011 5.40393e-05 0.486704 0.306942 3.97515e-05 0.486778 6.88024e-05 1.42878e-05 -7.35993e-05
0.226 0.30701 5.40387e-05 0.486703 0.306942 3.97515e-05 0.486778 6.75126e-05 1.42872e-05 -7.54215e-05
0.227 0.307011 5.39635e-05 0.486702 0.306942 3.97515e-05 0.486778 6.91276e-05 1.4212e-05 -7.64757e-05
0.228 0.30701 5.16155e-05 0.4867 0.306942 3.97515e-05 0.486778 6.80135e-05 1.1864e-05 -7.82245e-05
0.229 0.307012 5.16751e-05 0.486703 0.306942 3.97515e-05 0.486778 6.95787e-05 1.19236e-05 -7.5357e-05
0.23 0.307011 5.16238e-05 0.486701 0.306942 3.97515e-05 0.486778 6.90626e-05 1.18723e-05 -7.65029e-05
0.231 0.307011 5.26753e-05 0.486703 0.306942 3.97515e-05 0.486778 6.94098e-05 1.29238e-05 -7.54275e-05
0.232 0.307011 5.20286e-05 0.486703 0.306942 3.97515e-05 0.486778 6.93686e-05 1.22771e-05 -7.54448e-05
0.233 0.307012 5.18095e-05 0.486704 0.306942 3.97515e-05 0.486778 6.97475e-05 1.2058e-05 -7.42379e-05
0.234 0.307012 5.60401e-05 0.486704 0.306942 3.97515e-05 0.486778 6.998e-05 1.62886e-05 -7.41407e-05
0.235 0.307012 5.18816e-05 0.486702 0.306942 3.97515e-05 0.486778 7.0051e-05 1.21301e-05 -7.60898e-05
0.236 0.307011 5.52277e-05 0.486699 0.306942 3.97515e-05 0.486778 6.89611e-05 1.54762e-05 -7.86412e-05
0.237 0.307011 5.33343e-05 0.486699 0.306942 3.97515e-05 0.486778 6.90665e-05 1.35828e-05 -7.9025e-05
0.238 0.307013 5.29342e-05 0.486701 0.306942 3.97515e-05 0.486778 7.08931e-05 1.31828e-05 -7.6638e-05
0.24 0.307012 5.38875e-05 0.486701 0.306942 3.97515e-05 0.486778 6.99856e-05 1.4136e-05 -7.64891e-05
0.241 0.307012 5.46292e-05 0.4867 0.306942 3.97515e-05 0.486778 6.95315e-05 1.48777e-05 -7.75958e-05
0.242 0.307011 5.45412e-05 0.486703 0.306942 3.97515e-05 0.486778 6.94709e-05 1.47897e-05 -7.54433e-05
0.243 0.307011 5.35334e-05 0.486702 0.306942 3.97515e-05 0.486778 6.93444e-05 1.37819e-05 -7.56e-05
0.244 0.307011 5.26452e-05 0.486702 0.306942 3.97515e-05 0.486778 6.94289e-05 1.28937e-05 -7.63669e-05
0.245 0.307012 5.32276e-05 0.486699 0.306942 3.97515e-05 0.486778 6.96078e-05 1.34761e-05 -7.8643e-05
0.246 0.307012 5.3271e-05 0.4867 0.306942 3.97515e-05 0.486778 6.94874e-05 1.35195e-05 -7.80095e-05
0.247 0.307012 5.41769e-05 0.4867 0.306942 3.97515e-05 0.486778 7.00899e-05 1.44254e-05 -7.79497e-05
0.248 0.307013 5.37485e-05 0.486702 0.306942 3.97515e-05 0.486778 7.10298e-05 1.3997e-05 -7.60692e-05
0.249 0.307013 5.47108e-05 0.486703 0.306942 3.97515e-05 0.486778 7.12129e-05 1.49593e-05 -7.49157e-05
0.25 0.307012 5.20832e-05 0.486703 0.306942 3.97515e-05 0.486778 7.02042e-05 1.23317e-05 -7.53035e-05
0.251 0.307014 5.38242e-05 0.486701 0.306942 3.97515e-05 0.486778 7.15297e-05 1.40728e-05 -7.6697e-05
0.252 0.307013 5.35081e-05 0.486701 0.306942 3.97515e-05 0.486778 7.13367e-05 1.37566e-05 -7.67722e-05
0.253 0.307013 5.28507e-05 0.4867 0.306942 3.97515e-05 0.486778 7.0987e-05 1.30993e-05 -7.80815e-05
0.254 0.307012 5.40412e-05 0.486701 0.306942 3.97515e-05 0.486778 6.99692e-05 1.42897e-05 -7.73422e-05
0.255 0.307013 5.31095e-05 0.486701 0.306942 3.97515e-05 0.486778 7.12518e-05 1.3358e-05 -7.71156e-05
0.256 0.307013 5.43872e-05 0.486701 0.306942 3.97515e-05 0.486778 7.13153e-05 1.46357e-05 -7.68818e-05
0.257 0.307013 5.33699e-05 0.486701 0.306942 3.97515e-05 0.486778 7.11012e-05 1.36184e-05 -7.69025e-05
0.258 0.307013 5.42599e-05 0.486701 0.306942 3.97515e-05 0.486778 7.13436e-05 1.45085e-05 -7.6778e-05
0.259 0.307014 5.49259e-05 0.4867 0.306942 3.97515e-05 0.486778 7.15383e-05 1.51744e-05 -7.77225e-05
0.26 0.307014 5.30049e-05 0.486701 0.306942 3.97515e-05 0.486778 7.17964e-05 1.32535e-05 -7.65787e-05
0.261 0.307013 5.17821e-05 0.486702 0.306942 3.97515e-05 0.486778 7.1433e-05 1.20306e-05 -7.56814e-05
0.262 0.307013 5.28163e-05 0.486702 0.306942 3.97515e-05 0.486778 7.09621e-05 1.30648e-05 -7.5996e-05
0.263 0.307013 5.356e-05 0.486699 0.306942 3.97515e-05 0.486778 7.11547e-05 1.38085e-05 -7.89418e-05
0.264 0.307013 5.54652e-05 0.486697 0.306942 3.97515e-05 0.486778 7.09306e-05 1.57137e-05 -8.14276e-05
0.265 0.307013 5.5054e-05 0.486704 0.306942 3.97515e-05 0.486778 7.07283e-05 1.53025e-05 -7.44251e-05
0.266 0.307014 5.34882e-05 0.486699 0.306942 3.97515e-05 0.486778 7.22824e-05 1.37367e-05 -7.9407e-05
0.267 0.307014 5.29003e-05 0.486702 0.306942 3.97515e-05 0.486778 7.17734e-05 1.31489e-05 -7.58948e-05
0.268 0.307013 5.46104e-05 0.4867 0.306942 3.97515e-05 0.486778 7.09539e-05 1.48589e-05 -7.82132e-05
0.269 0.307013 5.19043e-05 0.486701 0.306942 3.97515e-05 0.486778 7.10268e-05 1.21528e-05 -7.71733e-05
0.27 0.307014 5.34842e-05 0.486702 0.306942 3.97515e-05 0.486778 7.22351e-05 1.37327e-05 -7.64073e-05
0.271 0.307014 5.32985e-05 0.486703 0.306942 3.97515e-05 0.486778 7.17933e-05 1.3547e-05 -7.46045e-05
0.272 0.307014 5.41466e-05 0.486702 0.306942 3.97515e-05 0.486778 7.21147e-05 1.43951e-05 -7.64459e-05
0.273 0.307015 5.47659e-05 0.486698 0.306942 3.97515e-05 0.486778 7.32658e-05 1.50144e-05 -7.98743e-05
0.274 0.307014 5.47125e-05 0.486698 0.306942 3.97515e-05 0.486778 7.21139e-05 1.4961e-05 -7.95832e-05
0.275 0.307014 5.33538e-05 0.486701 0.306942 3.97515e-05 0.486778 7.18584e-05 1.36023e-05 -7.7061e-05
0.276 0.307016 5.38326e-05 0.486701 0.306942 3.97515e-05 0.486778 7.35445e-05 1.40811e-05 -7.70938e-05
0.277 0.307014 5.51557e-05 0.486702 0.306942 3.97515e-05 0.486778 7.22875e-05 1.54043e-05 -7.55958e-05
0.278 0.307015 5.20586e-05 0.486701 0.306942 3.97515e-05 0.486778 7.2832e-05 1.23071e-05 -7.73273e-05
0.279 0.307015 5.44031e-05 0.486699 0.306942 3.97515e-05 0.486778 7.24778e-05 1.46516e-05 -7.86334e-05
0.28 0.307015 5.44731e-05 0.486699 0.306942 3.97515e-05 0.486778 7.24787e-05 1.47216e-05 -7.86308e-05
0.281 0.307014 5.39135e-05 0.4867 0.306942 3.97515e-05 0.486778 7.23081e-05 1.4162e-05 -7.77713e-05
0.282 0.307015 5.25958e-05 0.486699 0.306942 3.97515e-05 0.486778 7.24794e-05 1.28443e-05 -7.86299e-05
0.283 0.307014 5.50437e-05 0.486701 0.306942 3.97515e-05 0.486778 7.18802e-05 1.52922e-05 -7.69162e-05
0.284 0.307015 5.36028e-05 0.486701 0.306942 3.97515e-05 0.486778 7.26008e-05 1.38514e-05 -7.74139e-05
0.285 0.307015 5.45198e-05 0.486701 0.306942 3.97515e-05 0.486778 7.25493e-05 1.47683e-05 -7.66366e-05
0.286 0.307014 5.49115e-05 0.486703 0.306942 3.97515e-05 0.486778 7.2075e-05 1.516e-05 -7.47395e-05
0.287 0.307015 5.4929e-05 0.486702 0.306942 3.97515e-05 0.486778 7.29587e-05 1.51775e-05 -7.63341e-05
0.288 0.307015 5.38924e-05 0.486699 0.306942 3.97515e-05 0.486778 7.27271e-05 1.41409e-05 -7.85259e-05
0.289 0.307014 5.44017e-05 0.486699 0.306942 3.97515e-05 0.486778 7.2325e-05 1.46502e-05 -7.86948e-05
0.29 0.307016 5.38998e-05 0.486701 0.306942 3.97515e-05 0.486778 7.40486e-05 1.41483e-05 -7.69711e-05
0.291 0.307016 5.46144e-05 0.486703 0.306942 3.97515e-05 0.486778 7.35882e-05 1.48629e-05 -7.53868e-05
0.292 0.307016 5.46752e-05 0.486702 0.306942 3.97515e-05 0.486778 7.36845e-05 1.49237e-05 -7.61521e-05
0.293 0.307016 5.41248e-05 0.486702 0.306942 3.97515e-05 0.486778 7.34971e-05 1.43733e-05 -7.60314e-05
0.294 0.307015 5.64156e-05 0.486701 0.306942 3.97515e-05 0.486778 7.3147e-05 1.66641e-05 -7.7199e-05
0.295 0.307016 5.43071e-05 0.4867 0.306942 3.97515e-05 0.486778 7.41938e-05 1.45556e-05 -7.77862e-05
0.296 0.307016 5.41853e-05 0.486702 0.306942 3.97515e-05 0.486778 7.38793e-05 1.44338e-05 -7.59509e-05
0.297 0.307016 5.34319e-05 0.486699 0.306942 3.97515e-05 0.486778 7.37386e-05 1.36804e-05 -7.89038e-05
0.298 0.307015 5.37817e-05 0.4867 0.306942 3.97515e-05 0.486778 7.29998e-05 1.40302e-05 -7.77925e-05
0.299 0.307016 5.40974e-05 0.486701 0.306942 3.97515e-05 0.486778 7.37814e-05 1.4346e-05 -7.67582e-05
0.3 0.307017 5.47307e-05 0.4867 0.306942 3.97515e-05 0.486778 7.44834e-05 1.49792e-05 -7.82662e-05
0.301 0.307016 5.5461e-05 0.4867 0.306942 3.97515e-05 0.486778 7.36973e-05 1.57095e-05 -7.83224e-05
0.302 0.307016 5.41367e-05 0.486701 0.306942 3.97515e-05 0.486778 7.40538e-05 1.43852e-05 -7.68741e-05
0.303 0.307016 5.3254e-05 0.486703 0.306942 3.97515e-05 0.486778 7.38856e-05 1.35025e-05 -7.46691e-05
0.304 0.307015 5.43769e-05 0.4867 0.306942 3.97515e-05 0.486778 7.29699e-05 1.46254e-05 -7.77625e-05
0.305 0.307016 5.55166e-05 0.486701 0.306942 3.97515e-05 0.486778 7.34786e-05 1.57651e-05 -7.71195e-05
0.306 0.307016 5.35308e-05 0.486701 0.306942 3.97515e-05 0.486778 7.37599e-05 1.37794e-05 -7.71028e-05
0.307 0.307016 5.33564e-05 0.486701 0.306942 3.97515e-05 0.486778 7.3549e-05 1.36049e-05 -7.7425e-05
0.308 0.307015 5.59598e-05 0.486699 0.306942 3.97515e-05 0.486778 7.31175e-05 1.62083e-05 -7.92813e-05
0.309 0.307016 5.55893e-05 0.486698 0.306942 3.97515e-05 0.486778 7.36175e-05 1.58378e-05 -7.98186e-05
0.31 0.307016 5.47649e-05 0.486703 0.306942 3.97515e-05 0.486778 7.38875e-05 1.50134e-05 -7.48514e-05
0.311 0.307016 5.52844e-05 0.486701 0.306942 3.97515e-05 0.486778 7.41365e-05 1.55329e-05 -7.68356e-05
0.312 0.307016 5.51621e-05 0.486702 0.306942 3.97515e-05 0.486778 7.38325e-05 1.54106e-05 -7.6398e-05
0.313 0.307017 5.60637e-05 0.486702 0.306942 3.97515e-05 0.486778 7.46602e-05 1.63122e-05 -7.5844e-05
0.314 0.307016 5.47981e-05 0.4867 0.306942 3.97515e-05 0.486778 7.44227e-05 1.50467e-05 -7.77402e-05
0.315 0.307015 5.36636e-05 0.4867 0.306942 3.97515e-05 0.486778 7.32949e-05 1.39121e-05 -7.78188e-05
0.316 0.307016 5.51418e-05 0.4867 0.306942 3.97515e-05 0.486778 7.40633e-05 1.53904e-05 -7.80833e-05
0.317 0.307017 5.60556e-05 0.486699 0.306942 3.97515e-05 0.486778 7.5206e-05 1.63041e-05 -7.90089e-05
0.318 0.307017 5.43538e-05 0.486701 0.306942 3.97515e-05 0.486778 7.48717e-05 1.46024e-05 -7.68229e-05
0.319 0.307017 5.53576e-05 0.4867 0.306942 3.97515e-05 0.486778 7.5085e-05 1.56061e-05 -7.75869e-05
0.32 0.307017 5.59472e-05 0.486701 0.306942 3.97515e-05 0.486778 7.47282e-05 1.61957e-05 -7.67801e-05
0.321 0.307016 5.51133e-05 0.486702 0.306942 3.97515e-05 0.486778 7.42153e-05 1.53618e-05 -7.59524e-05
0.322 0.307017 5.39695e-05 0.4867 0.306942 3.97515e-05 0.486778 7.49931e-05 1.4218e-05 -7.75883e-05
0.323 0.307017 5.41616e-05 0.486702 0.306942 3.97515e-05 0.486778 7.46961e-05 1.44101e-05 -7.57478e-05
0.324 0.307017 5.57727e-05 0.486702 0.306942 3.97515e-05 0.486778 7.50791e-05 1.60212e-05 -7.57209e-05
0.325 0.307016 5.40878e-05 0.486702 0.306942 3.97515e-05 0.486778 7.42726e-05 1.43363e-05 -7.59154e-05
0.326 0.307017 5.34506e-05 0.4867 0.306942 3.97515e-05 0.486778 7.52761e-05 1.36991e-05 -7.82863e-05
0.327 0.307017 5.45123e-05 0.486699 0.306942 3.97515e-05 0.486778 7.47594e-05 1.47608e-05 -7.84998e-05
0.328 0.307017 5.51683e-05 0.486698 0.306942 3.97515e-05 0.486778 7.47892e-05 1.54168e-05 -8.00399e-05
0.329 0.307016 5.45032e-05 0.486697 0.306942 3.97515e-05 0.486778 7.42829e-05 1.47517e-05 -8.04981e-05
0.33 0.307017 5.50069e-05 0.486699 0.306942 3.97515e-05 0.486778 7.49275e-05 1.52554e-05 -7.89129e-05
0.331 0.307017 5.47346e-05 0.486702 0.306942 3.97515e-05 0.486778 7.46049e-05 1.49831e-05 -7.60816e-05
0.332 0.307017 5.175e-05 0.486701 0.306942 3.97515e-05 0.486778 7.47796e-05 1.19985e-05 -7.69489e-05
0.333 0.307018 5.48497e-05 0.486701 0.306942 3.97515e-05 0.486778 7.61975e-05 1.50982e-05 -7.7005e-05
0.334 0.307017 5.44258e-05 0.486701 0.306942 3.97515e-05 0.486778 7.53642e-05 1.46743e-05 -7.70559e-05
0.335 0.307018 5.42556e-05 0.486701 0.306942 3.97515e-05 0.486778 7.57525e-05 1.45042e-05 -7.6756e-05
0.336 0.307016 5.34155e-05 0.4867 0.306942 3.97515e-05 0.486778 7.43507e-05 1.3664e-05 -7.79338e-05
0.337 0.307018 5.42751e-05 0.486701 0.306942 3.97515e-05 0.486778 7.58712e-05 1.45236e-05 -7.7163e-05
0.338 0.307018 5.40628e-05 0.486699 0.306942 3.97515e-05 0.486778 7.61876e-05 1.43113e-05 -7.92673e-05
0.339 0.307018 5.40766e-05 0.486702 0.306942 3.97515e-05 0.486778 7.59702e-05 1.43251e-05 -7.62421e-05
0.34 0.307018 5.52648e-05 0.4867 0.306942 3.97515e-05 0.486778 7.62135e-05 1.55133e-05 -7.82397e-05
0.341 0.307018 5.19096e-05 0.486705 0.306942 3.97515e-05 0.486778 7.63263e-05 1.21581e-05 -7.31038e-05
0.342 0.307018 5.41395e-05 0.486699 0.306942 3.97515e-05 0.486778 7.63201e-05 1.4388e-05 -7.897e-05
0.343 0.307017 5.51577e-05 0.486701 0.306942 3.97515e-05 0.486778 7.52552e-05 1.54062e-05 -7.68433e-05
0.345 0.307018 5.49823e-05 0.4867 0.306942 3.97515e-05 0.486778 7.61488e-05 1.52308e-05 -7.75525e-05
0.346 0.30702 5.51823e-05 0.486701 0.306942 3.97515e-05 0.486778 7.78816e-05 1.54308e-05 -7.73674e-05
0.347 0.307019 5.54471e-05 0.486703 0.306942 3.97515e-05 0.486778 7.7363e-05 1.56957e-05 -7.4952e-05
0.348 0.307019 5.58054e-05 0.486702 0.306942 3.97515e-05 0.486778 7.69258e-05 1.60539e-05 -7.59604e-05
0.349 0.307018 5.30294e-05 0.4867 0.306942 3.97515e-05 0.486778 7.59574e-05 1.32779e-05 -7.77224e-05
0.35 0.30702 5.52576e-05 0.486705 0.306942 3.97515e-05 0.486778 7.77537e-05 1.55062e-05 -7.30414e-05
0.351 0.307018 5.58015e-05 0.4867 0.306942 3.97515e-05 0.486778 7.60597e-05 1.605e-05 -7.82241e-05
0.352 0.307018 5.32025e-05 0.486702 0.306942 3.97515e-05 0.486778 7.63968e-05 1.3451e-05 -7.63531e-05
0.353 0.307018 5.45835e-05 0.486701 0.306942 3.97515e-05 0.486778 7.59191e-05 1.4832e-05 -7.64953e-05
0.354 0.307018 5.54874e-05 0.486702 0.306942 3.97515e-05 0.486778 7.61783e-05 1.57359e-05 -7.63242e-05
0.355 0.307018 5.43784e-05 0.486701 0.306942 3.97515e-05 0.486778 7.56943e-05 1.46269e-05 -7.66238e-05
0.356 0.30702 5.57345e-05 0.486701 0.306942 3.97515e-05 0.486778 7.75728e-05 1.5983e-05 -7.65123e-05
0.357 0.307019 5.52132e-05 0.486701 0.306942 3.97515e-05 0.486778 7.73598e-05 1.54618e-05 -7.65991e-05
0.358 0.307019 5.62094e-05 0.486699 0.306942 3.97515e-05 0.486778 7.67178e-05 1.64579e-05 -7.89624e-05
0.359 0.307019 5.55008e-05 0.486701 0.306942 3.97515e-05 0.486778 7.70296e-05 1.57494e-05 -7.70464e-05
0.36 0.307019 5.44353e-05 0.486701 0.306942 3.97515e-05 0.486778 7.70932e-05 1.46838e-05 -7.68129e-05
0.361 0.30702 5.44404e-05 0.486704 0.306942 3.97515e-05 0.486778 7.75428e-05 1.46889e-05 -7.35435e-05
0.362 0.307019 5.51614e-05 0.4867 0.306942 3.97515e-05 0.486778 7.69998e-05 1.54099e-05 -7.79247e-05
0.363 0.307019 5.51274e-05 0.486701 0.306942 3.97515e-05 0.486778 7.68867e-05 1.53759e-05 -7.68004e-05
0.364 0.307019 5.48158e-05 0.4867 0.306942 3.97515e-05 0.486778 7.71309e-05 1.50643e-05 -7.81702e-05
0.365 0.30702 5.37118e-05 0.486701 0.306942 3.97515e-05 0.486778 7.81921e-05 1.39603e-05 -7.66057e-05
0.366 0.307019 5.48024e-05 0.486701 0.306942 3.97515e-05 0.486778 7.69742e-05 1.50509e-05 -7.67677e-05
0.367 0.307019 5.36686e-05 0.486704 0.306942 3.97515e-05 0.486778 7.68373e-05 1.39171e-05 -7.37288e-05
0.368 0.307019 5.28499e-05 0.486699 0.306942 3.97515e-05 0.486778 7.71057e-05 1.30984e-05 -7.88923e-05
0.369 0.30702 5.43572e-05 0.486699 0.306942 3.97515e-05 0.486778 7.74871e-05 1.46058e-05 -7.85011e-05
0.37 0.30702 5.40254e-05 0.486701 0.306942 3.97515e-05 0.486778 7.77719e-05 1.4274e-05 -7.67333e-05
0.371 0.30702 5.48875e-05 0.4867 0.306942 3.97515e-05 0.486778 7.8102e-05 1.5136e-05 -7.75551e-05
0.372 0.307021 5.3252e-05 0.486703 0.306942 3.97515e-05 0.486778 7.90949e-05 1.35006e-05 -7.48587e-05
0.373 0.30702 5.24129e-05 0.486703 0.306942 3.97515e-05 0.486778 7.75804e-05 1.26614e-05 -7.45385e-05
0.374 0.307021 5.49559e-05 0.486703 0.306942 3.97515e-05 0.486778 7.88944e-05 1.52044e-05 -7.4912e-05
0.375 0.30702 5.618e-05 0.486703 0.306942 3.97515e-05 0.486778 7.79768e-05 1.64285e-05 -7.54111e-05
0.376 0.307019 5.47929e-05 0.486702 0.306942 3.97515e-05 0.486778 7.71933e-05 1.50414e-05 -7.58691e-05
0.377 0.307021 5.53887e-05 0.486703 0.306942 3.97515e-05 0.486778 7.92383e-05 1.56372e-05 -7.50162e-05
0.378 0.30702 5.50167e-05 0.486701 0.306942 3.97515e-05 0.486778 7.81129e-05 1.52652e-05 -7.71876e-05
0.379 0.30702 5.61564e-05 0.486702 0.306942 3.97515e-05 0.486778 7.83274e-05 1.6405e-05 -7.61066e-05
0.38 0.307019 5.55846e-05 0.486702 0.306942 3.97515e-05 0.486778 7.73957e-05 1.58331e-05 -7.5755e-05
0.381 0.30702 5.49925e-05 0.4867 0.306942 3.97515e-05 0.486778 7.81952e-05 1.5241e-05 -7.84376e-05
0.382 0.30702 5.45448e-05 0.486703 0.306942 3.97515e-05 0.486778 7.79772e-05 1.47933e-05 -7.54064e-05
0.383 0.30702 5.46318e-05 0.486703 0.306942 3.97515e-05 0.486778 7.84276e-05 1.48803e-05 -7.52203e-05
0.384 0.307022 5.4648e-05 0.486706 0.306942 3.97515e-05 0.486778 7.95766e-05 1.48965e-05 -7.24092e-05
0.385 0.307022 5.61247e-05 0.486702 0.306942 3.97515e-05 0.486778 7.94818e-05 1.63732e-05 -7.5711e-05
0.386 0.307021 5.54717e-05 0.486703 0.306942 3.97515e-05 0.486778 7.89076e-05 1.57202e-05 -7.49025e-05
0.387 0.307021 5.54723e-05 0.486703 0.306942 3.97515e-05 0.486778 7.8973e-05 1.57208e-05 -7.48752e-05
0.388 0.307019 5.50445e-05 0.486701 0.306942 3.97515e-05 0.486778 7.74109e-05 1.5293e-05 -7.68113e-05
0.389 0.307021 5.43043e-05 0.486702 0.306942 3.97515e-05 0.486778 7.87484e-05 1.45528e-05 -7.62522e-05
0.39 0.30702 5.5311e-05 0.486702 0.306942 3.97515e-05 0.486778 7.82808e-05 1.55595e-05 -7.64477e-05
0.391 0.307021 5.60978e-05 0.4867 0.306942 3.97515e-05 0.486778 7.89308e-05 1.63463e-05 -7.81396e-05
0.392 0.307021 5.2388e-05 0.486703 0.306942 3.97515e-05 0.486778 7.91843e-05 1.26366e-05 -7.49053e-05
0.393 0.307022 5.18066e-05 0.486702 0.306942 3.97515e-05 0.486778 7.95775e-05 1.20552e-05 -7.56713e-05
0.394 0.307021 5.45647e-05 0.486704 0.306942 3.97515e-05 0.486778 7.90823e-05 1.48133e-05 -7.38995e-05
0.395 0.307021 5.39269e-05 0.4867 0.306942 3.97515e-05 0.486778 7.8668e-05 1.41754e-05 -7.80274e-05
0.396 0.30702 5.44127e-05 0.486701 0.306942 3.97515e-05 0.486778 7.77707e-05 1.46612e-05 -7.69313e-05
0.397 0.307022 5.33636e-05 0.486701 0.306942 3.97515e-05 0.486778 7.99599e-05 1.36121e-05 -7.66352e-05
0.398 0.307022 5.50414e-05 0.4867 0.306942 3.97515e-05 0.486778 7.95572e-05 1.52899e-05 -7.79082e-05
0.399 0.307022 5.41888e-05 0.486701 0.306942 3.97515e-05 0.486778 7.95639e-05 1.44373e-05 -7.66032e-05
0.4 0.307022 5.52111e-05 0.486702 0.306942 3.97515e-05 0.486778 7.94754e-05 1.54596e-05 -7.60274e-05
0.401 0.307021 5.4442e-05 0.486702 0.306942 3.97515e-05 0.486778 7.93319e-05 1.46906e-05 -7.58783e-05
0.402 0.307021 5.38014e-05 0.4867 0.306942 3.97515e-05 0.486778 7.90991e-05 1.40499e-05 -7.78822e-05
0.403 0.307022 5.5311e-05 0.486702 0.306942 3.97515e-05 0.486778 7.96891e-05 1.55595e-05 -7.59066e-05
0.404 0.307021 5.42281e-05 0.486703 0.306942 3.97515e-05 0.486778 7.9018e-05 1.44766e-05 -7.50688e-05
0.405 0.307022 5.5525e-05 0.486702 0.306942 3.97515e-05 0.486778 7.98285e-05 1.57735e-05 -7.55976e-05
0.406 0.307022 5.47713e-05 0.4867 0.306942 3.97515e-05 0.486778 7.95928e-05 1.50198e-05 -7.78885e-05
0.407 0.307021 5.92953e-05 0.486703 0.306942 3.97515e-05 0.486778 7.94251e-05 1.95438e-05 -7.48079e-05
0.408 0.307021 5.66483e-05 0.486703 0.306942 3.97515e-05 0.486778 7.92722e-05 1.68968e-05 -7.48696e-05
0.409 0.307021 5.52344e-05 0.486701 0.306942 3.97515e-05 0.486778 7.88002e-05 1.54829e-05 -7.71612e-05
0.41 0.307021 5.71409e-05 0.486703 0.306942 3.97515e-05 0.486778 7.87546e-05 1.73894e-05 -7.50848e-05
0.411 0.307021 5.48158e-05 0.4867 0.306942 3.97515e-05 0.486778 7.86919e-05 1.50643e-05 -7.82546e-05
0.412 0.307022 5.46117e-05 0.486703 0.306942 3.97515e-05 0.486778 8.04745e-05 1.48602e-05 -7.50593e-05
0.413 0.30702 5.6862e-05 0.486703 0.306942 3.97515e-05 0.486778 7.8195e-05 1.71105e-05 -7.45554e-05
0.414 0.307021 5.50727e-05 0.4867 0.306942 3.97515e-05 0.486778 7.90046e-05 1.53212e-05 -7.81993e-05
0.415 0.307022 5.43957e-05 0.4867 0.306942 3.97515e-05 0.486778 7.98082e-05 1.46443e-05 -7.75811e-05
0.416 0.307021 5.35713e-05 0.486704 0.306942 3.97515e-05 0.486778 7.93559e-05 1.38198e-05 -7.40804e-05
0.417 0.307022 5.49925e-05 0.486704 0.306942 3.97515e-05 0.486778 7.95702e-05 1.5241e-05 -7.37889e-05
0.418 0.307022 5.43691e-05 0.486706 0.306942 3.97515e-05 0.486778 8.04346e-05 1.46176e-05 -7.22004e-05
0.419 0.307021 5.64776e-05 0.486703 0.306942 3.97515e-05 0.486778 7.9454e-05 1.67261e-05 -7.48028e-05
0.42 0.307021 5.5019e-05 0.486702 0.306942 3.97515e-05 0.486778 7.93968e-05 1.52676e-05 -7.59848e-05
0.421 0.307022 5.51787e-05 0.486703 0.306942 3.97515e-05 0.486778 7.99247e-05 1.54272e-05 -7.45969e-05
0.422 0.307023 5.53464e-05 0.486702 0.306942 3.97515e-05 0.486778 8.11523e-05 1.5595e-05 -7.58246e-05
0.423 0.307022 5.54637e-05 0.486703 0.306942 3.97515e-05 0.486778 7.99125e-05 1.57122e-05 -7.4754e-05
0.424 0.307022 5.49945e-05 0.486702 0.306942 3.97515e-05 0.486778 8.02914e-05 1.5243e-05 -7.55362e-05
0.425 0.307022 5.27183e-05 0.486702 0.306942 3.97515e-05 0.486778 7.96619e-05 1.29668e-05 -7.59211e-05
0.426 0.307021 5.58096e-05 0.486699 0.306942 3.97515e-05 0.486778 7.918e-05 1.60581e-05 -7.9267e-05
