time x y z x_d y_d z_d 
0.152 0.307017 9.48062e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.153 0.307018 9.66227e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.154 0.307018 9.74237e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.155 0.307018 9.59292e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.156 0.307018 9.5733e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.157 0.307018 9.59528e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.158 0.307018 9.77169e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.159 0.307018 9.80587e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.16 0.307017 9.64349e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.161 0.307017 9.77177e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.162 0.307018 9.81378e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.163 0.307017 9.72493e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.164 0.307019 9.55103e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.165 0.307018 9.47213e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.166 0.307017 9.63864e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.167 0.307017 9.76914e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.168 0.307017 9.60114e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.169 0.307018 9.42486e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.17 0.307018 9.55188e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.171 0.307018 9.63606e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.172 0.307017 9.69035e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.173 0.307018 9.65943e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.174 0.307018 9.86486e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.175 0.307017 9.53791e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.176 0.307017 9.5893e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.177 0.307017 9.65035e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.178 0.307017 9.66584e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.179 0.307019 9.53354e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.18 0.307017 9.69903e-05 0.486766 0.306942 7.35485e-05 0.486774 
0.181 0.307018 9.36662e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.182 0.307017 9.58441e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.183 0.307019 9.77909e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.184 0.307019 9.50104e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.185 0.307019 9.67362e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.186 0.307019 9.59205e-05 0.486768 0.306942 7.35485e-05 0.486774 
0.187 0.307018 9.73295e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.188 0.307018 9.50412e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.189 0.307018 9.65607e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.19 0.307019 9.51549e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.191 0.307018 9.56871e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.192 0.307019 9.82207e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.193 0.307019 9.67379e-05 0.486767 0.306942 7.35485e-05 0.486774 
0.194 0.307019 9.78108e-05 0.486768 0.306942 7.35485e-05 0.486774 
0.195 0.307021 9.66721e-05 0.486771 0.306942 7.35485e-05 0.486774 
