O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z
0.718747 -0.00910946 -0.695198 0 -6.59143e-05 -0.999905 0.013034 0 -0.695264 -0.00932252 -0.718694 0 0.320393 -0.00384873 0.231443 1 6.4757 -0.0881247 -0.00649826 0.0468687 1.11078 -0.0615773 -0.0152156 0.000653574 0.0349068 9.30658e-05 -0.00637659 -1.97311e-06 0.503992 -0.003573 0.288661 0.0533505 0 -0.0533505 -0.00708209 0 0.00708209 
0.718631 -0.00911825 -0.695318 0 -7.35949e-05 -0.999905 0.0130365 0 -0.695384 -0.00931744 -0.718578 0 0.320404 -0.00385012 0.231384 1 6.49638 -0.0860672 -0.0231005 0.0466244 1.11629 -0.0613766 -0.00947517 0.000407177 0.0217384 5.78833e-05 -0.00397143 -1.19012e-06 0.504046 -0.003573 0.288607 0.0533434 0 -0.0533434 -0.00709039 0 0.00709039 
0.718518 -0.00911508 -0.695435 0 -7.36302e-05 -0.999905 0.0130297 0 -0.695501 -0.00931106 -0.718465 0 0.320417 -0.00385027 0.231325 1 6.48706 -0.0848687 -0.0222755 0.0464034 1.11437 -0.0611459 -0.0105024 0.000451508 0.0240962 6.40764e-05 -0.00440258 -1.28122e-06 0.504099 -0.003573 0.288554 0.0533363 0 -0.0533363 -0.00709868 0 0.00709868 
0.7184 -0.00910571 -0.695557 0 -6.3656e-05 -0.999906 0.0130243 0 -0.695623 -0.00931253 -0.718346 0 0.320429 -0.00384937 0.231265 1 6.49153 -0.0898057 -0.0253766 0.0470719 1.11541 -0.0618755 -0.00930151 0.000400005 0.0213421 5.67113e-05 -0.00389975 -1.09174e-06 0.504153 -0.003573 0.288501 0.0533292 0 -0.0533292 -0.00710697 0 0.00710697 
0.718287 -0.00910001 -0.695673 0 -6.18718e-05 -0.999906 0.0130157 0 -0.69574 -0.00930618 -0.718234 0 0.320442 -0.00384864 0.231206 1 6.49404 -0.0896738 -0.0294096 0.0470464 1.11623 -0.0618616 -0.00921798 0.000396556 0.0211514 5.61333e-05 -0.00386526 -1.05162e-06 0.504206 -0.003573 0.288447 0.0533221 0 -0.0533221 -0.00711526 0 0.00711526 
0.718184 -0.00910678 -0.69578 0 -6.65472e-05 -0.999906 0.0130187 0 -0.695846 -0.00930367 -0.718131 0 0.320457 -0.00384981 0.231152 1 6.49468 -0.0882049 -0.0281406 0.0468688 1.11609 -0.0616657 -0.00944448 0.000406473 0.0216723 5.74566e-05 -0.00396076 -1.03871e-06 0.504259 -0.003573 0.288394 0.053315 0 -0.053315 -0.00712355 0 0.00712355 
0.718064 -0.00908987 -0.695904 0 -5.25664e-05 -0.999906 0.0130065 0 -0.69597 -0.00930308 -0.71801 0 0.32047 -0.00384902 0.231091 1 6.48698 -0.0884225 -0.0280513 0.0468357 1.11454 -0.061674 -0.0102345 0.00044063 0.0234865 6.22099e-05 -0.00429272 -1.08009e-06 0.504312 -0.003573 0.288341 0.0533078 0 -0.0533078 -0.00713183 0 0.00713183 
0.71795 -0.00908929 -0.696021 0 -5.22243e-05 -0.999906 0.0130038 0 -0.696087 -0.00929993 -0.717897 0 0.320481 -0.00384702 0.231033 1 6.50827 -0.090468 -0.0382872 0.0471833 1.11949 -0.062065 -0.0073759 0.000317642 0.0169272 4.47922e-05 -0.00309414 -7.53192e-07 0.504366 -0.003573 0.288287 0.0533007 0 -0.0533007 -0.00714012 0 0.00714012 
0.717839 -0.0090971 -0.696136 0 -6.07034e-05 -0.999906 0.0130042 0 -0.696202 -0.00929281 -0.717785 0 0.320496 -0.00384818 0.230974 1 6.50348 -0.0879567 -0.035536 0.0468578 1.11819 -0.0617011 -0.00866029 0.000373142 0.0198758 5.25179e-05 -0.00363344 -8.50271e-07 0.504419 -0.003573 0.288234 0.0532936 0 -0.0532936 -0.0071484 0 0.0071484 
0.717727 -0.00908108 -0.696251 0 -5.0082e-05 -0.999906 0.01299 0 -0.696317 -0.00928856 -0.717674 0 0.320511 -0.00384638 0.230915 1 6.50061 -0.0881989 -0.038034 0.0468188 1.11784 -0.061711 -0.00922048 0.000397387 0.0211626 5.586e-05 -0.00386901 -8.76588e-07 0.504472 -0.003573 0.288181 0.0532864 0 -0.0532864 -0.00715668 0 0.00715668 
0.717621 -0.00907874 -0.696361 0 -4.26407e-05 -0.999906 0.0129922 0 -0.696427 -0.00929398 -0.717568 0 0.320526 -0.00384649 0.230859 1 6.52315 -0.0916574 -0.053258 0.0473431 1.12357 -0.0623071 -0.00492719 0.000212419 0.0113093 2.98395e-05 -0.00206778 -4.43389e-07 0.504526 -0.003573 0.288128 0.0532792 0 -0.0532792 -0.00716496 0 0.00716496 
0.717519 -0.00907542 -0.696465 0 -4.33329e-05 -0.999906 0.0129848 0 -0.696531 -0.00928686 -0.717466 0 0.320544 -0.00384627 0.230804 1 6.52589 -0.0911972 -0.0539827 0.0473048 1.12406 -0.0622764 -0.00532492 0.000229656 0.0122229 3.22079e-05 -0.00223498 -4.63121e-07 0.504579 -0.003573 0.288074 0.0532721 0 -0.0532721 -0.00717323 0 0.00717323 
0.717418 -0.00908414 -0.69657 0 -4.83918e-05 -0.999906 0.0129902 0 -0.696636 -0.00928586 -0.717365 0 0.320559 -0.00384698 0.23075 1 6.5171 -0.0890549 -0.0485622 0.0469895 1.12173 -0.0619185 -0.00664765 0.00028681 0.0152599 4.01754e-05 -0.00279051 -5.51058e-07 0.504632 -0.003573 0.288021 0.0532649 0 -0.0532649 -0.00718151 0 0.00718151 
0.717312 -0.00907163 -0.69668 0 -3.50439e-05 -0.999906 0.0129839 0 -0.696745 -0.00928929 -0.717258 0 0.320575 -0.00384516 0.230694 1 6.52746 -0.0929061 -0.0567235 0.0475159 1.12442 -0.0625228 -0.00467459 0.000201733 0.0107313 2.82395e-05 -0.00196254 -3.67619e-07 0.504685 -0.003573 0.287968 0.0532577 0 -0.0532577 -0.00718978 0 0.00718978 
0.717212 -0.00907137 -0.696782 0 -3.75237e-05 -0.999906 0.0129791 0 -0.696848 -0.00928279 -0.717159 0 0.320592 -0.00384414 0.23064 1 6.55241 -0.0920202 -0.0775694 0.0474289 1.13129 -0.0624939 -0.00235558 0.000101687 0.0054079 1.42144e-05 -0.000989073 -1.79207e-07 0.504739 -0.003573 0.287914 0.0532505 0 -0.0532505 -0.00719805 0 0.00719805 
0.717107 -0.00907063 -0.69689 0 -3.80393e-05 -0.999906 0.0129755 0 -0.696956 -0.0092785 -0.717054 0 0.320609 -0.00384467 0.230585 1 6.54565 -0.0910663 -0.0732932 0.0473 1.12943 -0.0623518 -0.00273142 0.000117962 0.00627109 1.64642e-05 -0.00114703 -1.97466e-07 0.504792 -0.003573 0.287861 0.0532433 0 -0.0532433 -0.00720632 0 0.00720632 
0.716997 -0.00906655 -0.697003 0 -3.47194e-05 -0.999906 0.012971 0 -0.697069 -0.00927612 -0.716944 0 0.320625 -0.00384347 0.23053 1 6.54678 -0.0907318 -0.0744446 0.0472432 1.12962 -0.0623127 -0.00230477 9.95661e-05 0.00529182 1.38805e-05 -0.000968 -1.58649e-07 0.504845 -0.003573 0.287808 0.0532361 0 -0.0532361 -0.00721459 0 0.00721459 
0.716894 -0.00905671 -0.69711 0 -2.41578e-05 -0.999906 0.0129657 0 -0.697175 -0.0092784 -0.716841 0 0.320642 -0.00384242 0.230475 1 6.55076 -0.0931703 -0.0716274 0.0475982 1.12989 -0.062714 -0.00217932 9.41736e-05 0.00500406 1.31183e-05 -0.000915433 -1.40847e-07 0.504898 -0.003573 0.287755 0.0532289 0 -0.0532289 -0.00722285 0 0.00722285 
0.716797 -0.00906299 -0.697209 0 -2.77829e-05 -0.999906 0.0129692 0 -0.697275 -0.00927707 -0.716744 0 0.320661 -0.00384148 0.230422 1 6.56008 -0.094688 -0.0826473 0.0478065 1.13281 -0.062929 -0.00173691 7.50781e-05 0.00398845 1.04476e-05 -0.00072969 -1.0637e-07 0.504952 -0.003573 0.287702 0.0532217 0 -0.0532217 -0.00723112 0 0.00723112 
0.716692 -0.00906373 -0.697318 0 -3.10441e-05 -0.999906 0.0129649 0 -0.697383 -0.00927035 -0.716638 0 0.320678 -0.00384409 0.230367 1 6.53863 -0.0885033 -0.0690876 0.0469101 1.12719 -0.0619858 -0.00333505 0.00014423 0.00765865 2.00335e-05 -0.00140127 -1.91819e-07 0.505005 -0.003573 0.287648 0.0532144 0 -0.0532144 -0.00723938 0 0.00723938 
0.716591 -0.00906181 -0.69742 0 -2.9572e-05 -0.999906 0.0129617 0 -0.697486 -0.00926781 -0.716538 0 0.320696 -0.00384503 0.230311 1 6.55807 -0.0893861 -0.0856342 0.047081 1.13258 -0.0622157 -0.00211908 9.16831e-05 0.00486656 1.27167e-05 -0.000890476 -1.13144e-07 0.505058 -0.003573 0.287595 0.0532072 0 -0.0532072 -0.00724764 0 0.00724764 
0.716499 -0.0090439 -0.697516 0 -1.08139e-05 -0.999906 0.0129536 0 -0.697581 -0.00927385 -0.716446 0 0.320718 -0.00384178 0.23026 1 6.5639 -0.0956148 -0.0935503 0.0478852 1.1345 -0.0631101 -0.00182921 7.91514e-05 0.0042011 1.09767e-05 -0.00076876 -9.09148e-08 0.505111 -0.003573 0.287542 0.0531999 0 -0.0531999 -0.0072559 0 0.0072559 
0.716387 -0.00905708 -0.697631 0 -2.58941e-05 -0.999906 0.0129548 0 -0.697696 -0.00926278 -0.716334 0 0.320733 -0.0038434 0.2302 1 6.54291 -0.0888118 -0.0795305 0.0469197 1.12889 -0.0620314 -0.00319607 0.000138367 0.00734073 1.91465e-05 -0.0013434 -1.4857e-07 0.505164 -0.003573 0.287489 0.0531927 0 -0.0531927 -0.00726416 0 0.00726416 
0.716286 -0.00905183 -0.697734 0 -2.2195e-05 -0.999907 0.0129492 0 -0.697799 -0.00926002 -0.716233 0 0.320752 -0.00384181 0.230146 1 6.54585 -0.0912977 -0.0802839 0.0472643 1.12942 -0.0624042 -0.00323158 0.000139943 0.00742273 1.93434e-05 -0.0013585 -1.40458e-07 0.505218 -0.003573 0.287435 0.0531854 0 -0.0531854 -0.00727241 0 0.00727241 
0.716181 -0.00903702 -0.697842 0 -1.01101e-05 -0.999907 0.0129384 0 -0.697907 -0.00925934 -0.716128 0 0.320767 -0.00384078 0.230092 1 6.58055 -0.0925409 -0.101832 0.0475129 1.13809 -0.0627859 -0.000840961 3.64279e-05 0.00193173 5.03013e-06 -0.000353573 -3.34661e-08 0.505271 -0.003573 0.287382 0.0531781 0 -0.0531781 -0.00728067 0 0.00728067 
0.716085 -0.00904844 -0.69794 0 -2.11937e-05 -0.999907 0.0129415 0 -0.698006 -0.00925262 -0.716032 0 0.320787 -0.00384214 0.23004 1 6.5699 -0.0903021 -0.101195 0.0471642 1.13598 -0.062374 -0.00113417 4.91504e-05 0.00260541 6.77568e-06 -0.000476911 -4.16606e-08 0.505324 -0.003573 0.287329 0.0531708 0 -0.0531708 -0.00728892 0 0.00728892 
0.715986 -0.00904179 -0.698043 0 -1.50105e-05 -0.999907 0.0129365 0 -0.698108 -0.00925201 -0.715933 0 0.320806 -0.00384112 0.229985 1 6.56073 -0.0926328 -0.0918887 0.047486 1.13316 -0.0626976 -0.00217243 9.41751e-05 0.00499078 1.29687e-05 -0.000913608 -7.14207e-08 0.505377 -0.003573 0.287276 0.0531635 0 -0.0531635 -0.00729717 0 0.00729717 
0.715886 -0.00903474 -0.698145 0 -7.8338e-06 -0.999907 0.0129318 0 -0.69821 -0.00925241 -0.715833 0 0.320824 -0.00384149 0.22993 1 6.56527 -0.0923144 -0.0878741 0.0474872 1.13338 -0.0627348 -0.00212017 9.19415e-05 0.00487097 1.26478e-05 -0.000891742 -6.0792e-08 0.50543 -0.003573 0.287223 0.0531562 0 -0.0531562 -0.00730541 0 0.00730541 
0.71578 -0.00902631 -0.698254 0 7.93094e-07 -0.999907 0.0129266 0 -0.698319 -0.00925332 -0.715727 0 0.320839 -0.00383967 0.229874 1 6.55463 -0.0927745 -0.0829263 0.0474885 1.13074 -0.0627368 -0.00263644 0.000114356 0.0060574 1.57186e-05 -0.00110903 -6.58546e-08 0.505483 -0.003573 0.28717 0.0531489 0 -0.0531489 -0.00731366 0 0.00731366 
0.71568 -0.00903711 -0.698356 0 -1.0547e-05 -0.999907 0.0129285 0 -0.698421 -0.0092455 -0.715627 0 0.320859 -0.00384263 0.229821 1 6.55496 -0.0888877 -0.084523 0.0469758 1.13086 -0.0621907 -0.0023725 0.000102963 0.00545131 1.41248e-05 -0.000998136 -5.07837e-08 0.505537 -0.003573 0.287117 0.0531416 0 -0.0531416 -0.0073219 0 0.0073219 
0.715568 -0.00903213 -0.698471 0 -5.00433e-06 -0.999907 0.012925 0 -0.698536 -0.00924538 -0.715515 0 0.320874 -0.00384065 0.229763 1 6.56562 -0.0921006 -0.0927183 0.047405 1.13362 -0.0626761 -0.00146807 6.37278e-05 0.00337338 8.73437e-06 -0.00061772 -2.60234e-08 0.50559 -0.003573 0.287063 0.0531343 0 -0.0531343 -0.00733015 0 0.00733015 
0.715474 -0.00902181 -0.698567 0 7.48364e-07 -0.999907 0.0129143 0 -0.698632 -0.00924054 -0.715421 0 0.320895 -0.00384 0.229711 1 6.58074 -0.0927618 -0.101335 0.0475464 1.13729 -0.062883 -0.000970365 4.21365e-05 0.00222987 5.76753e-06 -0.000408351 -1.44812e-08 0.505643 -0.003573 0.28701 0.053127 0 -0.053127 -0.00733839 0 0.00733839 
0.715368 -0.00902818 -0.698676 0 -2.83199e-06 -0.999907 0.0129177 0 -0.698741 -0.00923913 -0.715315 0 0.320911 -0.00384001 0.229655 1 6.57337 -0.0919892 -0.0941525 0.0474332 1.13498 -0.0627418 -0.00133441 5.79647e-05 0.0030666 7.92458e-06 -0.000561623 -1.46655e-08 0.505696 -0.003573 0.286957 0.0531196 0 -0.0531196 -0.00734663 0 0.00734663 
0.715263 -0.00902955 -0.698783 0 -1.91754e-06 -0.999907 0.0129187 0 -0.698848 -0.00923907 -0.71521 0 0.320927 -0.00383912 0.2296 1 6.55989 -0.0929904 -0.0811104 0.0475573 1.1309 -0.062838 -0.00243911 0.000105984 0.00560562 1.44748e-05 -0.00102671 -1.72464e-08 0.505749 -0.003573 0.286904 0.0531123 0 -0.0531123 -0.00735486 0 0.00735486 
0.715155 -0.00901155 -0.698894 0 9.02813e-06 -0.999907 0.0129021 0 -0.698959 -0.00923345 -0.715102 0 0.320944 -0.00383824 0.229543 1 6.55362 -0.0923524 -0.0758701 0.0474533 1.12901 -0.0627634 -0.00294482 0.000128001 0.00676825 1.74563e-05 -0.00123975 -1.17754e-08 0.505802 -0.003573 0.286851 0.0531049 0 -0.0531049 -0.0073631 0 0.0073631 
0.715056 -0.00902338 -0.698995 0 -4.71365e-06 -0.999907 0.012903 0 -0.69906 -0.00922328 -0.715003 0 0.320963 -0.00384135 0.229489 1 6.56516 -0.0870247 -0.0854539 0.0467684 1.13212 -0.0620583 -0.00210968 9.17485e-05 0.00484909 1.24861e-05 -0.000888276 -2.10769e-09 0.505855 -0.003573 0.286798 0.0530975 0 -0.0530975 -0.00737133 0 0.00737133 
0.714951 -0.00902191 -0.699103 0 2.38358e-06 -0.999907 0.0129062 0 -0.699168 -0.00922916 -0.714898 0 0.320981 -0.00383923 0.229435 1 6.55311 -0.0926188 -0.0721943 0.0475171 1.12826 -0.0627996 -0.00302945 0.000131779 0.00696357 1.79259e-05 -0.00127571 1.09068e-08 0.505908 -0.003573 0.286745 0.0530902 0 -0.0530902 -0.00737956 0 0.00737956 
0.714854 -0.00901921 -0.699202 0 2.77082e-06 -0.999907 0.0129009 0 -0.699266 -0.0092244 -0.714802 0 0.321001 -0.00384 0.229381 1 6.57035 -0.0893661 -0.0872417 0.0470963 1.13305 -0.0624328 -0.00189042 8.22637e-05 0.00434562 1.11742e-05 -0.000796164 1.28566e-08 0.505962 -0.003573 0.286692 0.0530828 0 -0.0530828 -0.00738779 0 0.00738779 
0.714757 -0.00901214 -0.699301 0 5.65463e-06 -0.999907 0.0128919 0 -0.699366 -0.00921873 -0.714704 0 0.321021 -0.00383994 0.229331 1 6.57625 -0.0895915 -0.0921988 0.0471355 1.13454 -0.0625203 -0.00112457 4.8955e-05 0.00258528 6.64013e-06 -0.000473683 1.08287e-08 0.506015 -0.003573 0.286639 0.0530754 0 -0.0530754 -0.00739602 0 0.00739602 
0.714655 -0.00900418 -0.699405 0 1.60609e-05 -0.999907 0.0128893 0 -0.69947 -0.0092228 -0.714603 0 0.321041 -0.00383603 0.229277 1 6.57564 -0.0955974 -0.092919 0.047913 1.13446 -0.0633305 -0.00137797 5.99925e-05 0.003168 8.13477e-06 -0.000580493 1.79482e-08 0.506068 -0.003573 0.286585 0.053068 0 -0.053068 -0.00740425 0 0.00740425 
0.714548 -0.00901473 -0.699515 0 2.88546e-06 -0.999907 0.0128889 0 -0.69958 -0.0092119 -0.714495 0 0.321058 -0.00384013 0.229221 1 6.57687 -0.0871571 -0.0944862 0.0467947 1.1347 -0.0621617 -0.00118704 5.17118e-05 0.00272922 6.99539e-06 -0.000500131 1.96887e-08 0.506121 -0.003573 0.286532 0.0530606 0 -0.0530606 -0.00741247 0 0.00741247 
0.714444 -0.00899374 -0.699621 0 2.28131e-05 -0.999907 0.0128773 0 -0.699685 -0.00921623 -0.714392 0 0.321077 -0.00383736 0.229165 1 6.56613 -0.0939585 -0.0892483 0.0476521 1.13208 -0.0630748 -0.00213073 9.28385e-05 0.00489921 1.25533e-05 -0.000897849 4.38178e-08 0.506174 -0.003573 0.286479 0.0530532 0 -0.0530532 -0.00742069 0 0.00742069 
0.714347 -0.00900021 -0.69972 0 1.86912e-05 -0.999907 0.0128805 0 -0.699785 -0.00921439 -0.714294 0 0.321097 -0.0038376 0.22911 1 6.5775 -0.093432 -0.0998834 0.0475891 1.13532 -0.0630192 -0.00159504 6.95196e-05 0.00366771 9.38973e-06 -0.000672204 3.82726e-08 0.506227 -0.003573 0.286426 0.0530457 0 -0.0530457 -0.00742892 0 0.00742892 
0.714251 -0.00900609 -0.699818 0 1.26403e-05 -0.999907 0.0128809 0 -0.699883 -0.0092092 -0.714198 0 0.321117 -0.00383721 0.229056 1 6.56794 -0.0924987 -0.0939671 0.0474715 1.13282 -0.0628619 -0.00261246 0.000113909 0.00600759 1.53619e-05 -0.00110112 7.13419e-08 0.50628 -0.003573 0.286373 0.0530383 0 -0.0530383 -0.00743713 0 0.00743713 
0.714156 -0.00899957 -0.699915 0 1.30111e-05 -0.999908 0.0128702 0 -0.699979 -0.00920061 -0.714104 0 0.321137 -0.00383918 0.229005 1 6.57533 -0.0867666 -0.0943663 0.0467208 1.13403 -0.0621481 -0.00193406 8.43658e-05 0.0044478 1.13574e-05 -0.000815284 5.78841e-08 0.506333 -0.003573 0.28632 0.0530309 0 -0.0530309 -0.00744535 0 0.00744535 
0.714063 -0.00899511 -0.70001 0 2.22509e-05 -0.999908 0.0128715 0 -0.700074 -0.00920681 -0.714011 0 0.321159 -0.00383689 0.228954 1 6.60013 -0.0943365 -0.113829 0.0477879 1.14073 -0.063309 -0.00056595 2.4692e-05 0.00130161 3.32318e-06 -0.000238601 1.92295e-08 0.506386 -0.003573 0.286267 0.0530234 0 -0.0530234 -0.00745357 0 0.00745357 
0.713967 -0.00900503 -0.700108 0 6.14933e-06 -0.999908 0.0128674 0 -0.700173 -0.0091914 -0.713915 0 0.321176 -0.00384116 0.228903 1 6.58783 -0.0871151 -0.102003 0.0468268 1.13694 -0.062266 -0.000907174 3.96034e-05 0.00208649 5.31603e-06 -0.000382506 3.30412e-08 0.506439 -0.003573 0.286214 0.0530159 0 -0.0530159 -0.00746178 0 0.00746178 
0.713877 -0.00900292 -0.700199 0 8.38068e-06 -0.999908 0.012865 0 -0.700264 -0.00919008 -0.713825 0 0.321198 -0.00383918 0.228853 1 6.60451 -0.0903039 -0.113036 0.0472823 1.14117 -0.0627867 -0.000423676 1.84999e-05 0.000974509 2.48119e-06 -0.000178663 1.6586e-08 0.506492 -0.003573 0.286161 0.0530085 0 -0.0530085 -0.00746999 0 0.00746999 
0.713782 -0.00899145 -0.700297 0 1.74922e-05 -0.999908 0.0128561 0 -0.700361 -0.00918889 -0.713729 0 0.321216 -0.00384029 0.228801 1 6.60599 -0.0900268 -0.118546 0.0472222 1.14198 -0.0627766 -0.000360215 1.5735e-05 0.00082859 2.10782e-06 -0.00015192 1.55121e-08 0.506545 -0.003573 0.286108 0.053001 0 -0.053001 -0.0074782 0 0.0074782 
0.713678 -0.00898871 -0.700403 0 2.52439e-05 -0.999908 0.0128582 0 -0.700467 -0.00919444 -0.713625 0 0.321236 -0.00383759 0.228748 1 6.57443 -0.0957449 -0.0964414 0.0478895 1.13357 -0.0633856 -0.00151706 6.62795e-05 0.00348985 8.87593e-06 -0.000639904 7.13613e-08 0.506598 -0.003573 0.286055 0.0529935 0 -0.0529935 -0.00748641 0 0.00748641 
0.71358 -0.00898656 -0.700503 0 2.57144e-05 -0.999908 0.0128537 0 -0.700567 -0.00919036 -0.713527 0 0.321255 -0.00383633 0.228696 1 6.59665 -0.0940329 -0.10679 0.047737 1.13867 -0.0632823 -0.000608226 2.65805e-05 0.00139925 3.55537e-06 -0.000256586 3.02462e-08 0.506651 -0.003573 0.286002 0.052986 0 -0.052986 -0.00749461 0 0.00749461 
0.713486 -0.0089812 -0.700598 0 2.72669e-05 -0.999908 0.0128459 0 -0.700662 -0.00918467 -0.713434 0 0.321278 -0.00383899 0.228645 1 6.58389 -0.0904247 -0.102979 0.0472191 1.13581 -0.0627466 -0.00103206 4.51256e-05 0.00237445 6.0255e-06 -0.000435439 5.50195e-08 0.506704 -0.003573 0.285949 0.0529785 0 -0.0529785 -0.00750282 0 0.00750282 
0.71339 -0.00898266 -0.700696 0 2.6529e-05 -0.999908 0.0128455 0 -0.70076 -0.00918258 -0.713338 0 0.321298 -0.00383859 0.228593 1 6.57383 -0.0922568 -0.0967375 0.047435 1.13319 -0.0629386 -0.00189949 8.30795e-05 0.00437041 1.10809e-05 -0.000801523 1.07588e-07 0.506757 -0.003573 0.285896 0.052971 0 -0.052971 -0.00751102 0 0.00751102 
0.713295 -0.00898396 -0.700793 0 2.42996e-05 -0.999908 0.0128433 0 -0.700857 -0.00917823 -0.713242 0 0.321322 -0.00383699 0.228539 1 6.59507 -0.0939135 -0.116006 0.0476686 1.13924 -0.0632359 -0.00088891 3.88886e-05 0.00204537 5.181e-06 -0.000375139 5.24901e-08 0.50681 -0.003573 0.285843 0.0529635 0 -0.0529635 -0.00751922 0 0.00751922 
0.713199 -0.00898089 -0.70089 0 2.53684e-05 -0.999908 0.0128382 0 -0.700954 -0.00917414 -0.713147 0 0.321344 -0.00383752 0.228485 1 6.59441 -0.092789 -0.116456 0.0475071 1.13908 -0.0630788 -0.00105168 4.60271e-05 0.00242005 6.12353e-06 -0.000443887 6.55624e-08 0.506863 -0.003573 0.28579 0.052956 0 -0.052956 -0.00752742 0 0.00752742 
0.71311 -0.0089757 -0.700981 0 2.74713e-05 -0.999908 0.0128313 0 -0.701045 -0.00916954 -0.713058 0 0.321367 -0.00383869 0.228431 1 6.59629 -0.0902192 -0.11812 0.0471762 1.13956 -0.0627585 -0.00144424 6.32327e-05 0.00332359 8.40042e-06 -0.000609651 9.47236e-08 0.506916 -0.003573 0.285737 0.0529485 0 -0.0529485 -0.00753562 0 0.00753562 
0.713013 -0.00897022 -0.701079 0 3.24851e-05 -0.999908 0.0128267 0 -0.701144 -0.00916859 -0.712961 0 0.321389 -0.00383709 0.228375 1 6.60763 -0.0949135 -0.124277 0.0478601 1.14237 -0.0634902 -0.00209341 9.16795e-05 0.00481779 1.21677e-05 -0.000883793 1.44418e-07 0.506969 -0.003573 0.285684 0.0529409 0 -0.0529409 -0.00754381 0 0.00754381 
0.712929 -0.00897014 -0.701165 0 3.29078e-05 -0.999908 0.0128255 0 -0.701229 -0.00916691 -0.712877 0 0.321416 -0.00383648 0.228325 1 6.62286 -0.0941647 -0.141541 0.047764 1.14704 -0.063428 -0.000745259 3.26482e-05 0.00171527 4.32872e-06 -0.00031467 5.36318e-08 0.507022 -0.003573 0.285631 0.0529334 0 -0.0529334 -0.007552 0 0.007552 
0.712833 -0.00896197 -0.701263 0 3.99816e-05 -0.999908 0.0128192 0 -0.701327 -0.00916617 -0.712781 0 0.321438 -0.00383604 0.228272 1 6.62326 -0.0932916 -0.138387 0.0476566 1.14665 -0.0633533 -0.00107042 4.69073e-05 0.0024638 6.21301e-06 -0.00045202 8.07764e-08 0.507075 -0.003573 0.285579 0.0529258 0 -0.0529258 -0.00756019 0 0.00756019 
0.712736 -0.00895806 -0.701362 0 4.58369e-05 -0.999908 0.0128178 0 -0.701426 -0.00916801 -0.712683 0 0.321461 -0.00383506 0.228218 1 6.58832 -0.0952127 -0.111944 0.0478187 1.13704 -0.0634463 -0.00268634 0.000117748 0.0061836 1.55852e-05 -0.00113454 2.12486e-07 0.507128 -0.003573 0.285526 0.0529183 0 -0.0529183 -0.00756838 0 0.00756838 
0.71264 -0.00896335 -0.701459 0 4.18341e-05 -0.999908 0.0128195 0 -0.701523 -0.00916519 -0.712588 0 0.321485 -0.00383517 0.228166 1 6.5895 -0.094656 -0.116305 0.0477303 1.13758 -0.0633472 -0.00144198 6.32282e-05 0.00331946 8.35843e-06 -0.00060908 1.18854e-07 0.50718 -0.003573 0.285473 0.0529107 0 -0.0529107 -0.00757657 0 0.00757657 
0.712555 -0.00894823 -0.701546 0 5.01759e-05 -0.999908 0.0128048 0 -0.701609 -0.00915951 -0.712503 0 0.321513 -0.00383437 0.228116 1 6.56424 -0.0934175 -0.100687 0.0474783 1.13105 -0.0630766 -0.00307648 0.000134942 0.0070826 1.78151e-05 -0.00129964 2.6064e-07 0.507233 -0.003573 0.28542 0.0529031 0 -0.0529031 -0.00758476 0 0.00758476 
0.71244 -0.00895248 -0.701662 0 4.78544e-05 -0.999908 0.0128064 0 -0.701726 -0.00915754 -0.712388 0 0.321532 -0.00383301 0.228057 1 6.52737 -0.0932567 -0.0761139 0.047342 1.1213 -0.062839 -0.0061602 0.000270278 0.0141828 3.56428e-05 -0.00260272 5.43093e-07 0.507286 -0.003573 0.285367 0.0528955 0 -0.0528955 -0.00759294 0 0.00759294 
0.712347 -0.00894655 -0.701757 0 4.94598e-05 -0.999908 0.0127978 0 -0.701821 -0.00915138 -0.712295 0 0.321558 -0.00383352 0.228005 1 6.54251 -0.0903444 -0.0885462 0.0469873 1.12537 -0.0625282 -0.00387612 0.000170134 0.00892474 2.24013e-05 -0.00163789 3.52896e-07 0.507339 -0.003573 0.285314 0.0528879 0 -0.0528879 -0.00760112 0 0.00760112 
0.712258 -0.00894963 -0.701847 0 5.08575e-05 -0.999908 0.012802 0 -0.701911 -0.00915418 -0.712206 0 0.321585 -0.00383291 0.227954 1 6.54522 -0.0920175 -0.0920458 0.047203 1.12621 -0.062752 -0.00386787 0.000169818 0.00890637 2.23458e-05 -0.00163461 3.66322e-07 0.507392 -0.003573 0.285261 0.0528803 0 -0.0528803 -0.0076093 0 0.0076093 
