O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_Y bodyRPY_P bodyRPY_R bodyRPY_des_Y bodyRPY_des_P bodyRPY_des_R F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz
0.857686 -0.000229293 -0.514155 0 -2.50427e-05 -0.99999 0.000404181 0 -0.51416 -0.000333791 -0.857694 0 0.515231 -0.000125913 0.254241 1 6.27396 0.00410574 -0.355001 0.0162932 1.13576 -0.014922 -0.00564556 0.000163266 0.0153771 8.68555e-05 -0.00207331 -4.95321e-05 0.539436 -4.39117e-05 0.254341 0.0457302 0 -0.0457302 -0.0127242 0 0.0127242 0.515231 -0.000125913 0.254241 -0.0242051 -8.20017e-05 -0.000100015 -4.05617e-05 0.266783 -8.67161e-07 0.0435465 -0.00163925 -0.0465626 3.1412 -0.540032 2.91979e-05 3.14134 8.4607e-05 0.000206008 0.776286 0.147932 1.76049 -0.0264028 0.143905 0.00684512 
0.85767 -0.00023134 -0.514181 0 -2.57935e-05 -0.99999 0.000406891 0 -0.514186 -0.000335722 -0.857678 0 0.515274 -0.000123236 0.254194 1 6.29245 -0.0862855 -0.425136 0.0289934 1.14433 -0.0225378 3.94054e-06 -1.1393e-07 -1.0732e-05 -6.06196e-08 1.44714e-06 3.45695e-08 0.539482 -4.39117e-05 0.254296 0.0457175 0 -0.0457175 -0.0127305 0 0.0127305 0.515274 -0.000123236 0.254194 -0.0242077 -7.9324e-05 -0.00010117 -4.17652e-05 0.266798 -1.59569e-06 0.0437858 -0.000197675 -0.0456968 3.1412 -0.540063 3.00739e-05 3.14134 8.4607e-05 0.000206008 0.794377 0.0575323 1.69076 -0.0136985 0.135444 0.00684112 
0.857655 -0.000228989 -0.514207 0 -2.06651e-05 -0.99999 0.000410852 0 -0.514212 -0.000341749 -0.857663 0 0.515318 -0.000121559 0.254146 1 6.34879 -0.141609 -0.369051 0.0378731 1.15141 -0.0279248 -0.00572751 0.000165564 0.0155972 8.81123e-05 -0.00210338 -5.02367e-05 0.539528 -4.39117e-05 0.25425 0.0457048 0 -0.0457048 -0.0127368 0 0.0127368 0.515318 -0.000121559 0.254146 -0.0242096 -7.76468e-05 -0.000103448 -4.4356e-05 0.266812 3.42043e-07 0.0430938 0.000647499 -0.046549 3.14119 -0.540093 2.40949e-05 3.14134 8.4607e-05 0.000206008 0.850337 0.002197 1.74724 -0.00481218 0.128469 0.00688502 
0.85764 -0.000222717 -0.514232 0 -1.6585e-05 -0.99999 0.000405441 0 -0.514237 -0.000339201 -0.857648 0 0.515362 -0.000123967 0.254101 1 6.38024 -0.102426 -0.398297 0.032005 1.15917 -0.0244628 -0.00364681 0.000105429 0.00993008 5.60868e-05 -0.00133925 -3.19834e-05 0.539573 -4.39117e-05 0.254204 0.045692 0 -0.045692 -0.0127432 0 0.0127432 0.515362 -0.000123967 0.254101 -0.0242119 -8.0055e-05 -0.000103166 -4.22914e-05 0.266827 3.02482e-06 0.0429036 6.3851e-05 -0.0462319 3.1412 -0.540123 1.93379e-05 3.14134 8.4607e-05 0.000206008 0.881385 0.0414232 1.71838 -0.0106878 0.120816 0.00693254 
0.857626 -0.000237843 -0.514255 0 -3.23343e-05 -0.99999 0.000408572 0 -0.51426 -0.00033378 -0.857634 0 0.515405 -0.000128305 0.254056 1 6.36028 0.0141914 -0.49215 0.0141608 1.16191 -0.013593 0.00463686 -0.000134087 -0.0126248 -7.12849e-05 0.00170283 4.06627e-05 0.539619 -4.39117e-05 0.254159 0.0456793 0 -0.0456793 -0.0127495 0 0.0127495 0.515405 -0.000128305 0.254056 -0.024214 -8.43935e-05 -0.000102735 -4.1697e-05 0.26684 -4.98667e-06 0.0435949 -0.00185084 -0.0449957 3.1412 -0.540149 3.77021e-05 3.14134 8.4607e-05 0.000206008 0.861067 0.158086 1.6249 -0.0285421 0.118187 0.00679123 
0.857606 -0.000232427 -0.514289 0 -2.67572e-05 -0.99999 0.000407315 0 -0.514294 -0.000335561 -0.857614 0 0.515449 -0.000126452 0.254004 1 6.19358 -0.0733985 -0.227486 0.0283754 1.1121 -0.0221991 -0.0154635 0.000447092 0.0420978 0.000237697 -0.00567878 -0.000135588 0.539665 -4.39117e-05 0.254113 0.0456665 0 -0.0456665 -0.0127558 0 0.0127558 0.515449 -0.000126452 0.254004 -0.0242162 -8.25408e-05 -0.00010926 -4.18328e-05 0.266859 -2.13826e-06 0.0437407 -0.000401119 -0.0479382 3.1412 -0.540189 3.11999e-05 3.14134 8.4607e-05 0.000206008 0.693895 0.070503 1.89004 -0.0143262 0.168124 0.00687551 
0.85759 -0.000225346 -0.514315 0 -1.93293e-05 -0.99999 0.000405914 0 -0.51432 -0.000338173 -0.857598 0 0.515492 -0.000126034 0.253957 1 6.10194 -0.0821289 -0.379594 0.0279885 1.10602 -0.0219278 -0.00131152 3.79163e-05 0.00357013 2.01581e-05 -0.000481637 -1.14981e-05 0.53971 -4.39117e-05 0.254067 0.0456538 0 -0.0456538 -0.0127622 0 0.0127622 0.515492 -0.000126034 0.253957 -0.0242187 -8.21228e-05 -0.000110232 -4.21466e-05 0.266873 1.62274e-06 0.0456638 -0.000200141 -0.0458569 3.1412 -0.540219 2.25391e-05 3.14134 8.4607e-05 0.000206008 0.601853 0.0617848 1.73833 -0.0147123 0.174317 0.00684017 
0.85757 -0.000237696 -0.514348 0 -3.04785e-05 -0.99999 0.000411309 0 -0.514353 -0.000337057 -0.857579 0 0.515533 -0.00012627 0.253909 1 6.23845 -0.115767 -0.330314 0.0339466 1.12809 -0.0254994 -0.00741527 0.000214376 0.0201834 0.000113946 -0.00272316 -6.50029e-05 0.539756 -4.39117e-05 0.254022 0.045641 0 -0.045641 -0.0127685 0 0.0127685 0.515533 -0.00012627 0.253909 -0.0242235 -8.23585e-05 -0.000112275 -4.32563e-05 0.266891 -4.4762e-06 0.0440108 0.000270493 -0.0467322 3.1412 -0.540257 3.55406e-05 3.14134 8.4607e-05 0.000206008 0.737903 0.028159 1.78807 -0.00875594 0.152366 0.00683104 
0.857554 -0.00023961 -0.514375 0 -3.21395e-05 -0.99999 0.000412241 0 -0.51438 -0.000336994 -0.857562 0 0.515576 -0.000128402 0.253863 1 6.11631 -0.0758192 -0.441217 0.0266149 1.11254 -0.0210691 0.00424093 -0.000122621 -0.0115421 -6.51537e-05 0.00155742 3.71708e-05 0.539802 -4.39117e-05 0.253976 0.0456282 0 -0.0456282 -0.0127748 0 0.0127748 0.515576 -0.000128402 0.253863 -0.0242259 -8.44905e-05 -0.000113085 -4.34816e-05 0.266907 -5.40642e-06 0.0456376 -0.000370651 -0.0450022 3.1412 -0.540289 3.74781e-05 3.14134 8.4607e-05 0.000206008 0.615351 0.0681363 1.67757 -0.0160919 0.168039 0.0068072 
0.857534 -0.000238035 -0.514409 0 -3.03768e-05 -0.99999 0.000412092 0 -0.514414 -0.000337763 -0.857542 0 0.515618 -0.000127742 0.253814 1 6.10555 -0.108339 -0.365662 0.0317838 1.10473 -0.024211 -0.00158916 4.59429e-05 0.00432463 2.44106e-05 -0.000583599 -1.39272e-05 0.539847 -4.39117e-05 0.25393 0.0456155 0 -0.0456155 -0.0127811 0 0.0127811 0.515618 -0.000127742 0.253814 -0.0242297 -8.383e-05 -0.000115784 -4.36422e-05 0.266926 -4.54387e-06 0.0451235 0.000249544 -0.0458587 3.1412 -0.540328 3.54234e-05 3.14134 8.4607e-05 0.000206008 0.604105 0.0356266 1.75359 -0.0109228 0.175975 0.00684322 
0.857514 -0.000237399 -0.514442 0 -3.06811e-05 -0.99999 0.000410324 0 -0.514447 -0.000336081 -0.857522 0 0.515659 -0.000126989 0.253766 1 6.20967 -0.112738 -0.29677 0.0334948 1.11951 -0.0252928 -0.0091203 0.000263657 0.0248168 0.00014006 -0.00334932 -7.99224e-05 0.539893 -4.39117e-05 0.253885 0.0456027 0 -0.0456027 -0.0127874 0 0.0127874 0.515659 -0.000126989 0.253766 -0.0242336 -8.30774e-05 -0.000118842 -4.2747e-05 0.266944 -4.46112e-06 0.0437743 0.000285175 -0.0469434 3.1412 -0.540366 3.57791e-05 3.14134 8.4607e-05 0.000206008 0.707754 0.0312506 1.82295 -0.0092151 0.161325 0.00688626 
0.8575 -0.000229213 -0.514465 0 -2.49484e-05 -0.99999 0.00040395 0 -0.51447 -0.000333558 -0.857508 0 0.515704 -0.000126651 0.253723 1 6.3014 -0.111122 -0.372595 0.0330313 1.142 -0.0250852 -0.00398274 0.000115127 0.0108363 6.11494e-05 -0.00146261 -3.49e-05 0.539939 -4.39117e-05 0.253839 0.0455899 0 -0.0455899 -0.0127937 0 0.0127937 0.515704 -0.000126651 0.253723 -0.0242349 -8.27391e-05 -0.000116445 -4.0439e-05 0.266957 -8.52656e-07 0.0432919 0.00025853 -0.0461791 3.1412 -0.540394 2.90943e-05 3.14134 8.4607e-05 0.000206008 0.79909 0.0328941 1.74748 -0.00968293 0.138943 0.00694109 
0.857483 -0.000237097 -0.514493 0 -3.17627e-05 -0.99999 0.000407895 0 -0.514498 -0.000333428 -0.857492 0 0.515746 -0.000126971 0.253676 1 6.3089 -0.10044 -0.413348 0.031213 1.14639 -0.0239141 -0.000535333 1.54741e-05 0.0014564 8.21777e-06 -0.000196593 -4.69051e-06 0.539984 -4.39117e-05 0.253793 0.0455771 0 -0.0455771 -0.0128 0 0.0128 0.515746 -0.000126971 0.253676 -0.0242377 -8.30593e-05 -0.000117387 -4.14281e-05 0.266973 -4.66833e-06 0.0434846 5.05227e-05 -0.0456749 3.1412 -0.540426 3.70418e-05 3.14134 8.4607e-05 0.000206008 0.806172 0.0435872 1.70714 -0.0115018 0.134673 0.00686986 
0.857469 -0.000237144 -0.514518 0 -2.97459e-05 -0.99999 0.000411328 0 -0.514523 -0.000337403 -0.857477 0 0.515792 -0.000127486 0.25363 1 6.13011 -0.0999606 -0.502173 0.0295398 1.11874 -0.0228619 0.00992937 -0.000287006 -0.0270108 -0.000152416 0.0036464 8.69843e-05 0.54003 -4.39117e-05 0.253748 0.0455643 0 -0.0455643 -0.0128063 0 0.0128063 0.515792 -0.000127486 0.25363 -0.0242373 -8.35742e-05 -0.000117516 -4.33499e-05 0.266987 -4.15987e-06 0.0455477 8.05376e-05 -0.0441062 3.1412 -0.540455 3.46903e-05 3.14134 8.4607e-05 0.000206008 0.626975 0.0440741 1.61869 -0.013173 0.162431 0.00683233 
0.857449 -0.000234911 -0.51455 0 -2.94588e-05 -0.99999 0.000407443 0 -0.514555 -0.00033421 -0.857457 0 0.515835 -0.000126823 0.253581 1 6.17646 -0.101755 -0.445466 0.0304848 1.12359 -0.0234597 0.00427493 -0.000123558 -0.0116278 -6.56013e-05 0.0015699 3.74477e-05 0.540075 -4.39117e-05 0.253702 0.0455515 0 -0.0455515 -0.0128126 0 0.0128126 0.515835 -0.000126823 0.253581 -0.0242399 -8.29118e-05 -0.000121598 -4.15134e-05 0.267005 -3.50928e-06 0.0448537 0.000123368 -0.0449204 3.1412 -0.540493 3.43563e-05 3.14134 8.4607e-05 0.000206008 0.672856 0.0423062 1.67586 -0.0122327 0.157708 0.00685944 
0.857427 -0.00023926 -0.514587 0 -3.20892e-05 -0.99999 0.000411482 0 -0.514592 -0.00033631 -0.857435 0 0.515878 -0.000128445 0.25353 1 6.22375 -0.0996539 -0.093472 0.033317 1.10766 -0.0252264 -0.0266202 0.000769456 0.0723993 0.00040843 -0.0097759 -0.000233145 0.540121 -4.39117e-05 0.253657 0.0455387 0 -0.0455387 -0.0128189 0 0.0128189 0.515878 -0.000128445 0.25353 -0.0242428 -8.45328e-05 -0.00012643 -4.31059e-05 0.267026 -5.32346e-06 0.0424213 8.1736e-05 -0.0494417 3.1412 -0.540536 3.7425e-05 3.14134 8.4607e-05 0.000206008 0.719619 0.0444268 2.02836 -0.00940174 0.173785 0.00691839 
0.857415 -0.00023387 -0.514607 0 -2.76835e-05 -0.99999 0.000408334 0 -0.514612 -0.000335872 -0.857423 0 0.515923 -0.000128961 0.253488 1 6.1897 -0.0890631 -0.287909 0.0300723 1.11483 -0.0233 -0.00928579 0.000268396 0.0252526 0.000142448 -0.00341006 -8.13201e-05 0.540166 -4.39117e-05 0.253611 0.0455258 0 -0.0455258 -0.0128252 0 0.0128252 0.515923 -0.000128961 0.253488 -0.0242436 -8.50495e-05 -0.000122953 -4.21754e-05 0.267037 -2.78431e-06 0.0437765 -0.000161845 -0.0468899 3.1412 -0.54056 3.22871e-05 3.14134 8.4607e-05 0.000206008 0.685215 0.0550407 1.83425 -0.012649 0.166712 0.00693362 
0.857401 -0.000219984 -0.51463 0 -1.29842e-05 -0.99999 0.000405823 0 -0.514635 -0.000341278 -0.857409 0 0.51597 -0.00012242 0.253442 1 6.04073 -0.233653 -0.31938 0.0501283 1.08929 -0.0353732 -0.00433299 0.000125175 0.0117824 6.64779e-05 -0.00159121 -3.79432e-05 0.540212 -4.39117e-05 0.253566 0.045513 0 -0.045513 -0.0128315 0 0.0128315 0.51597 -0.00012242 0.253442 -0.0242421 -7.85083e-05 -0.000124034 -4.29267e-05 0.26705 4.62908e-06 0.0454176 0.00228209 -0.0461533 3.14119 -0.540586 1.51436e-05 3.14134 8.4607e-05 0.000206008 0.535852 -0.0895764 1.80314 0.00741736 0.192353 0.00696559 
0.857382 -0.000228782 -0.514662 0 -2.10674e-05 -0.99999 0.000409428 0 -0.514667 -0.0003402 -0.85739 0 0.516012 -0.000124046 0.253395 1 6.1427 -0.134549 -0.13733 0.0376195 1.09543 -0.0278038 -0.021563 0.000622983 0.0586289 0.000330743 -0.00791861 -0.000188801 0.540257 -4.39117e-05 0.25352 0.0455002 0 -0.0455002 -0.0128378 0 0.0128378 0.516012 -0.000124046 0.253395 -0.0242449 -8.01346e-05 -0.000125504 -4.35818e-05 0.267068 2.46564e-07 0.0433741 0.000682638 -0.0486613 3.1412 -0.540623 2.45718e-05 3.14134 8.4607e-05 0.000206008 0.63735 0.00955061 1.98563 -0.00509508 0.18635 0.00691056 
0.857368 -0.000227567 -0.514686 0 -2.10323e-05 -0.99999 0.000407107 0 -0.514691 -0.000338222 -0.857376 0 0.516059 -0.000123546 0.253349 1 5.99436 -0.119456 -0.254742 0.0336858 1.07561 -0.0253665 -0.00906872 0.000261978 0.0246551 0.000139072 -0.00333029 -7.93997e-05 0.540303 -4.39117e-05 0.253475 0.0454873 0 -0.0454873 -0.0128441 0 0.0128441 0.516059 -0.000123546 0.253349 -0.0242437 -7.96339e-05 -0.000126106 -4.24666e-05 0.267081 5.68564e-07 0.0453583 0.000522939 -0.0468192 3.1412 -0.540651 2.45312e-05 3.14134 8.4607e-05 0.000206008 0.488616 0.024662 1.86859 -0.00903117 0.206275 0.00685332 
0.857354 -0.000229356 -0.514709 0 -2.11026e-05 -0.99999 0.000410448 0 -0.514714 -0.000341044 -0.857362 0 0.516105 -0.000126813 0.253304 1 5.9554 -0.0461081 -0.209536 0.0232991 1.06495 -0.0191391 -0.0123016 0.000355436 0.0334414 0.000188625 -0.00451749 -0.000107683 0.540348 -4.39117e-05 0.253429 0.0454745 0 -0.0454745 -0.0128504 0 0.0128504 0.516105 -0.000126813 0.253304 -0.024243 -8.29017e-05 -0.000125466 -4.40651e-05 0.267094 8.38757e-08 0.0454147 -0.000773786 -0.0472792 3.14119 -0.540678 2.46136e-05 3.14134 8.4607e-05 0.000206008 0.449264 0.0980378 1.91416 -0.0194202 0.217048 0.00685998 
0.857334 -0.000222604 -0.514742 0 -1.68849e-05 -0.99999 0.00040433 0 -0.514747 -0.000337961 -0.857342 0 0.516149 -0.000124488 0.253254 1 5.85104 -0.114056 -0.207811 0.0326751 1.04513 -0.0247991 -0.0106467 0.000307557 0.0289395 0.00016321 -0.00390976 -9.31949e-05 0.540394 -4.39117e-05 0.253384 0.0454616 0 -0.0454616 -0.0128566 0 0.0128566 0.516149 -0.000124488 0.253254 -0.0242444 -8.05764e-05 -0.000129455 -4.1678e-05 0.267113 2.92655e-06 0.0463418 0.000390845 -0.0470241 3.1412 -0.540717 1.96947e-05 3.14134 8.4607e-05 0.000206008 0.344415 0.0301091 1.91635 -0.0100471 0.237006 0.00689534 
0.857314 -0.000228186 -0.514774 0 -2.28727e-05 -0.99999 0.000405178 0 -0.514779 -0.000335597 -0.857323 0 0.516194 -0.000123097 0.253208 1 5.97256 -0.114029 -0.321314 0.0322031 1.07569 -0.0244681 -0.00239376 6.91418e-05 0.006506 3.6687e-05 -0.000879057 -2.09529e-05 0.540439 -4.39117e-05 0.253338 0.0454488 0 -0.0454488 -0.0128629 0 0.0128629 0.516194 -0.000123097 0.253208 -0.0242455 -7.91851e-05 -0.000130776 -4.12843e-05 0.267131 -7.82761e-08 0.0456886 0.000401733 -0.0458085 3.1412 -0.540754 2.66794e-05 3.14134 8.4607e-05 0.000206008 0.465432 0.0301493 1.8033 -0.0105209 0.206581 0.00684537 
0.8573 -0.000226645 -0.514799 0 -2.05548e-05 -0.99999 0.000406025 0 -0.514804 -0.00033751 -0.857308 0 0.516239 -0.000123206 0.253163 1 5.99378 -0.101567 -0.321601 0.0305758 1.07985 -0.0235201 -0.0028382 8.19747e-05 0.00771323 4.34943e-05 -0.00104226 -2.484e-05 0.540485 -4.39117e-05 0.253293 0.0454359 0 -0.0454359 -0.0128692 0 0.0128692 0.516239 -0.000123206 0.253163 -0.0242455 -7.9294e-05 -0.00012946 -4.20005e-05 0.267145 9.20309e-07 0.045543 0.00012403 -0.0458594 3.1412 -0.540784 2.39763e-05 3.14134 8.4607e-05 0.000206008 0.486238 0.042624 1.80338 -0.0121478 0.202534 0.00686592 
0.857293 -0.000228783 -0.51481 0 -2.04079e-05 -0.99999 0.000410413 0 -0.514815 -0.000341345 -0.857301 0 0.516287 -0.000120615 0.253127 1 6.04867 -0.163607 -0.630518 0.0372772 1.11204 -0.0274939 0.0227148 -0.000655899 -0.0617265 -0.000348123 0.00834137 0.000198786 0.54053 -4.39117e-05 0.253247 0.045423 0 -0.045423 -0.0128754 0 0.0128754 0.516287 -0.000120615 0.253127 -0.0242436 -7.67037e-05 -0.000120122 -4.41335e-05 0.267151 4.02893e-07 0.0467376 0.0011343 -0.042094 3.14119 -0.540796 2.38051e-05 3.14134 8.4607e-05 0.000206008 0.54085 -0.0194324 1.49468 -0.00543943 0.170415 0.00680712 
0.857278 -0.000227724 -0.514835 0 -1.95942e-05 -0.99999 0.000409694 0 -0.51484 -0.00034114 -0.857286 0 0.516333 -0.000122655 0.253083 1 5.93725 -0.0774228 -0.413439 0.025988 1.07557 -0.0207117 0.00565385 -0.000163267 -0.0153627 -8.66337e-05 0.00207621 4.94733e-05 0.540576 -4.39117e-05 0.253202 0.0454101 0 -0.0454101 -0.0128817 0 0.0128817 0.516333 -0.000122655 0.253083 -0.0242429 -7.8743e-05 -0.000118768 -4.38935e-05 0.267165 8.86072e-07 0.0465233 -0.000226822 -0.0445793 3.14119 -0.540825 2.28562e-05 3.14134 8.4607e-05 0.000206008 0.429003 0.0667805 1.71213 -0.0167322 0.206999 0.00681647 
0.857267 -0.000218258 -0.514854 0 -1.35552e-05 -0.99999 0.000401348 0 -0.514859 -0.00033709 -0.857275 0 0.51638 -0.000119218 0.25304 1 5.8382 -0.172259 -0.542417 0.0382206 1.06623 -0.0280842 0.0181741 -0.000524679 -0.0493785 -0.000278426 0.00667384 0.000159038 0.540621 -4.39117e-05 0.253157 0.0453973 0 -0.0453973 -0.012888 0 0.012888 0.51638 -0.000119218 0.25304 -0.0242411 -7.53063e-05 -0.000116677 -4.06776e-05 0.267176 4.90682e-06 0.0482253 0.00140209 -0.0427344 3.1412 -0.540847 1.58121e-05 3.14134 8.4607e-05 0.000206008 0.329593 -0.0280387 1.58347 -0.00450221 0.216439 0.00684559 
0.857252 -0.00022675 -0.514878 0 -2.02317e-05 -0.99999 0.000406707 0 -0.514883 -0.00033824 -0.857261 0 0.516426 -0.000120248 0.252995 1 5.83241 -0.113108 -0.531931 0.029736 1.06435 -0.0229109 0.0173722 -0.000501538 -0.0471953 -0.000266103 0.00637932 0.000152 0.540666 -4.39117e-05 0.253111 0.0453844 0 -0.0453844 -0.0128942 0 0.0128942 0.516426 -0.000120248 0.252995 -0.0242408 -7.63361e-05 -0.000116002 -4.23662e-05 0.267189 9.69199e-07 0.0481923 0.000360561 -0.0428393 3.1412 -0.540875 2.36007e-05 3.14134 8.4607e-05 0.000206008 0.323402 0.0311241 1.59432 -0.012987 0.21843 0.00677747 
0.857246 -0.000212275 -0.514888 0 -7.28812e-06 -0.99999 0.000400136 0 -0.514893 -0.000339269 -0.857255 0 0.516475 -0.000117295 0.252953 1 5.77126 -0.159942 -0.536926 0.0362507 1.05344 -0.0269021 0.0184786 -0.000533321 -0.0501969 -0.000283044 0.00678546 0.000161673 0.540712 -4.39117e-05 0.253066 0.0453715 0 -0.0453715 -0.0129005 0 0.0129005 0.516475 -0.000117295 0.252953 -0.0242363 -7.33832e-05 -0.00011256 -4.09285e-05 0.267195 8.08164e-06 0.048873 0.00114793 -0.0426647 3.1412 -0.540887 8.50178e-06 3.14134 8.4607e-05 0.000206008 0.261991 -0.0157061 1.58957 -0.00646987 0.229406 0.00684689 
0.857232 -0.000212215 -0.514912 0 -4.20526e-06 -0.99999 0.000405134 0 -0.514917 -0.000345135 -0.85724 0 0.51652 -0.00011516 0.252904 1 5.8197 -0.194595 -0.454453 0.0422955 1.05732 -0.0305241 0.0102848 -0.00029677 -0.0279355 -0.00015754 0.00377658 8.99664e-05 0.540757 -4.39117e-05 0.253021 0.0453586 0 -0.0453586 -0.0129067 0 0.0129067 0.51652 -0.00011516 0.252904 -0.0242369 -7.12485e-05 -0.00011637 -4.37466e-05 0.267208 8.89447e-06 0.0481759 0.00167527 -0.0438516 3.14119 -0.540915 4.90563e-06 3.14134 8.4607e-05 0.000206008 0.310053 -0.0503743 1.67244 -0.000417931 0.225629 0.00683053 
0.857229 -0.000216649 -0.514916 0 -6.94657e-06 -0.99999 0.000409177 0 -0.514921 -0.000347189 -0.857238 0 0.516572 -0.000115576 0.252864 1 5.75985 -0.156539 -0.579619 0.0354853 1.05508 -0.0263327 0.0216996 -0.000626101 -0.0589357 -0.000332379 0.00796789 0.000189795 0.540802 -4.39117e-05 0.252975 0.0453457 0 -0.0453457 -0.012913 0 0.012913 0.516572 -0.000115576 0.252864 -0.0242308 -7.16638e-05 -0.000111356 -4.53284e-05 0.267211 7.03256e-06 0.0494961 0.00104456 -0.0421679 3.14119 -0.54092 8.10351e-06 3.14134 8.4607e-05 0.000206008 0.250011 -0.0123161 1.54745 -0.00722592 0.227923 0.00674264 
0.857218 -0.000207739 -0.514935 0 5.86543e-07 -0.99999 0.0004044 0 -0.51494 -0.000346967 -0.857226 0 0.516618 -0.000114333 0.252818 1 5.6015 -0.134092 -0.5106 0.0322104 1.02187 -0.0242922 0.0168438 -0.000485923 -0.0457432 -0.000257966 0.00618481 0.000147313 0.540848 -4.39117e-05 0.25293 0.0453327 0 -0.0453327 -0.0129192 0 0.0129192 0.516618 -0.000114333 0.252818 -0.0242296 -7.0421e-05 -0.000111798 -4.40317e-05 0.267222 1.12965e-05 0.051246 0.000766915 -0.0428664 3.14119 -0.540942 -6.84241e-07 3.14134 8.4607e-05 0.000206008 0.0913222 0.0101462 1.61681 -0.0105018 0.261224 0.00669086 
0.85721 -0.000202339 -0.514948 0 7.04051e-06 -0.99999 0.000404647 0 -0.514953 -0.0003505 -0.857219 0 0.516665 -0.000112571 0.252776 1 5.76171 -0.176842 -0.644574 0.0380977 1.06122 -0.0279236 0.0261935 -0.000755507 -0.0711285 -0.000401164 0.00961772 0.000229056 0.540893 -4.39117e-05 0.252885 0.0453198 0 -0.0453198 -0.0129254 0 0.0129254 0.516665 -0.000112571 0.252776 -0.0242279 -6.86589e-05 -0.000108658 -4.50125e-05 0.267229 1.43706e-05 0.0503347 0.00135023 -0.0414846 3.14118 -0.540957 -8.21328e-06 3.14134 8.4607e-05 0.000206008 0.251263 -0.032606 1.4831 -0.00461039 0.221942 0.00675418 
0.857204 -0.000209129 -0.514957 0 1.11027e-06 -0.99999 0.000407953 0 -0.514962 -0.000350278 -0.857213 0 0.516714 -0.000113162 0.252736 1 5.87008 -0.121883 -0.781491 0.0293746 1.09059 -0.0226298 0.0367311 -0.00105941 -0.0997352 -0.000562485 0.0134866 0.000321178 0.540938 -4.39117e-05 0.252839 0.0453069 0 -0.0453069 -0.0129317 0 0.0129317 0.516714 -0.000113162 0.252736 -0.0242245 -6.92503e-05 -0.000103118 -4.58123e-05 0.267234 1.10696e-05 0.0497684 0.000420701 -0.0399284 3.14118 -0.540968 -1.29522e-06 3.14134 8.4607e-05 0.000206008 0.359368 0.0223633 1.34641 -0.0133339 0.192647 0.00669779 
0.857193 -0.000196445 -0.514977 0 1.2928e-05 -0.99999 0.000402979 0 -0.514982 -0.000352095 -0.857201 0 0.516761 -0.000111468 0.252694 1 5.81107 -0.164098 -0.763406 0.0354552 1.07859 -0.0263616 0.0357255 -0.0010302 -0.0969961 -0.000547061 0.0131172 0.00031236 0.540984 -4.39117e-05 0.252794 0.045294 0 -0.045294 -0.0129379 0 0.0129379 0.516761 -0.000111468 0.252694 -0.0242226 -6.75562e-05 -0.000100204 -4.49932e-05 0.267245 1.74244e-05 0.0503659 0.00111751 -0.0400634 3.14118 -0.540991 -1.50818e-05 3.14134 8.4607e-05 0.000206008 0.299989 -0.0198421 1.36482 -0.00725177 0.204747 0.00676689 
0.857178 -0.000204788 -0.515001 0 5.32737e-06 -0.99999 0.00040651 0 -0.515006 -0.000351202 -0.857187 0 0.516807 -0.000107653 0.252649 1 5.93727 -0.169403 -0.817183 0.0363034 1.10568 -0.0268067 0.0388354 -0.00111951 -0.10543 -0.000594619 0.014259 0.000339551 0.541029 -4.39117e-05 0.252749 0.045281 0 -0.045281 -0.0129441 0 0.0129441 0.516807 -0.000107653 0.252649 -0.0242219 -6.37414e-05 -9.94238e-05 -4.56772e-05 0.267258 1.32856e-05 0.0492483 0.00115058 -0.0395955 3.14118 -0.541019 -6.21501e-06 3.14134 8.4607e-05 0.000206008 0.425778 -0.0251604 1.3114 -0.00639956 0.177761 0.00670195 
0.857162 -0.000195665 -0.515027 0 1.38034e-05 -0.99999 0.000402882 0 -0.515032 -0.000352451 -0.857171 0 0.51685 -0.000103872 0.252604 1 5.9174 -0.211962 -0.551728 0.0444513 1.08294 -0.0318024 0.016418 -0.000473146 -0.0445673 -0.000251364 0.00602812 0.00014354 0.541074 -4.39117e-05 0.252703 0.0452681 0 -0.0452681 -0.0129504 0 0.0129504 0.51685 -0.000103872 0.252604 -0.0242239 -5.996e-05 -9.9478e-05 -4.50602e-05 0.267273 1.78489e-05 0.0478385 0.00196294 -0.0428655 3.14118 -0.54105 -1.61036e-05 3.14134 8.4607e-05 0.000206008 0.405487 -0.0677199 1.57725 0.00175132 0.200617 0.00679306 
