O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_Y bodyRPY_P bodyRPY_R bodyRPY_des_Y bodyRPY_des_P bodyRPY_des_R F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz
0.99999 -0.000138957 0.000288755 0 -0.000139088 -0.99999 0.000454962 0 0.000288694 -0.000455006 -1 0 0.307108 -5.43234e-05 0.48685 1 0.512217 0.00251033 -0.237805 -0.00314335 0.0914508 -0.000121191 -0.00887761 0.000279327 -0.0397318 -0.000534054 -0.00356852 1.47047e-06 0.307489 -1.85442e-05 0.48637 0.00257459 0 -0.00257459 0.00853558 0 -0.00853558 0.307108 -5.43234e-05 0.48685 -0.000381168 -3.57792e-05 0.000479458 -7.76945e-05 -0.0001285 -6.7639e-07 0.000194693 -7.8475e-05 -0.0001257 3.14114 0.000288697 0.00013909 3.14129 3.16927e-05 0.00013764 0.515145 0.00190668 -0.237167 -0.00301512 -0.0921102 7.88767e-05 
0.99999 -0.000141684 0.000293035 0 -0.000141817 -0.99999 0.0004532 0 0.000292974 -0.000453246 -1 0 0.307108 -5.40896e-05 0.486851 1 0.53825 -0.00340602 -0.286632 -0.00277123 0.0948961 -7.88095e-05 -0.011674 0.000367334 -0.0522465 -0.000702259 -0.00469259 1.92246e-06 0.307491 -1.85442e-05 0.486368 0.00258313 0 -0.00258313 0.0085478 0 -0.0085478 0.307108 -5.40896e-05 0.486851 -0.000383291 -3.55453e-05 0.000483518 -7.68142e-05 -0.00013064 -2.04005e-06 0.000172823 9.03955e-05 0.000627426 3.14114 0.000292976 0.000141818 3.14129 3.16927e-05 0.00013764 0.541226 -0.00400407 -0.285985 -0.00264389 -0.0955661 3.51102e-05 
0.99999 -0.000138705 0.000291206 0 -0.000138837 -0.99999 0.000452538 0 0.000291146 -0.000452583 -1 0 0.307108 -5.36759e-05 0.486851 1 0.551509 0.0026402 -0.270956 -0.0036463 0.0980283 -9.64521e-05 -0.0108145 0.000340263 -0.0484001 -0.000650542 -0.0043471 1.77921e-06 0.307494 -1.85442e-05 0.486365 0.00259169 0 -0.00259169 0.00856001 0 -0.00856001 0.307108 -5.36759e-05 0.486851 -0.000386004 -3.51317e-05 0.000485789 -7.64828e-05 -0.000129726 -5.5058e-07 3.7085e-05 1.64576e-06 0.000384806 3.14114 0.000291149 0.000138839 3.14129 3.16927e-05 0.00013764 0.554464 0.00204487 -0.270313 -0.00351955 -0.0986936 5.11954e-05 
0.99999 -0.000135704 0.000297376 0 -0.000135838 -0.99999 0.000452569 0 0.000297318 -0.000452614 -1 0 0.307107 -5.41336e-05 0.486853 1 0.60549 0.00169271 -0.295633 -0.00369582 0.108061 -0.000121744 -0.0124799 0.000392679 -0.055852 -0.000750711 -0.00501653 2.0488e-06 0.307497 -1.85442e-05 0.486363 0.00260025 0 -0.00260025 0.00857221 0 -0.00857221 0.307107 -5.41336e-05 0.486853 -0.000389142 -3.55894e-05 0.000490035 -7.64986e-05 -0.000132811 9.50053e-07 -0.000167848 1.12883e-06 0.000830406 3.14114 0.000297321 0.00013584 3.14129 3.16927e-05 0.00013764 0.608514 0.00109621 -0.294975 -0.00356851 -0.108742 7.19187e-05 
0.99999 -0.000134015 0.000293023 0 -0.000134148 -0.99999 0.000454352 0 0.000292965 -0.000454396 -1 0 0.307108 -5.50939e-05 0.486851 1 0.524293 0.0159276 -0.252664 -0.00560107 0.0933174 -0.000139274 -0.00961552 0.00030258 -0.043034 -0.000578449 -0.00386515 1.58791e-06 0.307499 -1.85442e-05 0.48636 0.00260883 0 -0.00260883 0.0085844 0 -0.0085844 0.307108 -5.50939e-05 0.486851 -0.000390706 -3.65496e-05 0.000491081 -7.73898e-05 -0.000130634 1.79452e-06 0.000230837 -0.000268474 4.16207e-05 3.14114 0.000292967 0.000134149 3.14129 3.16927e-05 0.00013764 0.527269 0.0153254 -0.252016 -0.00547286 -0.0939875 9.5479e-05 
0.99999 -0.000138846 0.000287236 0 -0.000138975 -0.99999 0.000451568 0 0.000287176 -0.000451612 -1 0 0.307107 -5.59486e-05 0.48685 1 0.569481 0.0441616 -0.217049 -0.0101487 0.103482 -0.000100337 -0.00779137 0.00024521 -0.0348704 -0.00046871 -0.00313188 1.28062e-06 0.307502 -1.85442e-05 0.486357 0.00261742 0 -0.00261742 0.00859658 0 -0.00859658 0.307107 -5.59486e-05 0.48685 -0.000394321 -3.74043e-05 0.000492216 -7.59974e-05 -0.000127741 -6.20403e-07 -0.000181251 -0.000665023 -0.000462427 3.14114 0.000287179 0.000138977 3.14129 3.16927e-05 0.00013764 0.572391 0.0435705 -0.216415 -0.0100229 -0.104137 5.08685e-05 
0.99999 -0.000137962 0.00029512 0 -0.000138096 -0.99999 0.000455107 0 0.00029506 -0.000455152 -1 0 0.307108 -5.1634e-05 0.486852 1 0.604059 -0.0588169 -0.289727 0.00669814 0.108057 -8.83819e-05 -0.0120689 0.000379655 -0.0540132 -0.000725986 -0.00485132 1.99524e-06 0.307504 -1.85442e-05 0.486355 0.00262602 0 -0.00262602 0.00860875 0 -0.00860875 0.307108 -5.1634e-05 0.486852 -0.000396633 -3.30898e-05 0.000497181 -7.77672e-05 -0.000131683 -1.79243e-07 -0.000127945 0.0009278 0.000693048 3.14114 0.000295063 0.000138098 3.14129 3.16927e-05 0.00013764 0.607058 -0.0594221 -0.289074 0.006827 -0.108732 4.13633e-05 
0.99999 -0.000141736 0.000286873 0 -0.000141865 -0.99999 0.000450651 0 0.000286812 -0.000450696 -1 0 0.307108 -5.38632e-05 0.48685 1 0.546322 0.0146264 -0.243297 -0.00548408 0.0978354 -6.95643e-05 -0.00902063 0.000283849 -0.0403722 -0.000542634 -0.00362601 1.47956e-06 0.307507 -1.85442e-05 0.486352 0.00263464 0 -0.00263464 0.00862091 0 -0.00862091 0.307108 -5.38632e-05 0.48685 -0.00039881 -3.5319e-05 0.000497769 -7.55392e-05 -0.000127559 -2.06537e-06 2.89988e-05 -0.000146883 -0.000145389 3.14114 0.000286815 0.000141866 3.14129 3.16927e-05 0.00013764 0.549228 0.0140386 -0.242665 -0.005359 -0.0984897 2.40268e-05 
0.99999 -0.000134866 0.000291923 0 -0.000134999 -0.99999 0.000454355 0 0.000291864 -0.000454399 -1 0 0.307108 -5.25754e-05 0.486852 1 0.571207 -0.0211414 -0.290808 0.000257392 0.101152 -0.000127116 -0.0117808 0.000370618 -0.0527244 -0.000708665 -0.00473552 1.94628e-06 0.30751 -1.85442e-05 0.48635 0.00264327 0 -0.00264327 0.00863306 0 -0.00863306 0.307108 -5.25754e-05 0.486852 -0.000401441 -3.40312e-05 0.000502418 -7.7391e-05 -0.000130084 1.36883e-06 9.77162e-06 0.000323892 0.000597654 3.14114 0.000291867 0.000135 3.14129 3.16927e-05 0.00013764 0.574171 -0.0217434 -0.290163 0.000385498 -0.101819 8.14702e-05 
0.99999 -0.000141994 0.000285528 0 -0.000142124 -0.99999 0.000454355 0 0.000285466 -0.0004544 -1 0 0.30711 -5.40773e-05 0.48685 1 0.398988 0.00545984 -0.198742 -0.00334757 0.0699066 -9.51262e-05 -0.00562535 0.000177 -0.0251769 -0.000338411 -0.00226122 9.31479e-07 0.307512 -1.85442e-05 0.486347 0.00265191 0 -0.00265191 0.00864521 0 -0.00864521 0.30711 -5.40773e-05 0.48685 -0.000402697 -3.5533e-05 0.000502856 -7.73909e-05 -0.000126886 -2.19479e-06 0.000842686 -6.91006e-05 -0.00108131 3.14114 0.000285469 0.000142125 3.14129 3.16927e-05 0.00013764 0.401879 0.00485892 -0.198111 -0.00322005 -0.0705579 6.25742e-05 
0.99999 -0.000136555 0.000286172 0 -0.000136686 -0.99999 0.000456127 0 0.000286112 -0.00045617 -1 0 0.307108 -5.28219e-05 0.48685 1 0.529048 -0.0161897 -0.208781 0.000334924 0.0957391 -0.000142619 -0.00695344 0.000218755 -0.0311205 -0.000418301 -0.00279506 1.15607e-06 0.307515 -1.85442e-05 0.486344 0.00266056 0 -0.00266056 0.00865734 0 -0.00865734 0.307108 -5.28219e-05 0.48685 -0.000406645 -3.42777e-05 0.000505496 -7.82766e-05 -0.000127208 5.244e-07 0.000133859 0.000226164 -0.000731279 3.14114 0.000286115 0.000136687 3.14129 3.16927e-05 0.00013764 0.531946 -0.0167971 -0.208148 0.000463774 -0.0963921 9.93056e-05 
0.99999 -0.000139823 0.000284537 0 -0.000139951 -0.99999 0.000450618 0 0.000284476 -0.000450662 -1 0 0.307108 -5.50163e-05 0.486849 1 0.541157 0.0319704 -0.196893 -0.00790222 0.0986114 -0.000108497 -0.0063243 0.000199015 -0.028305 -0.000380446 -0.00254217 1.03809e-06 0.307518 -1.85442e-05 0.486342 0.00266922 0 -0.00266922 0.00866946 0 -0.00866946 0.307108 -5.50163e-05 0.486849 -0.000409357 -3.64721e-05 0.000507001 -7.55222e-05 -0.000126391 -1.10874e-06 9.11518e-05 -0.000411326 -0.000909775 3.14114 0.000284479 0.000139952 3.14129 3.16927e-05 0.00013764 0.544036 0.0313831 -0.196266 -0.00777734 -0.0992598 6.19784e-05 
0.99999 -0.000142415 0.000284855 0 -0.000142544 -0.99999 0.000450651 0 0.000284794 -0.000450696 -1 0 0.307109 -5.40721e-05 0.486849 1 0.53843 0.0125614 -0.241961 -0.0050944 0.0963702 -7.4227e-05 -0.00876215 0.000275723 -0.0392159 -0.000527096 -0.00352212 1.43821e-06 0.30752 -1.85442e-05 0.486339 0.0026779 0 -0.0026779 0.00868158 0 -0.00868158 0.307109 -5.40721e-05 0.486849 -0.000411373 -3.55279e-05 0.000510185 -7.55392e-05 -0.00012655 -2.40518e-06 0.00019049 -0.000121139 -0.000257808 3.14114 0.000284796 0.000142545 3.14129 3.16927e-05 0.00013764 0.541313 0.011974 -0.241333 -0.0049695 -0.0970194 2.94721e-05 
0.99999 -0.000128171 0.000281615 0 -0.000128299 -0.99999 0.000452426 0 0.00028156 -0.000452467 -1 0 0.307108 -5.28931e-05 0.486847 1 0.606041 -0.028439 -0.201532 0.00250961 0.111576 -0.000205688 -0.00696563 0.00021916 -0.0311757 -0.000419027 -0.00279996 1.14961e-06 0.307523 -1.85442e-05 0.486336 0.00268658 0 -0.00268658 0.00869368 0 -0.00869368 0.307108 -5.28931e-05 0.486847 -0.000415049 -3.43489e-05 0.000511001 -7.64255e-05 -0.000124931 4.71678e-06 -0.000224294 0.000476446 -0.000753415 3.14114 0.000281563 0.0001283 3.14129 3.16927e-05 0.00013764 0.608888 -0.0290322 -0.200911 0.00263562 -0.112217 0.000156285 
0.99999 -0.000142227 0.000293076 0 -0.000142361 -0.99999 0.000455107 0 0.000293014 -0.000455153 -1 0 0.307109 -5.32877e-05 0.486852 1 0.580837 -0.0175637 -0.325254 -0.000722723 0.101904 -6.97775e-05 -0.0135605 0.000426654 -0.0606895 -0.000815752 -0.00545091 2.24348e-06 0.307526 -1.85442e-05 0.486334 0.00269528 0 -0.00269528 0.00870577 0 -0.00870577 0.307109 -5.32877e-05 0.486852 -0.000416819 -3.47434e-05 0.000518297 -7.77678e-05 -0.000130661 -2.31189e-06 0.000157766 0.000240865 0.00103201 3.14114 0.000293017 0.000142362 3.14129 3.16927e-05 0.00013764 0.583813 -0.0181687 -0.324606 -0.000594073 -0.102575 2.33182e-05 
0.99999 -0.000127963 0.00028156 0 -0.000128091 -0.99999 0.000455111 0 0.000281505 -0.000455152 -1 0 0.307109 -5.17182e-05 0.486849 1 0.558546 -0.0441132 -0.233823 0.00480097 0.100571 -0.000195061 -0.00829755 0.000261021 -0.0371367 -0.000499151 -0.00333535 1.37841e-06 0.307528 -1.85442e-05 0.486331 0.00270399 0 -0.00270399 0.00871786 0 -0.00871786 0.307109 -5.17182e-05 0.486849 -0.000419754 -3.3174e-05 0.000517737 -7.77681e-05 -0.000124903 4.821e-06 3.1972e-05 0.000701969 -0.00040936 3.14114 0.000281508 0.000128092 3.14129 3.16927e-05 0.00013764 0.561392 -0.0447161 -0.233201 0.00492883 -0.101212 0.000151042 
0.99999 -0.000136113 0.0002796 0 -0.000136239 -0.99999 0.000450655 0 0.000279541 -0.000450697 -1 0 0.307109 -5.49174e-05 0.486846 1 0.566152 0.0546569 -0.192085 -0.0116764 0.103848 -0.000101623 -0.00606749 0.000190946 -0.0271564 -0.000365011 -0.00243895 9.97796e-07 0.307531 -1.85442e-05 0.486328 0.00271272 0 -0.00271272 0.00872994 0 -0.00872994 0.307109 -5.49174e-05 0.486846 -0.00042243 -3.63731e-05 0.000518236 -7.55401e-05 -0.000123923 7.45967e-07 3.80078e-05 -0.000810417 -0.00102126 3.14114 0.000279544 0.000136241 3.14129 3.16927e-05 0.00013764 0.568976 0.0540703 -0.191469 -0.0115518 -0.104484 5.18055e-05 
0.99999 -0.000136187 0.000286548 0 -0.000136317 -0.99999 0.000453338 0 0.000286489 -0.000453382 -1 0 0.307109 -5.31106e-05 0.48685 1 0.547119 -0.011974 -0.301066 -0.00148725 0.0958383 -9.64793e-05 -0.0118725 0.000373543 -0.0531363 -0.000714205 -0.00477238 1.96035e-06 0.307534 -1.85442e-05 0.486325 0.00272145 0 -0.00272145 0.008742 0 -0.008742 0.307109 -5.31106e-05 0.48685 -0.000424347 -3.45663e-05 0.000524663 -7.68824e-05 -0.000127397 7.08893e-07 0.00029693 0.000209417 0.000546068 3.14114 0.000286492 0.000136318 3.14129 3.16927e-05 0.00013764 0.550021 -0.0125714 -0.300434 -0.0013603 -0.0964919 5.28418e-05 
0.99999 -0.000142341 0.000282375 0 -0.00014247 -0.99999 0.000453602 0 0.000282313 -0.000453647 -1 0 0.307109 -5.5358e-05 0.486848 1 0.577493 0.0339028 -0.231965 -0.00849507 0.10463 -8.81169e-05 -0.00826555 0.0002601 -0.0369938 -0.000497252 -0.0033225 1.3677e-06 0.307537 -1.85442e-05 0.486323 0.0027302 0 -0.0027302 0.00875406 0 -0.00875406 0.307109 -5.5358e-05 0.486848 -0.000427515 -3.68137e-05 0.000524989 -7.70145e-05 -0.00012531 -2.36837e-06 5.46872e-05 -0.000560381 -0.000443578 3.14114 0.000282316 0.000142471 3.14129 3.16927e-05 0.00013764 0.580349 0.0333052 -0.231342 -0.00836833 -0.105273 3.84265e-05 
0.99999 -0.000141385 0.000281614 0 -0.000141512 -0.99999 0.000451569 0 0.000281553 -0.000451613 -1 0 0.307108 -5.49793e-05 0.486847 1 0.663342 0.0164451 -0.238416 -0.00563357 0.121608 -0.000105996 -0.00907914 0.000285712 -0.0406351 -0.000546184 -0.00364953 1.49532e-06 0.307539 -1.85442e-05 0.48632 0.00273896 0 -0.00273896 0.0087661 0 -0.0087661 0.307108 -5.49793e-05 0.486847 -0.000431325 -3.64351e-05 0.000527276 -7.59975e-05 -0.00012493 -1.88972e-06 -0.000429034 -0.00023098 -0.000231312 3.14114 0.000281556 0.000141513 3.14129 3.16927e-05 0.00013764 0.666189 0.0158548 -0.237795 -0.00550829 -0.122249 4.96608e-05 
0.99999 -0.000133524 0.000274768 0 -0.000133649 -0.99999 0.000455111 0 0.00027471 -0.000455153 -1 0 0.307109 -5.27077e-05 0.486846 1 0.551528 -0.0261183 -0.230552 0.0017698 0.0992958 -0.000154325 -0.0079308 0.000249512 -0.0354966 -0.000477116 -0.00318794 1.32067e-06 0.307542 -1.85442e-05 0.486317 0.00274773 0 -0.00274773 0.00877814 0 -0.00877814 0.307109 -5.27077e-05 0.486846 -0.000432637 -3.41635e-05 0.000528622 -7.7768e-05 -0.000121507 2.04076e-06 0.000156426 0.000390567 -0.000551472 3.14114 0.000274712 0.00013365 3.14129 3.16927e-05 0.00013764 0.554298 -0.0267201 -0.229945 0.00189705 -0.09992 0.000109974 
0.99999 -0.000145324 0.000279821 0 -0.00014545 -0.99999 0.000449634 0 0.000279759 -0.000449679 -1 0 0.30711 -5.43763e-05 0.486848 1 0.543469 0.0164482 -0.301773 -0.00650901 0.0948997 -3.96185e-05 -0.0116871 0.000367795 -0.0523081 -0.000703066 -0.00469787 1.91702e-06 0.307545 -1.85442e-05 0.486314 0.00275652 0 -0.00275652 0.00879017 0 -0.00879017 0.30711 -5.43763e-05 0.486848 -0.000434676 -3.58321e-05 0.000533797 -7.50304e-05 -0.000124033 -3.8593e-06 0.000331636 -0.000148583 0.00046123 3.14114 0.000279761 0.000145451 3.14129 3.16927e-05 0.00013764 0.546295 0.0158653 -0.301157 -0.00638525 -0.0955362 -4.77449e-06 
0.99999 -0.000135547 0.000287268 0 -0.000135677 -0.99999 0.000454356 0 0.000287209 -0.000454399 -1 0 0.30711 -5.3472e-05 0.48685 1 0.609246 -0.0176077 -0.324048 -0.000674052 0.107576 -0.000135527 -0.0133731 0.000420755 -0.0598524 -0.000804487 -0.00537558 2.21302e-06 0.307548 -1.85442e-05 0.486312 0.00276532 0 -0.00276532 0.00880219 0 -0.00880219 0.30711 -5.3472e-05 0.48685 -0.000437767 -3.49278e-05 0.000538356 -7.73912e-05 -0.000127757 1.02865e-06 0.00010813 0.000251438 0.000912238 3.14114 0.000287212 0.000135679 3.14129 3.16927e-05 0.00013764 0.612157 -0.0182089 -0.323413 -0.000546328 -0.108232 8.67068e-05 
0.99999 -0.000126494 0.000275571 0 -0.000126619 -0.99999 0.000453341 0 0.000275516 -0.00045338 -1 0 0.30711 -5.18836e-05 0.486845 1 0.567141 -0.0297333 -0.218863 0.00251322 0.103062 -0.000183216 -0.00733705 0.000230819 -0.0328394 -0.000441382 -0.00294929 1.21624e-06 0.30755 -1.85442e-05 0.486309 0.00277412 0 -0.00277412 0.0088142 0 -0.0088142 0.30711 -5.18836e-05 0.486845 -0.000439858 -3.33393e-05 0.000536438 -7.68825e-05 -0.000121909 5.55585e-06 0.00018998 0.000495375 -0.000737852 3.14114 0.000275519 0.00012662 3.14129 3.16927e-05 0.00013764 0.56992 -0.0303288 -0.218256 0.00263938 -0.103688 0.000137622 
0.99999 -0.000132514 0.000276894 0 -0.00013264 -0.99999 0.000454359 0 0.000276837 -0.0004544 -1 0 0.307109 -5.42899e-05 0.486847 1 0.661304 0.0304461 -0.257762 -0.00814388 0.120297 -0.000141951 -0.00991375 0.000311939 -0.0443713 -0.000596413 -0.00398502 1.64663e-06 0.307553 -1.85442e-05 0.486306 0.00278294 0 -0.00278294 0.0088262 0 -0.0088262 0.307109 -5.42899e-05 0.486847 -0.000444026 -3.57457e-05 0.000540337 -7.73918e-05 -0.00012257 2.54558e-06 -0.000372298 -0.000539121 -4.73536e-05 3.14114 0.000276839 0.000132641 3.14129 3.16927e-05 0.00013764 0.664098 0.0298466 -0.257151 -0.00801696 -0.120926 8.53875e-05 
0.99999 -0.000139227 0.000279636 0 -0.000139353 -0.99999 0.000450618 0 0.000279576 -0.000450661 -1 0 0.307111 -5.51774e-05 0.486847 1 0.580128 0.0463306 -0.282012 -0.0112844 0.103182 -5.81098e-05 -0.0107521 0.000338365 -0.0481239 -0.000646833 -0.00432205 1.76801e-06 0.307556 -1.85442e-05 0.486303 0.00279178 0 -0.00279178 0.00883819 0 -0.00883819 0.307111 -5.51774e-05 0.486847 -0.000445343 -3.66331e-05 0.000543666 -7.55219e-05 -0.000123941 -8.10958e-07 0.000230272 -0.000677642 0.000172143 3.14114 0.000279579 0.000139355 3.14129 3.16927e-05 0.00013764 0.582952 0.0457442 -0.281396 -0.0111599 -0.103819 8.6579e-06 
0.99999 -0.00014317 0.000264884 0 -0.00014329 -0.99999 0.000451081 0 0.000264822 -0.000451123 -1 0 0.307109 -5.49425e-05 0.486842 1 0.629689 0.00922943 -0.166798 -0.00362469 0.117281 -0.000112705 -0.00460784 0.000145 -0.0206244 -0.000277212 -0.0018522 7.62556e-07 0.307559 -1.85442e-05 0.486301 0.00280062 0 -0.00280062 0.00885017 0 -0.00885017 0.307109 -5.49425e-05 0.486842 -0.00044966 -3.63982e-05 0.000541603 -7.57526e-05 -0.000116565 -2.78197e-06 -0.000356934 -0.000149416 -0.00149761 3.14114 0.000264825 0.000143291 3.14129 3.16927e-05 0.00013764 0.632347 0.00864383 -0.166216 -0.00350111 -0.11788 5.90622e-05 
0.99999 -0.00014427 0.000277155 0 -0.000144395 -0.99999 0.000452082 0 0.000277092 -0.000452127 -1 0 0.307111 -5.51257e-05 0.486848 1 0.558318 0.00777352 -0.352564 -0.00547229 0.0959335 -6.55925e-05 -0.0143545 0.000451721 -0.0642473 -0.000863563 -0.00577007 2.37091e-06 0.307561 -1.85442e-05 0.486298 0.00280948 0 -0.00280948 0.00886214 0 -0.00886214 0.307111 -5.51257e-05 0.486848 -0.000450179 -3.65814e-05 0.000550136 -7.62543e-05 -0.0001227 -3.33225e-06 0.00041106 -9.93993e-05 0.00113673 3.14114 0.000277095 0.000144397 3.14129 3.16927e-05 0.00013764 0.561114 0.00718222 -0.351953 -0.00534704 -0.0965635 2.0858e-05 
0.99999 -0.000141279 0.000282546 0 -0.000141407 -0.99999 0.000453435 0 0.000282485 -0.000453479 -1 0 0.30711 -5.54009e-05 0.486849 1 0.671419 0.00712986 -0.341342 -0.00511312 0.1193 -0.000111444 -0.0144356 0.000454264 -0.0646091 -0.000868441 -0.00580269 2.38755e-06 0.307564 -1.85442e-05 0.486295 0.00281834 0 -0.00281834 0.0088741 0 -0.0088741 0.30711 -5.54009e-05 0.486849 -0.0004542 -3.68567e-05 0.000553902 -7.69308e-05 -0.000125396 -1.83716e-06 -0.00016583 -0.000137591 0.00115015 3.14114 0.000282488 0.000141409 3.14129 3.16927e-05 0.00013764 0.674276 0.00653276 -0.340718 -0.00498647 -0.119944 5.60858e-05 
0.99999 -0.000140856 0.000275347 0 -0.00014098 -0.99999 0.000452529 0 0.000275286 -0.000452573 -1 0 0.307111 -5.43525e-05 0.486846 1 0.602173 -0.0145306 -0.260727 -0.000602587 0.108425 -0.000118095 -0.00958292 0.00030154 -0.0428915 -0.000576509 -0.00385206 1.58554e-06 0.307567 -1.85442e-05 0.486292 0.00282722 0 -0.00282722 0.00888605 0 -0.00888605 0.307111 -5.43525e-05 0.486846 -0.000456292 -3.58082e-05 0.000553809 -7.64775e-05 -0.000121796 -1.62512e-06 0.00012061 0.000264563 -0.000180379 3.14114 0.000275288 0.000140982 3.14129 3.16927e-05 0.00013764 0.604949 -0.0151232 -0.26012 -0.000477143 -0.109051 6.9079e-05 
0.99999 -0.00013939 0.000279744 0 -0.000139518 -0.99999 0.000455091 0 0.000279683 -0.000455134 -1 0 0.307111 -5.34817e-05 0.486848 1 0.622307 -0.017974 -0.313833 -0.000519901 0.110535 -0.000110719 -0.0126012 0.000396488 -0.0564001 -0.000758097 -0.00506533 2.09462e-06 0.30757 -1.85442e-05 0.486289 0.00283612 0 -0.00283612 0.00889799 0 -0.00889799 0.307111 -5.34817e-05 0.486848 -0.000458644 -3.49374e-05 0.000558227 -7.77584e-05 -0.000123994 -8.9287e-07 0.000127871 0.000250815 0.000632472 3.14114 0.000279686 0.000139519 3.14129 3.16927e-05 0.00013764 0.625133 -0.0185765 -0.313216 -0.000392315 -0.111171 6.05106e-05 
0.99999 -0.000139629 0.000274361 0 -0.000139753 -0.99999 0.000451563 0 0.0002743 -0.000451606 -1 0 0.30711 -5.47846e-05 0.486846 1 0.693976 0.0101705 -0.274907 -0.00500497 0.126054 -0.000134643 -0.01072 0.000337344 -0.0479802 -0.000644908 -0.00430909 1.77012e-06 0.307573 -1.85442e-05 0.486286 0.00284502 0 -0.00284502 0.00890992 0 -0.00890992 0.30711 -5.47846e-05 0.486846 -0.000463035 -3.62404e-05 0.000559914 -7.59941e-05 -0.000121303 -1.01176e-06 -0.000468719 -0.000120945 0.000111415 3.14114 0.000274303 0.000139754 3.14129 3.16927e-05 0.00013764 0.696741 0.00958157 -0.274303 -0.00488026 -0.126677 7.65767e-05 
0.99999 -0.000143377 0.000270228 0 -0.0001435 -0.99999 0.000454192 0 0.000270166 -0.000454235 -1 0 0.30711 -5.31046e-05 0.486844 1 0.650669 -0.033719 -0.235422 0.00297323 0.119026 -0.000121328 -0.00833962 0.000262397 -0.0373272 -0.000501723 -0.00335228 1.38792e-06 0.307576 -1.85442e-05 0.486284 0.00285394 0 -0.00285394 0.00892185 0 -0.00892185 0.30711 -5.31046e-05 0.486844 -0.000465547 -3.45604e-05 0.000560835 -7.73086e-05 -0.000119237 -2.88564e-06 -0.000212293 0.000528087 -0.000543808 3.14114 0.000270169 0.000143501 3.14129 3.16927e-05 0.00013764 0.653387 -0.0343167 -0.234826 0.00309938 -0.119639 6.82912e-05 
0.99999 -0.000140184 0.000270278 0 -0.000140306 -0.99999 0.000453339 0 0.000270217 -0.000453381 -1 0 0.307111 -5.33076e-05 0.486844 1 0.630087 -0.0177788 -0.254582 4.10844e-05 0.114261 -0.000131013 -0.00928172 0.00029204 -0.0415443 -0.000558398 -0.00373099 1.54151e-06 0.307578 -1.85442e-05 0.486281 0.00286286 0 -0.00286286 0.00893376 0 -0.00893376 0.307111 -5.33076e-05 0.486844 -0.000467598 -3.47634e-05 0.000563219 -7.68816e-05 -0.000119262 -1.28912e-06 1.54774e-05 0.000300629 -0.00029695 3.14114 0.00027022 0.000140308 3.14129 3.16927e-05 0.00013764 0.632806 -0.0183735 -0.253987 0.000166683 -0.114874 7.94845e-05 
0.99999 -0.000140019 0.000260353 0 -0.000140137 -0.99999 0.000452588 0 0.000260292 -0.000452629 -1 0 0.307112 -5.61801e-05 0.486841 1 0.590492 0.0601759 -0.107786 -0.011616 0.111613 -0.000164069 -0.000622949 1.96059e-05 -0.0027884 -3.74805e-05 -0.000250408 1.03636e-07 0.307581 -1.85442e-05 0.486278 0.0028718 0 -0.0028718 0.00894566 0 -0.00894566 0.307112 -5.61801e-05 0.486841 -0.000469347 -3.76358e-05 0.000563284 -7.65058e-05 -0.000114299 -1.20605e-06 -7.05952e-05 -0.000969883 -0.00259262 3.14114 0.000260295 0.000140138 3.14129 3.16927e-05 0.00013764 0.593099 0.0595857 -0.107213 -0.0114917 -0.112201 0.000110836 
0.99999 -0.000135781 0.000264293 0 -0.000135901 -0.99999 0.000453342 0 0.000264234 -0.000453382 -1 0 0.307111 -5.47359e-05 0.486842 1 0.663715 0.000616899 -0.18748 -0.00229622 0.123514 -0.000180167 -0.0057006 0.000179391 -0.0255162 -0.000342974 -0.00229148 9.48772e-07 0.307584 -1.85442e-05 0.486275 0.00288076 0 -0.00288076 0.00895756 0 -0.00895756 0.307111 -5.47359e-05 0.486842 -0.000473049 -3.61916e-05 0.000566758 -7.68828e-05 -0.000116269 9.12596e-07 -0.000274423 -1.79626e-05 -0.00128207 3.14114 0.000264236 0.000135902 3.14129 3.16927e-05 0.00013764 0.666367 2.3277e-05 -0.186898 -0.00217106 -0.124111 0.000123922 
