O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_R bodyRPY_P bodyRPY_Y bodyRPY_des_R bodyRPY_des_P bodyRPY_des_Y F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz
0.955875 -0.000146545 -0.293742 0 -6.6249e-06 -0.99999 0.000477328 0 -0.293745 -0.000454328 -0.955884 0 0.370008 -7.63833e-05 0.393852 1 8.42257 -0.0660205 0.541737 0.0357073 1.62619 -0.0155643 0.00888545 -8.59059e-05 -0.0568549 -0.000587248 0.00269696 0.000175391 0.39424 -2.69027e-05 0.399586 0.0503972 0 -0.0503972 0.00984787 0 -0.00984787 0.370008 -7.63833e-05 0.393852 -0.0242317 -4.94806e-05 -0.00573441 -7.34642e-05 0.14847 1.28716e-06 0.0457023 -0.000506946 -0.0455388 3.14112 -0.298145 6.93073e-06 3.14128 -9.83069e-05 0.000127232 5.11875 -0.0139359 0.893826 0.0125603 -0.900791 0.00518484 
0.955834 -0.000136078 -0.293876 0 4.6532e-06 -0.99999 0.000478177 0 -0.293879 -0.000458434 -0.955843 0 0.370055 -7.25494e-05 0.393806 1 8.22618 -0.141321 0.575947 0.0477554 1.58547 -0.0193327 0.00781114 -7.55974e-05 -0.0499298 -0.000515631 0.00237148 0.000154066 0.39429 -2.69027e-05 0.399536 0.0504071 0 -0.0504071 0.00984031 0 -0.00984031 0.370055 -7.25494e-05 0.393806 -0.0242347 -4.56467e-05 -0.00573 -7.47161e-05 0.148539 6.77291e-06 0.0468527 0.000688102 -0.0458987 3.14111 -0.298285 -4.86821e-06 3.14128 -9.83069e-05 0.000127232 4.92097 -0.089235 0.928666 0.0246046 -0.859751 0.00525363 
0.955794 -0.000141315 -0.294006 0 -3.0641e-07 -0.99999 0.000479652 0 -0.294008 -0.000458367 -0.955803 0 0.370101 -7.43278e-05 0.39376 1 8.27992 -0.102659 0.639061 0.0422841 1.59496 -0.0176469 0.0047807 -4.63765e-05 -0.030528 -0.000315194 0.00145178 9.42215e-05 0.394341 -2.69027e-05 0.399485 0.0504169 0 -0.0504169 0.00983275 0 -0.00983275 0.370101 -7.43278e-05 0.39376 -0.0242392 -4.74251e-05 -0.00572522 -7.50722e-05 0.148606 4.18389e-06 0.0462655 4.44805e-05 -0.0468772 3.14111 -0.298421 3.20581e-07 3.14128 -9.83069e-05 0.000127232 4.97337 -0.0505389 0.992399 0.0191219 -0.868944 0.00524034 
0.955756 -0.000144531 -0.294129 0 -3.57483e-06 -0.99999 0.000479765 0 -0.294132 -0.000457495 -0.955765 0 0.370145 -7.43907e-05 0.393718 1 8.46222 -0.104081 0.39204 0.04061 1.63748 -0.0170944 0.0150081 -0.000145824 -0.0957474 -0.000988341 0.00455865 0.000295583 0.394391 -2.69027e-05 0.399435 0.0504267 0 -0.0504267 0.00982519 0 -0.00982519 0.370145 -7.43907e-05 0.393718 -0.0242457 -4.7488e-05 -0.00571686 -7.48801e-05 0.14867 2.53372e-06 0.0461208 6.83519e-05 -0.0435279 3.14111 -0.29855 3.74032e-06 3.14128 -9.83069e-05 0.000127232 5.1544 -0.0519349 0.745959 0.0174384 -0.911165 0.00518134 
0.955719 -0.000145356 -0.294248 0 -4.32162e-06 -0.99999 0.000479948 0 -0.294251 -0.000457432 -0.955728 0 0.370194 -7.58101e-05 0.393676 1 8.44473 -0.0586989 0.37258 0.0329879 1.63452 -0.0147264 0.0157572 -0.000153417 -0.100431 -0.00103647 0.00478723 0.000310112 0.394441 -2.69027e-05 0.399384 0.0504365 0 -0.0504365 0.00981762 0 -0.00981762 0.370194 -7.58101e-05 0.393676 -0.0242471 -4.89074e-05 -0.00570852 -7.49101e-05 0.148732 2.12592e-06 0.0464279 -0.000670811 -0.0432837 3.14111 -0.298675 4.52185e-06 3.14128 -9.83069e-05 0.000127232 5.13568 -0.00652044 0.727075 0.00980567 -0.907929 0.00515767 
0.955679 -0.000138573 -0.294378 0 1.75835e-06 -0.99999 0.000476434 0 -0.294381 -0.000455845 -0.955688 0 0.370239 -7.53622e-05 0.393632 1 8.53333 -0.074594 0.398204 0.0360689 1.65152 -0.0157579 0.0144472 -0.000140877 -0.0919931 -0.00094915 0.00439034 0.000284127 0.394492 -2.69027e-05 0.399334 0.0504464 0 -0.0504464 0.00981006 0 -0.00981006 0.370239 -7.53622e-05 0.393632 -0.0242528 -4.84595e-05 -0.00570187 -7.362e-05 0.148799 5.36634e-06 0.0455942 -0.000378974 -0.0437566 3.14112 -0.298811 -1.83989e-06 3.14128 -9.83069e-05 0.000127232 5.22293 -0.0223818 0.753309 0.0128759 -0.924629 0.00522719 
0.955643 -0.000132768 -0.294496 0 7.91548e-06 -0.99999 0.000476513 0 -0.294498 -0.000457716 -0.955652 0 0.370285 -7.4226e-05 0.393592 1 8.5533 -0.125509 0.280405 0.04339 1.6583 -0.0180514 0.019102 -0.000186527 -0.121524 -0.00125362 0.00580615 0.000375417 0.394542 -2.69027e-05 0.399284 0.0504562 0 -0.0504562 0.00980249 0 -0.00980249 0.370285 -7.4226e-05 0.393592 -0.0242574 -4.73233e-05 -0.0056913 -7.41124e-05 0.148859 8.3804e-06 0.0460073 0.000358948 -0.0421308 3.14111 -0.298933 -8.28288e-06 3.14128 -9.83069e-05 0.000127232 5.2417 -0.0732805 0.636066 0.0201903 -0.931136 0.00525259 
0.955608 -0.000134748 -0.29461 0 5.86106e-06 -0.99999 0.000476383 0 -0.294612 -0.000456971 -0.955617 0 0.370334 -7.42531e-05 0.393554 1 8.50078 -0.119517 0.343631 0.0428283 1.64623 -0.0178499 0.0165558 -0.00016192 -0.105235 -0.00108535 0.00503331 0.000325167 0.394593 -2.69027e-05 0.399233 0.050466 0 -0.050466 0.00979491 0 -0.00979491 0.370334 -7.42531e-05 0.393554 -0.0242591 -4.73503e-05 -0.0056787 -7.38913e-05 0.148918 7.35051e-06 0.046127 0.00031104 -0.0430568 3.14111 -0.299053 -6.13333e-06 3.14128 -9.83069e-05 0.000127232 5.18802 -0.0672607 0.699832 0.0196194 -0.918806 0.00522728 
0.955568 -0.000137868 -0.29474 0 1.12652e-06 -0.99999 0.000471409 0 -0.294742 -0.000450804 -0.955577 0 0.370378 -7.54965e-05 0.393509 1 8.52599 -0.0729501 0.430712 0.0361352 1.64925 -0.0157706 0.0128301 -0.000125711 -0.0814724 -0.000840012 0.00390157 0.000251807 0.394643 -2.69027e-05 0.399183 0.0504758 0 -0.0504758 0.00978734 0 -0.00978734 0.370378 -7.54965e-05 0.393509 -0.0242652 -4.85938e-05 -0.00567341 -7.10745e-05 0.148986 5.3531e-06 0.0455807 -0.000407299 -0.0443607 3.14112 -0.299189 -1.17891e-06 3.14128 -9.83069e-05 0.000127232 5.21188 -0.0206381 0.78753 0.0129103 -0.92151 0.00521626 
0.955534 -0.00013956 -0.294849 0 1.0224e-06 -0.99999 0.000476636 0 -0.294852 -0.000455752 -0.955543 0 0.370427 -7.41305e-05 0.39347 1 8.52529 -0.122806 0.185761 0.0419034 1.65494 -0.0174965 0.0226266 -0.000221993 -0.143555 -0.00147992 0.00688194 0.000443771 0.394694 -2.69027e-05 0.399132 0.0504855 0 -0.0504855 0.00977976 0 -0.00977976 0.370427 -7.41305e-05 0.39347 -0.0242666 -4.72278e-05 -0.00566184 -7.36466e-05 0.149042 4.88944e-06 0.0467623 0.000344245 -0.0409067 3.14112 -0.299303 -1.06998e-06 3.14128 -9.83069e-05 0.000127232 5.21008 -0.0704965 0.543113 0.018676 -0.926957 0.00514997 
0.955501 -0.000137376 -0.294955 0 3.21567e-06 -0.99999 0.000476164 0 -0.294958 -0.000455932 -0.95551 0 0.370474 -7.55584e-05 0.393433 1 8.55741 -0.0725756 0.184163 0.0338032 1.66155 -0.0150044 0.0224943 -0.000221086 -0.142595 -0.00146975 0.00684298 0.000440888 0.394744 -2.69027e-05 0.399082 0.0504953 0 -0.0504953 0.00977218 0 -0.00977218 0.370474 -7.55584e-05 0.393433 -0.02427 -4.86556e-05 -0.00564872 -7.35724e-05 0.149097 5.98698e-06 0.0466225 -0.000456302 -0.0409752 3.14112 -0.299414 -3.36543e-06 3.14128 -9.83069e-05 0.000127232 5.24113 -0.0202376 0.54203 0.0105665 -0.933319 0.00515034 
0.955466 -0.000142543 -0.29507 0 -2.25013e-06 -0.99999 0.000475791 0 -0.295073 -0.000453947 -0.955475 0 0.37052 -7.69545e-05 0.393393 1 8.50402 -0.0622178 0.119032 0.0312091 1.65201 -0.0141544 0.025045 -0.000246623 -0.158625 -0.00163459 0.00762052 0.000490555 0.394795 -2.69027e-05 0.399031 0.0505051 0 -0.0505051 0.0097646 0 -0.0097646 0.37052 -7.69545e-05 0.393393 -0.0242748 -5.00518e-05 -0.00563769 -7.29761e-05 0.149156 3.28859e-06 0.0472226 -0.000576529 -0.040055 3.14112 -0.299534 2.35501e-06 3.14128 -9.83069e-05 0.000127232 5.18656 -0.00984243 0.477448 0.00796085 -0.923516 0.00510744 
0.955428 -0.000148577 -0.295191 0 -7.84609e-06 -0.99999 0.000477925 0 -0.295194 -0.000454316 -0.955437 0 0.370568 -7.51115e-05 0.39335 1 8.45364 -0.0990031 0.242918 0.0383008 1.63913 -0.0163212 0.0202549 -0.000199669 -0.128164 -0.00132042 0.00616434 0.000396441 0.394845 -2.69027e-05 0.398981 0.0505148 0 -0.0505148 0.00975701 0 -0.00975701 0.370568 -7.51115e-05 0.39335 -0.0242777 -4.82088e-05 -0.00563067 -7.36088e-05 0.149219 3.37523e-07 0.0471121 3.13462e-05 -0.0418286 3.14112 -0.299661 8.21212e-06 3.14128 -9.83069e-05 0.000127232 5.13495 -0.0466161 0.601922 0.0150464 -0.910358 0.00508572 
0.955393 -0.000144522 -0.295306 0 -3.34392e-06 -0.99999 0.000478574 0 -0.295309 -0.000456247 -0.955402 0 0.370614 -7.41961e-05 0.393309 1 8.54952 -0.117458 0.166749 0.0409794 1.66043 -0.0172096 0.0229669 -0.0002267 -0.145193 -0.0014956 0.00699113 0.00044921 0.394896 -2.69027e-05 0.39893 0.0505246 0 -0.0505246 0.00974942 0 -0.00974942 0.370614 -7.41961e-05 0.393309 -0.0242816 -4.72934e-05 -0.00562093 -7.42608e-05 0.149279 2.491e-06 0.0468625 0.000259938 -0.0408611 3.14112 -0.299782 3.50005e-06 3.14128 -9.83069e-05 0.000127232 5.22965 -0.0650577 0.52631 0.0177188 -0.931389 0.00512631 
0.955363 -0.000145549 -0.295402 0 -3.98111e-06 -0.99999 0.000479834 0 -0.295405 -0.000457248 -0.955372 0 0.370663 -7.40001e-05 0.393277 1 8.69653 -0.134909 -0.0238208 0.0424676 1.6946 -0.0176806 0.0298419 -0.000294949 -0.188515 -0.00194154 0.00908542 0.000583345 0.394946 -2.69027e-05 0.39888 0.0505343 0 -0.0505343 0.00974183 0 -0.00974183 0.370663 -7.40001e-05 0.393277 -0.0242838 -4.70974e-05 -0.00560263 -7.48323e-05 0.149329 2.06183e-06 0.0466982 0.000479778 -0.0383276 3.14111 -0.299882 4.16712e-06 3.14128 -9.83069e-05 0.000127232 5.37571 -0.0824913 0.336205 0.0192007 -0.965346 0.00511536 
0.955323 -0.000143536 -0.295533 0 -1.09883e-06 -0.99999 0.000482131 0 -0.295535 -0.000460274 -0.955332 0 0.370707 -7.24418e-05 0.393229 1 8.63135 -0.148454 0.229801 0.0470906 1.6756 -0.0191818 0.0201408 -0.00019937 -0.127102 -0.00130879 0.00613331 0.0003934 0.394997 -2.69027e-05 0.398829 0.0505441 0 -0.0505441 0.00973424 0 -0.00973424 0.370707 -7.24418e-05 0.393229 -0.0242903 -4.55391e-05 -0.00559968 -7.61777e-05 0.149396 3.28803e-06 0.0460845 0.000656657 -0.0419267 3.14111 -0.300019 1.15022e-06 3.14128 -9.83069e-05 0.000127232 5.30917 -0.0960251 0.590459 0.0238174 -0.946034 0.00518138 
0.955292 -0.000147672 -0.295631 0 -6.04964e-06 -0.99999 0.000479961 0 -0.295634 -0.000456723 -0.955301 0 0.370754 -7.51877e-05 0.393194 1 8.6543 -0.0861215 0.118711 0.0357857 1.6827 -0.0156317 0.0242999 -0.000240959 -0.153227 -0.00157744 0.00740108 0.000474346 0.395047 -2.69027e-05 0.398778 0.0505538 0 -0.0505538 0.00972664 0 -0.00972664 0.370754 -7.51877e-05 0.393194 -0.0242934 -4.8285e-05 -0.00558429 -7.47312e-05 0.149447 9.81997e-07 0.0464218 -0.000278746 -0.0404318 3.14111 -0.300121 6.33276e-06 3.14128 -9.83069e-05 0.000127232 5.33114 -0.0336497 0.479853 0.0125004 -0.952913 0.00513007 
0.955256 -0.000143402 -0.295747 0 -1.80315e-06 -0.99999 0.00047905 0 -0.29575 -0.000457091 -0.955265 0 0.3708 -7.55758e-05 0.393153 1 8.58703 -0.0867536 0.1321 0.0357758 1.66851 -0.0156708 0.0238548 -0.000236929 -0.150285 -0.00154684 0.00726704 0.000465337 0.395098 -2.69027e-05 0.398728 0.0505635 0 -0.0505635 0.00971905 0 -0.00971905 0.3708 -7.55758e-05 0.393153 -0.0242981 -4.86731e-05 -0.00557484 -7.45935e-05 0.149507 3.12513e-06 0.0467573 -0.000245625 -0.0406153 3.14111 -0.300243 1.8876e-06 3.14128 -9.83069e-05 0.000127232 5.26268 -0.0342552 0.493805 0.0124814 -0.93845 0.00517217 
0.95522 -0.000147123 -0.295864 0 -6.14767e-06 -0.99999 0.000477414 0 -0.295866 -0.000454225 -0.955229 0 0.370846 -7.50245e-05 0.393114 1 8.62388 -0.100267 0.103744 0.0376736 1.67621 -0.0162318 0.024784 -0.000246482 -0.156005 -0.00160532 0.00755175 0.000483155 0.395149 -2.69027e-05 0.398677 0.0505732 0 -0.0505732 0.00971145 0 -0.00971145 0.370846 -7.50245e-05 0.393114 -0.0243028 -4.81218e-05 -0.00556328 -7.34552e-05 0.149567 1.07536e-06 0.0464772 4.31757e-05 -0.040294 3.14112 -0.300365 6.43587e-06 3.14128 -9.83069e-05 0.000127232 5.29833 -0.0477356 0.466001 0.0143687 -0.945878 0.00514373 
0.955186 -0.000143209 -0.295973 0 -1.09195e-06 -0.99999 0.000480328 0 -0.295976 -0.000458489 -0.955195 0 0.370894 -7.37649e-05 0.393075 1 8.56696 -0.115808 0.047799 0.0396347 1.66627 -0.0168499 0.0269924 -0.00026878 -0.169758 -0.0017466 0.00822618 0.000525849 0.395199 -2.69027e-05 0.398627 0.050583 0 -0.050583 0.00970384 0 -0.00970384 0.370894 -7.37649e-05 0.393075 -0.0243056 -4.68622e-05 -0.00555201 -7.52697e-05 0.149624 3.33397e-06 0.0472557 0.000193246 -0.0394984 3.14111 -0.30048 1.14319e-06 3.14128 -9.83069e-05 0.000127232 5.24031 -0.0632744 0.410593 0.0163263 -0.93569 0.00514705 
0.955151 -0.000133412 -0.296086 0 7.13404e-06 -0.99999 0.000473595 0 -0.296088 -0.000454476 -0.95516 0 0.37094 -7.26228e-05 0.393036 1 8.58191 -0.114277 -0.00999224 0.0387924 1.67026 -0.01664 0.0290944 -0.000290014 -0.18282 -0.00188052 0.00886857 0.000566434 0.39525 -2.69027e-05 0.398576 0.0505927 0 -0.0505927 0.00969624 0 -0.00969624 0.37094 -7.26228e-05 0.393036 -0.0243096 -4.57201e-05 -0.00554047 -7.25523e-05 0.149682 7.88099e-06 0.0472883 0.000200689 -0.0387376 3.14112 -0.300598 -7.46901e-06 3.14128 -9.83069e-05 0.000127232 5.25411 -0.0617014 0.353344 0.0154721 -0.939424 0.00519646 
0.955115 -0.000128281 -0.296202 0 1.26827e-05 -0.99999 0.000473976 0 -0.296205 -0.000456467 -0.955124 0 0.370984 -7.17367e-05 0.392995 1 8.53771 -0.134271 0.118121 0.0431661 1.65819 -0.0180392 0.024163 -0.000241173 -0.151698 -0.00156011 0.00736691 0.000470107 0.3953 -2.69027e-05 0.398526 0.0506023 0 -0.0506023 0.00968863 0 -0.00968863 0.370984 -7.17367e-05 0.392995 -0.024316 -4.4834e-05 -0.00553081 -7.31517e-05 0.149743 1.05713e-05 0.0470015 0.000549992 -0.0405823 3.14111 -0.30072 -1.32787e-05 3.14128 -9.83069e-05 0.000127232 5.20871 -0.0816815 0.48202 0.0198395 -0.927078 0.00523511 
0.955076 -0.000131248 -0.296328 0 9.95399e-06 -0.99999 0.000474994 0 -0.296331 -0.000456614 -0.955085 0 0.371031 -7.29875e-05 0.392951 1 8.44666 -0.0983301 0.195678 0.0377235 1.63767 -0.0163212 0.0212595 -0.000212599 -0.133344 -0.00137105 0.00648316 0.000413323 0.395351 -2.69027e-05 0.398475 0.050612 0 -0.050612 0.00968102 0 -0.00968102 0.371031 -7.29875e-05 0.392951 -0.0243199 -4.60848e-05 -0.00552365 -7.34459e-05 0.149808 9.12002e-06 0.0472039 -1.01059e-05 -0.041657 3.14111 -0.300851 -1.04222e-05 3.14128 -9.83069e-05 0.000127232 5.11637 -0.0457117 0.560179 0.014387 -0.906263 0.00521078 
0.95504 -0.00013325 -0.296444 0 7.67842e-06 -0.99999 0.000474226 0 -0.296447 -0.000455189 -0.955049 0 0.371077 -7.36029e-05 0.39291 1 8.47553 -0.102002 0.053115 0.0369721 1.64681 -0.0160484 0.0267028 -0.000267474 -0.167334 -0.00172014 0.00814477 0.000518792 0.395402 -2.69027e-05 0.398424 0.0506217 0 -0.0506217 0.00967341 0 -0.00967341 0.371077 -7.36029e-05 0.39291 -0.0243246 -4.67002e-05 -0.00551469 -7.28911e-05 0.149868 8.02838e-06 0.0476593 6.50407e-05 -0.0396887 3.14112 -0.300973 -8.03989e-06 3.14128 -9.83069e-05 0.000127232 5.14405 -0.0493506 0.418183 0.013625 -0.915137 0.00516676 
0.955001 -0.000126944 -0.29657 0 1.56679e-05 -0.99999 0.00047849 0 -0.296573 -0.000461614 -0.95501 0 0.371122 -7.04433e-05 0.392865 1 8.48343 -0.164601 0.229044 0.0492947 1.6452 -0.0199517 0.0197195 -0.000197747 -0.123455 -0.00126891 0.00601608 0.000382836 0.395452 -2.69027e-05 0.398374 0.0506314 0 -0.0506314 0.00966579 0 -0.00966579 0.371122 -7.04433e-05 0.392865 -0.0243302 -4.35406e-05 -0.00550884 -7.55935e-05 0.149933 1.16322e-05 0.0472147 0.000925881 -0.0422462 3.14111 -0.301104 -1.64062e-05 3.14128 -9.83069e-05 0.000127232 5.15065 -0.111958 0.59472 0.0259459 -0.913229 0.00522556 
0.954963 -0.000128419 -0.296693 0 1.38951e-05 -0.99999 0.000477553 0 -0.296696 -0.000460177 -0.954972 0 0.371167 -7.11888e-05 0.392821 1 8.55505 -0.123406 0.333437 0.0437462 1.6569 -0.0182467 0.0152201 -0.000152885 -0.0951976 -0.000978236 0.00464442 0.000295276 0.395503 -2.69027e-05 0.398323 0.050641 0 -0.050641 0.00965818 0 -0.00965818 0.371167 -7.11888e-05 0.392821 -0.0243362 -4.42861e-05 -0.00550165 -7.49931e-05 0.149997 1.08002e-05 0.0461524 0.00031161 -0.0438387 3.14111 -0.301234 -1.45504e-05 3.14128 -9.83069e-05 0.000127232 5.22099 -0.0707297 0.699709 0.0203866 -0.924642 0.00523435 
0.954923 -0.000129963 -0.29682 0 1.17234e-05 -0.99999 0.000475562 0 -0.296823 -0.000457614 -0.954932 0 0.371211 -7.21395e-05 0.392777 1 8.63643 -0.0925756 0.215826 0.0377123 1.67595 -0.0163381 0.0197768 -0.000198989 -0.123581 -0.00126956 0.00603629 0.000383403 0.395553 -2.69027e-05 0.398272 0.0506507 0 -0.0506507 0.00965056 0 -0.00965056 0.371211 -7.21395e-05 0.392777 -0.0243427 -4.52368e-05 -0.00549594 -7.38412e-05 0.150063 9.84954e-06 0.0460909 -0.000128207 -0.0422621 3.14111 -0.301367 -1.22768e-05 3.14128 -9.83069e-05 0.000127232 5.30105 -0.0398614 0.58271 0.0143407 -0.943391 0.0051927 
0.954887 -0.000138232 -0.296937 0 4.35491e-06 -0.99999 0.000479526 0 -0.29694 -0.000459195 -0.954896 0 0.371256 -7.11996e-05 0.392736 1 8.65568 -0.117394 0.316947 0.0428532 1.67724 -0.0179372 0.0155351 -0.00015652 -0.0969898 -0.000996207 0.00474262 0.000300969 0.395604 -2.69027e-05 0.398222 0.0506603 0 -0.0506603 0.00964293 0 -0.00964293 0.371256 -7.11996e-05 0.392736 -0.0243485 -4.42969e-05 -0.0054862 -7.52433e-05 0.150123 5.88521e-06 0.0454157 0.000221486 -0.0437644 3.14111 -0.301489 -4.56065e-06 3.14128 -9.83069e-05 0.000127232 5.31911 -0.0646691 0.684396 0.0194758 -0.944409 0.00518548 
0.954846 -0.000132564 -0.297068 0 1.10667e-05 -0.99999 0.000481807 0 -0.297071 -0.000463348 -0.954855 0 0.3713 -6.82176e-05 0.39269 1 8.78297 -0.180869 0.297344 0.0535436 1.70327 -0.0213775 0.0160336 -0.000161722 -0.100006 -0.00102701 0.00489596 0.000310403 0.395655 -2.69027e-05 0.398171 0.05067 0 -0.05067 0.00963531 0 -0.00963531 0.3713 -6.82176e-05 0.39269 -0.0243552 -4.13149e-05 -0.00548079 -7.68698e-05 0.150191 9.00425e-06 0.0445509 0.00113991 -0.0436095 3.14111 -0.301626 -1.159e-05 3.14128 -9.83069e-05 0.000127232 5.44503 -0.128143 0.665419 0.0301622 -0.970135 0.00527002 
0.954808 -0.000130976 -0.297192 0 1.23907e-05 -0.99999 0.000480516 0 -0.297195 -0.000462491 -0.954817 0 0.371344 -6.82019e-05 0.392645 1 8.73006 -0.153766 0.348091 0.0493928 1.69127 -0.0200946 0.0139617 -0.000141031 -0.0870002 -0.00089324 0.00426422 0.000270096 0.395705 -2.69027e-05 0.39812 0.0506796 0 -0.0506796 0.00962768 0 -0.00962768 0.371344 -6.82019e-05 0.392645 -0.0243611 -4.12992e-05 -0.00547505 -7.63265e-05 0.150255 9.7297e-06 0.0447087 0.000764534 -0.0443321 3.14111 -0.301756 -1.29772e-05 3.14128 -9.83069e-05 0.000127232 5.39084 -0.101011 0.716772 0.0260016 -0.957841 0.00527886 
0.95477 -0.000137281 -0.297314 0 6.03957e-06 -0.99999 0.000481128 0 -0.297317 -0.000461171 -0.954779 0 0.37139 -7.13076e-05 0.392603 1 8.78994 -0.074122 0.364791 0.0367401 1.70278 -0.0161358 0.0130158 -0.000131793 -0.0810328 -0.000831772 0.00397621 0.000251625 0.395756 -2.69027e-05 0.39807 0.0506892 0 -0.0506892 0.00962005 0 -0.00962005 0.37139 -7.13076e-05 0.392603 -0.0243659 -4.44049e-05 -0.00546662 -7.61475e-05 0.150318 6.51855e-06 0.0441769 -0.00052615 -0.0446654 3.14111 -0.301884 -6.32568e-06 3.14128 -9.83069e-05 0.000127232 5.44946 -0.0213237 0.734061 0.0133357 -0.969064 0.00525178 
0.954727 -0.000134058 -0.29745 0 9.56818e-06 -0.99999 0.000481399 0 -0.297453 -0.00046246 -0.954736 0 0.371431 -6.92422e-05 0.392555 1 8.88236 -0.129335 0.376206 0.0462125 1.72121 -0.0191524 0.0122746 -0.000124444 -0.0763423 -0.000783454 0.00375069 0.000237119 0.395807 -2.69027e-05 0.398019 0.0506989 0 -0.0506989 0.00961242 0 -0.00961242 0.371431 -6.92422e-05 0.392555 -0.0243753 -4.23395e-05 -0.00546381 -7.65417e-05 0.150388 8.21398e-06 0.0435167 0.000337846 -0.0449257 3.14111 -0.302026 -1.00219e-05 3.14128 -9.83069e-05 0.000127232 5.54046 -0.0765212 0.746126 0.0228007 -0.98717 0.00529857 
0.954688 -0.000133421 -0.297577 0 1.02927e-05 -0.99999 0.000481374 0 -0.29758 -0.000462634 -0.954697 0 0.371474 -6.89973e-05 0.392509 1 8.9096 -0.143986 0.530418 0.050316 1.72344 -0.020485 0.00516096 -5.24036e-05 -0.0320675 -0.000329014 0.00157735 9.9624e-05 0.395858 -2.69027e-05 0.397968 0.0507085 0 -0.0507085 0.00960479 0 -0.00960479 0.371474 -6.89973e-05 0.392509 -0.0243834 -4.20946e-05 -0.00545979 -7.6579e-05 0.150454 8.54738e-06 0.0428375 0.000570625 -0.0471863 3.14111 -0.302159 -1.07812e-05 3.14128 -9.83069e-05 0.000127232 5.56637 -0.0911477 0.900959 0.026895 -0.989102 0.00534246 
0.954651 -0.000118495 -0.297696 0 2.55469e-05 -0.99999 0.000479962 0 -0.297698 -0.00046581 -0.95466 0 0.371518 -6.76593e-05 0.392467 1 9.10827 -0.155136 0.327615 0.0508927 1.76843 -0.0207644 0.0136676 -0.000138957 -0.084849 -0.000870412 0.00417814 0.000263656 0.395908 -2.69027e-05 0.397918 0.0507181 0 -0.0507181 0.00959715 0 -0.00959715 0.371518 -6.76593e-05 0.392467 -0.02439 -4.07566e-05 -0.00545031 -7.70246e-05 0.150516 1.61689e-05 0.0424017 0.000650712 -0.0444949 3.1411 -0.302284 -2.67604e-05 3.14128 -9.83069e-05 0.000127232 5.76382 -0.102283 0.698729 0.0274656 -1.03381 0.00540511 
0.954609 -0.00012255 -0.297829 0 2.08111e-05 -0.99999 0.000478177 0 -0.297832 -0.000462679 -0.954618 0 0.37156 -7.06496e-05 0.392419 1 9.06897 -0.0705782 0.511363 0.0387016 1.75605 -0.0169222 0.00545828 -5.56201e-05 -0.0338512 -0.000347157 0.00166896 0.000105213 0.395959 -2.69027e-05 0.397867 0.0507277 0 -0.0507277 0.00958951 0 -0.00958951 0.37156 -7.06496e-05 0.392419 -0.0243991 -4.37469e-05 -0.00544812 -7.5781e-05 0.150585 1.39345e-05 0.041897 -0.00062192 -0.0471209 3.14111 -0.302423 -2.18006e-05 3.14128 -9.83069e-05 0.000127232 5.72312 -0.0176745 0.883126 0.0152593 -1.02111 0.00537255 
0.954566 -0.00012729 -0.297966 0 1.53213e-05 -0.99999 0.000476274 0 -0.297969 -0.00045921 -0.954575 0 0.371603 -7.09625e-05 0.39237 1 9.11477 -0.0876206 0.528405 0.0417131 1.76483 -0.0178335 0.00450931 -4.60254e-05 -0.0279375 -0.000286426 0.00137914 8.68548e-05 0.39601 -2.69027e-05 0.397816 0.0507372 0 -0.0507372 0.00958187 0 -0.00958187 0.371603 -7.09625e-05 0.39237 -0.0244064 -4.40598e-05 -0.00544634 -7.44226e-05 0.150656 1.13355e-05 0.0415124 -0.000274745 -0.0474275 3.14111 -0.302567 -1.60506e-05 3.14128 -9.83069e-05 0.000127232 5.76749 -0.0346763 0.900831 0.0182579 -1.02957 0.00534177 
0.954524 -0.00012049 -0.298101 0 2.35247e-05 -0.99999 0.000479514 0 -0.298104 -0.000464729 -0.954533 0 0.371646 -6.77537e-05 0.392321 1 9.20962 -0.157901 0.45728 0.0529891 1.78589 -0.0214259 0.00754765 -7.71202e-05 -0.0467148 -0.000478861 0.00230893 0.000145265 0.39606 -2.69027e-05 0.397765 0.0507468 0 -0.0507468 0.00957423 0 -0.00957423 0.371646 -6.77537e-05 0.392321 -0.0244146 -4.0851e-05 -0.00544423 -7.66372e-05 0.150725 1.5118e-05 0.0412638 0.000704313 -0.0465026 3.14111 -0.302708 -2.46455e-05 3.14128 -9.83069e-05 0.000127232 5.86093 -0.104961 0.830361 0.0295311 -1.05031 0.00538428 
