O_T_EE_00 O_T_EE_01 O_T_EE_02 O_T_EE_03 O_T_EE_04 O_T_EE_05 O_T_EE_06 O_T_EE_07 O_T_EE_08 O_T_EE_09 O_T_EE_10 O_T_EE_11 O_T_EE_12 O_T_EE_13 O_T_EE_14 O_T_EE_15 F_FL_x F_FL_y F_FL_z F_FL_rx F_FL_ry F_FL_rz F_CLBF_x F_CLBF_y F_CLBF_z F_CLBF_rx F_CLBF_ry F_CLBF_rz pos_des_x pos_des_y pos_des_z vel_des_x vel_des_y vel_des_z acc_des_x acc_des_y acc_des_z pos_x pos_y pos_z error_x error_y error_z error_rx error_ry error_rz vel_x vel_y vel_z bodyRPY_Y bodyRPY_P bodyRPY_R bodyRPY_des_Y bodyRPY_des_P bodyRPY_des_R F_FL_ana_x F_FL_ana_y F_FL_ana_z F_FL_ana_rx F_FL_ana_ry F_FL_ana_rz
0.99999 -0.000107328 0.000468999 0 -0.000107539 -0.99999 0.000449052 0 0.000468955 -0.000449106 -1 0 0.307132 -4.67398e-05 0.486877 1 0.131519 -0.0107715 -0.129396 0.000405077 0.0206169 -5.79235e-05 -0.00531821 0.000167319 -0.023797 -0.000319819 -0.00213825 8.11812e-07 0.307156 -1.71263e-05 0.486705 0.00123944 0 -0.00123944 0.00616413 0 -0.00616413 0.307132 -4.67398e-05 0.486877 -2.3268e-05 -2.96135e-05 0.000171268 -7.68368e-05 -0.00022539 7.6729e-06 0.000358431 0.000199188 0.00021917 3.14114 0.00046896 0.00010754 3.1413 1.81651e-05 0.000122718 0.136631 -0.011402 -0.128316 0.000547962 -0.0217637 4.82947e-05 
0.99999 -0.000111311 0.000466514 0 -0.00011152 -0.99999 0.00044728 0 0.000466469 -0.000447337 -1 0 0.307131 -4.75569e-05 0.486876 1 0.205908 0.0125862 -0.106752 -0.00339858 0.0362806 -3.65241e-05 -0.0044416 0.000139752 -0.0198745 -0.000267101 -0.00178579 6.75493e-07 0.307157 -1.71263e-05 0.486704 0.00124561 0 -0.00124561 0.00617811 0 -0.00617811 0.307131 -4.75569e-05 0.486876 -2.55744e-05 -3.04307e-05 0.000171774 -7.59514e-05 -0.000224148 5.68157e-06 -0.000160556 -0.000139582 -2.59422e-05 3.14115 0.000466473 0.000111521 3.1413 1.81651e-05 0.000122718 0.210991 0.0119626 -0.105679 -0.00325715 -0.037421 1.80858e-05 
0.99999 -0.000114107 0.00045962 0 -0.000114313 -0.99999 0.000448033 0 0.000459573 -0.00044809 -1 0 0.307131 -4.65263e-05 0.486874 1 0.189688 -0.0122337 -0.0590384 0.00134865 0.0347972 -3.32823e-05 -0.00170756 5.37227e-05 -0.00764086 -0.000102688 -0.000686541 2.60903e-07 0.307158 -1.71263e-05 0.486703 0.0012518 0 -0.0012518 0.00619209 0 -0.00619209 0.307131 -4.65263e-05 0.486874 -2.69415e-05 -2.94e-05 0.000170681 -7.63276e-05 -0.0002207 4.28369e-06 -0.000161441 0.000250499 -0.000773327 3.14114 0.000459578 0.000114314 3.1413 1.81651e-05 0.000122718 0.194694 -0.0128589 -0.0579805 0.00149 -0.0359203 1.76879e-05 
0.99999 -0.000119337 0.000467625 0 -0.000119545 -0.99999 0.000444326 0 0.000467576 -0.000444386 -1 0 0.307131 -4.69364e-05 0.486877 1 0.196421 0.00720051 -0.151943 -0.0031276 0.0326112 3.11094e-05 -0.0067879 0.000213588 -0.030373 -0.000408181 -0.00272914 1.02384e-06 0.307159 -1.71263e-05 0.486702 0.00125799 0 -0.00125799 0.00620606 0 -0.00620606 0.307131 -4.69364e-05 0.486877 -2.7933e-05 -2.98101e-05 0.000175263 -7.44754e-05 -0.000224703 1.66896e-06 -2.48124e-05 3.02938e-05 0.000601855 3.14115 0.000467581 0.000119546 3.1413 1.81651e-05 0.000122718 0.201516 0.00658728 -0.150868 -0.00298821 -0.0337541 -4.7841e-05 
0.99999 -0.000119501 0.000458687 0 -0.000119706 -0.99999 0.000446261 0 0.000458638 -0.00044632 -1 0 0.307132 -4.81127e-05 0.486874 1 0.15368 0.0272574 -0.0788751 -0.00563445 0.0266943 -1.75516e-05 -0.00251664 7.9192e-05 -0.0112613 -0.000151346 -0.00101184 3.82875e-07 0.307161 -1.71263e-05 0.4867 0.00126421 0 -0.00126421 0.00622001 0 -0.00622001 0.307132 -4.81127e-05 0.486874 -2.89313e-05 -3.09864e-05 0.00017361 -7.54423e-05 -0.000220234 1.587e-06 6.93925e-05 -0.000371902 -0.000567434 3.14115 0.000458642 0.000119707 3.1413 1.81651e-05 0.000122718 0.158674 0.0266387 -0.07782 -0.00549444 -0.027815 2.33859e-06 
0.99999 -0.000111297 0.000467221 0 -0.000111506 -0.99999 0.000446263 0 0.000467176 -0.000446319 -1 0 0.307132 -4.73429e-05 0.486876 1 0.204326 0.0036392 -0.127574 -0.00206424 0.0353443 -5.7771e-05 -0.00557629 0.000175458 -0.0249518 -0.000335333 -0.00224201 8.4555e-07 0.307162 -1.71263e-05 0.486699 0.00127043 0 -0.00127043 0.00623396 0 -0.00623396 0.307132 -4.73429e-05 0.486876 -3.0326e-05 -3.02166e-05 0.000176786 -7.54428e-05 -0.000224501 5.6887e-06 3.23835e-06 8.65103e-06 0.000258849 3.14115 0.000467181 0.000111507 3.1413 1.81651e-05 0.000122718 0.209417 0.00301909 -0.1265 -0.00192347 -0.0364864 4.03949e-05 
0.99999 -0.000109714 0.000469723 0 -0.000109923 -0.99999 0.000443578 0 0.000469678 -0.000443634 -1 0 0.30713 -4.79674e-05 0.486876 1 0.272079 0.0195618 -0.122528 -0.0047665 0.0491304 -5.89851e-05 -0.00566154 0.00017816 -0.0253329 -0.000340449 -0.00227628 8.51535e-07 0.307163 -1.71263e-05 0.486698 0.00127668 0 -0.00127668 0.0062479 0 -0.0062479 0.30713 -4.79674e-05 0.486876 -3.27694e-05 -3.08411e-05 0.000178369 -7.41003e-05 -0.000225752 6.48032e-06 -0.000387959 -0.00020238 0.000275919 3.14115 0.000469683 0.000109924 3.1413 1.81651e-05 0.000122718 0.277198 0.0189509 -0.121448 -0.00462736 -0.0502786 3.42976e-05 
0.99999 -0.000114756 0.000465924 0 -0.000114964 -0.99999 0.000446261 0 0.000465877 -0.000446319 -1 0 0.307132 -4.73429e-05 0.486876 1 0.140026 -0.000909861 -0.130745 -0.00138036 0.0220968 -1.8991e-05 -0.00525917 0.00016548 -0.0235329 -0.000316264 -0.00211451 7.97868e-07 0.307164 -1.71263e-05 0.486697 0.00128293 0 -0.00128293 0.00626183 0 -0.00626183 0.307132 -4.73429e-05 0.486876 -3.23436e-05 -3.02166e-05 0.000179577 -7.54422e-05 -0.000223852 3.95939e-06 0.000309837 7.32452e-05 0.00016002 3.14115 0.000465882 0.000114965 3.1413 1.81651e-05 0.000122718 0.145102 -0.00152976 -0.129673 -0.00123972 -0.0232356 7.8043e-06 
0.99999 -0.00010805 0.000457999 0 -0.000108255 -0.99999 0.000446265 0 0.000457955 -0.000446318 -1 0 0.307131 -4.66889e-05 0.486875 1 0.185786 0.000162253 -0.0926577 -0.00111899 0.0326138 -7.10186e-05 -0.00339659 0.000106864 -0.0151987 -0.000204255 -0.00136562 5.16882e-07 0.307166 -1.71263e-05 0.486695 0.0012892 0 -0.0012892 0.00627574 0 -0.00627574 0.307131 -4.66889e-05 0.486875 -3.50896e-05 -2.95626e-05 0.000179202 -7.54427e-05 -0.00021989 7.31244e-06 -5.72563e-05 4.87533e-05 -0.000353363 3.14115 0.00045796 0.000108256 3.1413 1.81651e-05 0.000122718 0.190773 -0.000456274 -0.0916042 -0.000978928 -0.0337326 5.54086e-05 
0.99999 -0.000116673 0.000457614 0 -0.000116875 -0.99999 0.000441609 0 0.000457566 -0.000441667 -1 0 0.30713 -4.86573e-05 0.486873 1 0.243641 0.0386846 -0.0582226 -0.00742566 0.0455917 -1.76957e-05 -0.0018303 5.76008e-05 -0.00819007 -0.000110065 -0.000735886 2.75153e-07 0.307167 -1.71263e-05 0.486694 0.00129548 0 -0.00129548 0.00628965 0 -0.00628965 0.30713 -4.86573e-05 0.486873 -3.70418e-05 -3.1531e-05 0.000179039 -7.31159e-05 -0.000219698 3.00159e-06 -0.000406695 -0.00047824 -0.000783091 3.14115 0.000457571 0.000116877 3.1413 1.81651e-05 0.000122718 0.248623 0.0380828 -0.0571715 -0.00728893 -0.0467093 -6.55176e-06 
0.99999 -0.000124049 0.00046242 0 -0.000124254 -0.99999 0.000444487 0 0.000462369 -0.000444549 -1 0 0.307132 -4.80872e-05 0.486874 1 0.15797 0.00930248 -0.0993696 -0.00277058 0.0271288 1.3317e-05 -0.0036966 0.000116324 -0.0165413 -0.0002223 -0.00148626 5.5895e-07 0.307168 -1.71263e-05 0.486693 0.00130178 0 -0.00130178 0.00630355 0 -0.00630355 0.307132 -4.80872e-05 0.486874 -3.65225e-05 -3.0961e-05 0.000181113 -7.45561e-05 -0.0002221 -6.86641e-07 0.000285313 -8.0355e-05 -0.000284256 3.14115 0.000462374 0.000124255 3.1413 1.81651e-05 0.000122718 0.163007 0.00868954 -0.0983066 -0.00263155 -0.0282587 -2.74768e-05 
0.99999 -0.00011732 0.000465808 0 -0.000117529 -0.99999 0.000449047 0 0.00046576 -0.000449106 -1 0 0.307132 -4.67157e-05 0.486876 1 0.164409 -0.0277381 -0.158417 0.0030022 0.026021 -3.8018e-05 -0.00689082 0.000216794 -0.030834 -0.000414392 -0.00277053 1.05317e-06 0.30717 -1.71263e-05 0.486691 0.00130809 0 -0.00130809 0.00631744 0 -0.00631744 0.307132 -4.67157e-05 0.486876 -3.75501e-05 -2.95894e-05 0.000184748 -7.68356e-05 -0.000223794 2.67727e-06 0.000266135 0.000419766 0.000580304 3.14114 0.000465764 0.00011753 3.1413 1.81651e-05 0.000122718 0.169485 -0.028368 -0.157345 0.00314473 -0.0271598 2.7039e-05 
0.99999 -0.000113398 0.000464055 0 -0.000113604 -0.99999 0.000444492 0 0.000464009 -0.000444549 -1 0 0.307132 -4.81518e-05 0.486875 1 0.218271 0.0178235 -0.133593 -0.00460671 0.037719 -5.22431e-05 -0.00580426 0.000182648 -0.0259721 -0.000349043 -0.00233366 8.77077e-07 0.307171 -1.71263e-05 0.48669 0.00131441 0 -0.00131441 0.00633131 0 -0.00633131 0.307132 -4.81518e-05 0.486875 -3.927e-05 -3.10255e-05 0.000185091 -7.45574e-05 -0.000222918 4.63877e-06 -7.23294e-05 -0.000193478 0.000277493 3.14115 0.000464013 0.000113605 3.1413 1.81651e-05 0.000122718 0.223326 0.0172103 -0.132527 -0.00446744 -0.038853 3.26683e-05 
0.99999 -0.000125857 0.000465491 0 -0.000126066 -0.99999 0.000447763 0 0.000465439 -0.000447826 -1 0 0.307132 -4.74152e-05 0.486876 1 0.214036 0.00941964 -0.128478 -0.00310615 0.037111 1.37534e-05 -0.00548813 0.000172683 -0.0245574 -0.00033004 -0.00220656 8.36062e-07 0.307172 -1.71263e-05 0.486689 0.00132075 0 -0.00132075 0.00634518 0 -0.00634518 0.307132 -4.74152e-05 0.486876 -4.07981e-05 -3.0289e-05 0.000186843 -7.61942e-05 -0.000223636 -1.59149e-06 -4.82279e-05 -0.000113204 0.000185017 3.14114 0.000465444 0.000126067 3.1413 1.81651e-05 0.000122718 0.219107 0.00879438 -0.127406 -0.00296462 -0.0382489 -3.26471e-05 
0.99999 -0.000114233 0.000459559 0 -0.000114438 -0.99999 0.000445849 0 0.000459513 -0.000445906 -1 0 0.307131 -4.69182e-05 0.486875 1 0.219881 -0.0104608 -0.122654 0.000345203 0.0384015 -6.65567e-05 -0.00516444 0.000162495 -0.0231092 -0.000310567 -0.0020764 7.84578e-07 0.307174 -1.71263e-05 0.486687 0.0013271 0 -0.0013271 0.00635904 0 -0.00635904 0.307131 -4.69182e-05 0.486875 -4.27722e-05 -2.97919e-05 0.000187285 -7.52356e-05 -0.00022067 4.22108e-06 -0.000110578 0.000245222 9.04563e-05 3.14115 0.000459517 0.000114439 3.1413 1.81651e-05 0.000122718 0.224886 -0.0110782 -0.121597 0.000485042 -0.0395243 4.89467e-05 
0.99999 -0.000113292 0.000460017 0 -0.000113496 -0.99999 0.000444496 0 0.000459971 -0.000444553 -1 0 0.307131 -4.60041e-05 0.486875 1 0.22396 -0.0258291 -0.119133 0.0029545 0.0393097 -5.74455e-05 -0.0049562 0.000155936 -0.0221775 -0.000298036 -0.00199268 7.5012e-07 0.307175 -1.71263e-05 0.486686 0.00133347 0 -0.00133347 0.00637289 0 -0.00637289 0.307131 -4.60041e-05 0.486875 -4.38073e-05 -2.88778e-05 0.000188536 -7.45592e-05 -0.000220899 4.69189e-06 -0.000152143 0.000519807 2.74131e-05 3.14115 0.000459976 0.000113497 3.1413 1.81651e-05 0.000122718 0.228969 -0.0264416 -0.118075 0.00309345 -0.0404335 4.06823e-05 
0.99999 -0.000112585 0.000455723 0 -0.000112788 -0.99999 0.000445404 0 0.000455677 -0.000445459 -1 0 0.307132 -4.71247e-05 0.486872 1 0.149794 0.00468056 -0.0663494 -0.00159087 0.0265708 -6.24001e-05 -0.00168306 5.29586e-05 -0.00753144 -0.000101216 -0.000676694 2.55771e-07 0.307176 -1.71263e-05 0.486685 0.00133985 0 -0.00133985 0.00638673 0 -0.00638673 0.307132 -4.71247e-05 0.486872 -4.38249e-05 -2.99984e-05 0.000187227 -7.50126e-05 -0.000218752 5.04546e-06 0.000279332 -9.80551e-06 -0.000865788 3.14115 0.000455681 0.000112789 3.1413 1.81651e-05 0.000122718 0.154755 0.00406551 -0.0653013 -0.00145163 -0.0276839 4.92334e-05 
0.99999 -0.000117016 0.000461559 0 -0.000117222 -0.99999 0.000446279 0 0.000461511 -0.000446338 -1 0 0.307132 -4.73343e-05 0.486875 1 0.188647 0.0068829 -0.152391 -0.00293379 0.0309708 -2.08906e-05 -0.0065486 0.000206052 -0.0293031 -0.000393811 -0.00263293 9.95225e-07 0.307178 -1.71263e-05 0.486683 0.00134624 0 -0.00134624 0.00640055 0 -0.00640055 0.307132 -4.73343e-05 0.486875 -4.52669e-05 -3.02081e-05 0.000191651 -7.54512e-05 -0.00022167 2.82932e-06 0.000133573 -7.06736e-05 0.000449091 3.14115 0.000461515 0.000117224 3.1413 1.81651e-05 0.000122718 0.193674 0.00626368 -0.151329 -0.00279351 -0.0320986 5.0208e-06 
0.99999 -0.000122235 0.000459659 0 -0.000122439 -0.99999 0.000444495 0 0.000459609 -0.000444555 -1 0 0.307131 -4.81572e-05 0.486875 1 0.253443 0.0243025 -0.125229 -0.00565854 0.0449225 -6.11663e-06 -0.00538143 0.000169341 -0.0240802 -0.000323617 -0.00216365 8.14592e-07 0.307179 -1.71263e-05 0.486682 0.00135265 0 -0.00135265 0.00641437 0 -0.00641437 0.307131 -4.81572e-05 0.486875 -4.78167e-05 -3.10309e-05 0.000192476 -7.45595e-05 -0.00022072 2.20365e-07 -0.000317596 -0.000319489 0.000124352 3.14115 0.000459614 0.00012244 3.1413 1.81651e-05 0.000122718 0.258448 0.02369 -0.124173 -0.0055197 -0.0460455 -1.72323e-05 
0.99999 -0.000123081 0.000463379 0 -0.000123286 -0.99999 0.000442523 0 0.000463329 -0.000442584 -1 0 0.307131 -4.90667e-05 0.486875 1 0.238448 0.0388997 -0.148766 -0.00840468 0.0413205 1.03141e-05 -0.00666392 0.000209721 -0.0298187 -0.000400733 -0.00267929 1.00199e-06 0.30718 -1.71263e-05 0.486681 0.00135907 0 -0.00135907 0.00642818 0 -0.00642818 0.307131 -4.90667e-05 0.486875 -4.93002e-05 -3.19404e-05 0.000194707 -7.35739e-05 -0.00022258 -2.02514e-07 -3.35698e-05 -0.000515476 0.000467849 3.14115 0.000463333 0.000123287 3.1413 1.81651e-05 0.000122718 0.243495 0.0382937 -0.147701 -0.00826691 -0.0424526 -3.33248e-05 
0.99999 -0.000111565 0.000467267 0 -0.000111774 -0.99999 0.000447282 0 0.000467222 -0.000447338 -1 0 0.307132 -4.8326e-05 0.486877 1 0.186622 0.00582481 -0.181955 -0.00296987 0.0295058 -8.31037e-05 -0.0081163 0.000255395 -0.0363172 -0.000488089 -0.00326324 1.23399e-06 0.307182 -1.71263e-05 0.486679 0.00136551 0 -0.00136551 0.00644198 0 -0.00644198 0.307132 -4.8326e-05 0.486877 -4.93659e-05 -3.11997e-05 0.000197895 -7.59521e-05 -0.000224524 5.55456e-06 0.00026049 -9.65686e-05 0.000858049 3.14115 0.000467226 0.000111775 3.1413 1.81651e-05 0.000122718 0.191714 0.00520101 -0.18088 -0.00282839 -0.0306481 6.78861e-05 
0.99999 -0.000117827 0.000459148 0 -0.000118032 -0.99999 0.000447766 0 0.000459099 -0.000447824 -1 0 0.307133 -4.66483e-05 0.486874 1 0.186012 -0.0132878 -0.11335 0.000920808 0.0319162 -2.80331e-05 -0.0043192 0.000135893 -0.0193274 -0.000259746 -0.00173658 6.59605e-07 0.307183 -1.71263e-05 0.486678 0.00137196 0 -0.00137196 0.00645577 0 -0.00645577 0.307133 -4.66483e-05 0.486874 -5.04182e-05 -2.9522e-05 0.000196398 -7.61945e-05 -0.000220464 2.42412e-06 0.00011927 0.000263397 -0.000184024 3.14114 0.000459104 0.000118033 3.1413 1.81651e-05 0.000122718 0.191012 -0.013912 -0.112293 0.0010619 -0.0330382 1.34858e-05 
0.99999 -0.00011995 0.000463589 0 -0.000120157 -0.99999 0.000446761 0 0.00046354 -0.000446821 -1 0 0.307133 -4.71113e-05 0.486875 1 0.213432 -0.0077294 -0.137529 -0.000270007 0.0366869 -1.61726e-05 -0.00584409 0.000183881 -0.0261506 -0.000351445 -0.00234969 8.88592e-07 0.307184 -1.71263e-05 0.486677 0.00137842 0 -0.00137842 0.00646954 0 -0.00646954 0.307133 -4.71113e-05 0.486875 -5.16126e-05 -2.9985e-05 0.000198618 -7.56924e-05 -0.000222685 1.36259e-06 8.65065e-05 0.000175639 0.000225075 3.14115 0.000463544 0.000120158 3.1413 1.81651e-05 0.000122718 0.218482 -0.00835071 -0.136463 -0.000129266 -0.0378199 -1.08641e-06 
0.99999 -0.000120535 0.000457751 0 -0.000120738 -0.99999 0.000444659 0 0.000457702 -0.000444719 -1 0 0.307131 -4.97076e-05 0.486874 1 0.313441 0.0462291 0.0812337 -0.00700923 0.0649262 -9.65631e-05 0.00558623 -0.000175813 0.0249968 0.000335947 0.00224599 -8.46584e-07 0.307186 -1.71263e-05 0.486675 0.0013849 0 -0.0013849 0.00648331 0 -0.00648331 0.307131 -4.97076e-05 0.486874 -5.47103e-05 -3.25813e-05 0.000198941 -7.46414e-05 -0.000219766 1.07056e-06 -0.000906186 -0.000697078 -0.00291543 3.14115 0.000457706 0.000120739 3.1413 1.81651e-05 0.000122718 0.318425 0.0456163 0.0822862 -0.00687041 -0.0660444 6.374e-05 
0.99999 -0.000116531 0.000460244 0 -0.000116737 -0.99999 0.000446319 0 0.000460196 -0.000446377 -1 0 0.307133 -4.89418e-05 0.486874 1 0.23263 0.0136424 0.0108355 -0.00219595 0.0461309 -9.79374e-05 0.00214079 -6.73716e-05 0.00957953 0.000128746 0.000860729 -3.25545e-07 0.307187 -1.71263e-05 0.486674 0.00139139 0 -0.00139139 0.00649707 0 -0.00649707 0.307133 -4.89418e-05 0.486874 -5.42162e-05 -3.18155e-05 0.000200571 -7.5471e-05 -0.000221012 3.07199e-06 -0.000263534 -0.000192376 -0.00198894 3.14115 0.0004602 0.000116738 3.1413 1.81651e-05 0.000122718 0.237642 0.0130233 0.0118942 -0.00205575 -0.0472554 7.5657e-05 
0.99999 -0.000116974 0.000456288 0 -0.000117178 -0.99999 0.000447297 0 0.00045624 -0.000447355 -1 0 0.307133 -4.75484e-05 0.486872 1 0.251201 -0.0200914 0.0332859 0.00381395 0.0508237 -9.31794e-05 0.00323043 -0.000101644 0.0144557 0.000194276 0.00129883 -4.93272e-07 0.307189 -1.71263e-05 0.486672 0.00139789 0 -0.00139789 0.00651082 0 -0.00651082 0.307133 -4.75484e-05 0.486872 -5.58243e-05 -3.04222e-05 0.000199475 -7.59599e-05 -0.000219034 2.85053e-06 -0.000366999 0.000341896 -0.00228855 3.14115 0.000456244 0.000117179 3.1413 1.81651e-05 0.000122718 0.256169 -0.0207134 0.0343359 0.0039545 -0.0519384 7.15286e-05 
0.99999 -0.000114287 0.000460132 0 -0.000114491 -0.99999 0.000443583 0 0.000460085 -0.00044364 -1 0 0.307132 -4.79645e-05 0.486875 1 0.260519 0.00175605 -0.0838087 -0.00134803 0.0480486 -6.75811e-05 -0.00303924 9.56404e-05 -0.0135997 -0.000182767 -0.00122196 4.58852e-07 0.30719 -1.71263e-05 0.486671 0.00140441 0 -0.00140441 0.00652456 0 -0.00652456 0.307132 -4.79645e-05 0.486875 -5.78051e-05 -3.08382e-05 0.000203819 -7.41025e-05 -0.000220956 4.19449e-06 -0.000273443 9.11941e-05 -0.000563425 3.14115 0.00046009 0.000114492 3.1413 1.81651e-05 0.000122718 0.26553 0.00114679 -0.0827512 -0.00120971 -0.0491727 4.49732e-05 
0.99999 -0.000121106 0.000455971 0 -0.000121309 -0.99999 0.000444492 0 0.000455921 -0.000444551 -1 0 0.307131 -4.81592e-05 0.486872 1 0.321655 0.00377297 -0.0168976 -0.000896318 0.0628995 -5.21643e-05 1.77435e-05 -5.58349e-07 7.93985e-05 1.06704e-06 7.13394e-06 -2.6897e-09 0.307191 -1.71263e-05 0.48667 0.00141094 0 -0.00141094 0.00653829 0 -0.00653829 0.307131 -4.81592e-05 0.486872 -6.03388e-05 -3.1033e-05 0.000202403 -7.45576e-05 -0.000218876 7.84975e-07 -0.000739547 -3.53136e-06 -0.00146743 3.14115 0.000455926 0.00012131 3.1413 1.81651e-05 0.000122718 0.326619 0.00316112 -0.0158493 -0.000757773 -0.0640132 2.30516e-05 
0.99999 -0.000119071 0.000457362 0 -0.000119274 -0.99999 0.00044354 0 0.000457314 -0.000443599 -1 0 0.307133 -4.84262e-05 0.486873 1 0.240299 0.0113742 -0.0938012 -0.00309666 0.0435227 -4.39574e-05 -0.00342774 0.000107865 -0.0153385 -0.000206132 -0.00137816 5.18013e-07 0.307193 -1.71263e-05 0.486668 0.00141748 0 -0.00141748 0.00655201 0 -0.00655201 0.307133 -4.84262e-05 0.486873 -6.02094e-05 -3.12999e-05 0.000204957 -7.40815e-05 -0.000219572 1.80231e-06 -0.000157486 -9.11386e-05 -0.000471114 3.14115 0.000457318 0.000119275 3.1413 1.81651e-05 0.000122718 0.245278 0.0107656 -0.0927501 -0.00295864 -0.0446398 2.25061e-05 
0.99999 -0.000117559 0.000459005 0 -0.000117766 -0.99999 0.000449048 0 0.000458957 -0.000449107 -1 0 0.307132 -4.674e-05 0.486874 1 0.239901 -0.033631 -0.100774 0.00466496 0.0432876 -7.13428e-05 -0.00384016 0.000120817 -0.0171839 -0.000230942 -0.00154398 5.88459e-07 0.307194 -1.71263e-05 0.486667 0.00142404 0 -0.00142404 0.00656572 0 -0.00656572 0.307132 -4.674e-05 0.486874 -6.17937e-05 -2.96137e-05 0.000206829 -7.68357e-05 -0.000220393 2.55755e-06 -0.00011892 0.000501374 -0.000365591 3.14114 0.000458961 0.000117767 3.1413 1.81651e-05 0.000122718 0.2449 -0.0342597 -0.0997171 0.00480693 -0.0444093 5.33833e-05 
0.99999 -0.000118489 0.000458433 0 -0.000118693 -0.99999 0.000446261 0 0.000458384 -0.000446319 -1 0 0.307132 -4.74582e-05 0.486874 1 0.244675 0.010456 -0.10563 -0.00303266 0.0439058 -4.17495e-05 -0.00404896 0.000127402 -0.0181182 -0.000243494 -0.00162793 6.1606e-07 0.307196 -1.71263e-05 0.486665 0.00143062 0 -0.00143062 0.00657941 0 -0.00657941 0.307132 -4.74582e-05 0.486874 -6.35111e-05 -3.0332e-05 0.000208308 -7.54419e-05 -0.000220107 2.09333e-06 -0.000168304 -0.000123278 -0.000315326 3.14115 0.000458389 0.000118694 3.1413 1.81651e-05 0.000122718 0.249667 0.00983738 -0.104575 -0.00289267 -0.0450258 2.0065e-05 
0.99999 -0.00011879 0.000463256 0 -0.000118996 -0.99999 0.000444328 0 0.000463208 -0.000444387 -1 0 0.307133 -4.74878e-05 0.486875 1 0.216041 0.00338022 -0.144713 -0.00231796 0.0367871 -2.43873e-05 -0.00603035 0.000189765 -0.0269841 -0.000362642 -0.00242457 9.11137e-07 0.307197 -1.71263e-05 0.486664 0.0014372 0 -0.0014372 0.0065931 0 -0.0065931 0.307133 -4.74878e-05 0.486875 -6.41932e-05 -3.03615e-05 0.000211163 -7.44757e-05 -0.000222519 1.94252e-06 0.000136607 5.33948e-05 0.000217764 3.14115 0.000463213 0.000118997 3.1413 1.81651e-05 0.000122718 0.221086 0.00276773 -0.143648 -0.00217892 -0.0379191 6.21917e-06 
0.99999 -0.000113566 0.000458025 0 -0.000113771 -0.99999 0.000446264 0 0.000457979 -0.00044632 -1 0 0.307132 -4.80399e-05 0.486873 1 0.246605 0.00826359 -0.0794821 -0.00229711 0.0454112 -9.44422e-05 -0.00264402 8.32005e-05 -0.0118315 -0.000159008 -0.00106306 4.02358e-07 0.307199 -1.71263e-05 0.486663 0.0014438 0 -0.0014438 0.00660678 0 -0.00660678 0.307132 -4.80399e-05 0.486873 -6.63167e-05 -3.09137e-05 0.000210123 -7.54429e-05 -0.000219903 4.55456e-06 -0.000140478 -9.99962e-05 -0.000708989 3.14115 0.000457983 0.000113772 3.1413 1.81651e-05 0.000122718 0.251592 0.00764503 -0.0784285 -0.0021571 -0.0465302 7.24989e-05 
0.99999 -0.000115797 0.000459095 0 -0.000116002 -0.99999 0.000445346 0 0.000459048 -0.000445404 -1 0 0.307132 -4.71263e-05 0.486874 1 0.274091 -0.011531 -0.135497 0.000370425 0.0486826 -5.6116e-05 -0.0058039 0.000182622 -0.025971 -0.000349026 -0.00233352 8.80717e-07 0.3072 -1.71263e-05 0.486661 0.00145041 0 -0.00145041 0.00662045 0 -0.00662045 0.307132 -4.71263e-05 0.486874 -6.79203e-05 -3e-05 0.000212824 -7.49844e-05 -0.000220438 3.43902e-06 -0.000257583 0.000254057 0.000142921 3.14115 0.000459052 0.000116003 3.1413 1.81651e-05 0.000122718 0.27909 -0.0121464 -0.134441 0.000509864 -0.0498042 3.39317e-05 
0.99999 -0.000114997 0.000462023 0 -0.000115204 -0.99999 0.000446263 0 0.000461976 -0.00044632 -1 0 0.307133 -4.81044e-05 0.486875 1 0.243004 0.0118413 -0.1639 -0.00388176 0.0414102 -5.26702e-05 -0.0071745 0.000225765 -0.0321039 -0.000431459 -0.00288459 1.0901e-06 0.307201 -1.71263e-05 0.48666 0.00145704 0 -0.00145704 0.00663411 0 -0.00663411 0.307133 -4.81044e-05 0.486875 -6.87108e-05 -3.09781e-05 0.000215346 -7.54427e-05 -0.000221902 3.83885e-06 1.02743e-05 -0.000151283 0.000510253 3.14115 0.000461981 0.000115205 3.1413 1.81651e-05 0.000122718 0.248037 0.011222 -0.162837 -0.00374144 -0.0425392 3.17297e-05 
0.99999 -0.000119203 0.000460671 0 -0.000119407 -0.99999 0.000442525 0 0.000460623 -0.000442584 -1 0 0.307133 -5.06895e-05 0.486875 1 0.247648 0.0668359 -0.151291 -0.0132317 0.0426507 -2.24003e-05 -0.00642088 0.000202109 -0.0287317 -0.00038614 -0.00258158 9.66466e-07 0.307203 -1.71263e-05 0.486658 0.00146368 0 -0.00146368 0.00664776 0 -0.00664776 0.307133 -5.06895e-05 0.486875 -7.03711e-05 -3.35632e-05 0.000216636 -7.35744e-05 -0.000221226 1.7363e-06 -7.42203e-05 -0.000960764 0.000298081 3.14115 0.000460627 0.000119408 3.1413 1.81651e-05 0.000122718 0.252664 0.0662303 -0.150233 -0.0130941 -0.043776 -3.32854e-06 
