time x y z x_d y_d z_d 
0.11 0.306958 8.26372e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.111 0.306957 7.10823e-06 0.486746 0.306939 9.64634e-06 0.48677 
0.112 0.306959 6.04222e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.113 0.306958 8.11495e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.114 0.306959 7.23984e-06 0.486747 0.306939 9.64634e-06 0.48677 
0.115 0.306958 6.58045e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.116 0.306959 7.74294e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.117 0.306958 7.74985e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.118 0.30696 9.23998e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.119 0.306959 8.8211e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.12 0.306958 7.69667e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.121 0.306959 1.1455e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.122 0.306958 8.74331e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.123 0.306959 7.20389e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.124 0.306959 6.35941e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.125 0.306959 7.10349e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.126 0.30696 7.09521e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.127 0.306959 9.83702e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.128 0.30696 9.72115e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.129 0.306959 8.00323e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.13 0.30696 9.8119e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.131 0.30696 8.55008e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.132 0.306959 8.45221e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.133 0.30696 8.79553e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.134 0.306959 7.57657e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.135 0.30696 9.83942e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.136 0.30696 8.30141e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.137 0.30696 9.99264e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.138 0.30696 8.67649e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.139 0.30696 9.89361e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.14 0.306959 9.3024e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.141 0.306959 9.3188e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.142 0.30696 6.83093e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.143 0.30696 9.25549e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.144 0.306961 8.09709e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.145 0.306961 1.08045e-05 0.486751 0.306939 9.64634e-06 0.48677 
0.146 0.30696 8.09558e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.147 0.30696 9.7852e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.148 0.306961 1.03589e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.149 0.306959 8.65358e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.15 0.306959 7.91628e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.151 0.30696 9.20036e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.152 0.306961 9.69342e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.153 0.306962 9.88996e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.154 0.30696 9.90336e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.155 0.306962 9.93522e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.156 0.306962 1.00437e-05 0.486754 0.306939 9.64634e-06 0.48677 
0.157 0.30696 1.08079e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.158 0.306961 1.02831e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.159 0.306961 7.93667e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.16 0.306961 9.35962e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.161 0.306961 9.14976e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.162 0.30696 1.00507e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.163 0.306962 9.95912e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.164 0.306962 7.85478e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.165 0.306962 1.17356e-05 0.486755 0.306939 9.64634e-06 0.48677 
0.166 0.306961 1.00237e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.167 0.306961 6.34087e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.168 0.306962 1.12029e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.169 0.306962 9.83321e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.17 0.306962 1.08125e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.171 0.306962 7.49186e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.172 0.306961 9.97544e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.173 0.306962 9.42466e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.174 0.306962 8.25301e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.175 0.306962 8.90426e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.176 0.306963 8.74051e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.177 0.306962 7.41015e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.178 0.306962 8.75867e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.179 0.306962 9.7606e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.18 0.306961 8.26173e-06 0.486747 0.306939 9.64634e-06 0.48677 
0.181 0.306963 9.61201e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.182 0.306961 8.92427e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.183 0.306962 7.63152e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.184 0.306963 9.61614e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.185 0.306963 9.50919e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.186 0.306962 8.26234e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.187 0.306964 6.10465e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.188 0.306962 9.42221e-06 0.486747 0.306939 9.64634e-06 0.48677 
0.189 0.306963 8.84193e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.19 0.306963 9.0051e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.191 0.306964 9.39515e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.192 0.306963 6.70418e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.193 0.306963 8.73332e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.194 0.306963 9.77892e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.195 0.306963 7.82115e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.196 0.306963 7.10399e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.197 0.306964 6.32669e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.198 0.306964 6.93087e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.199 0.306963 8.14636e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.2 0.306963 7.0432e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.201 0.306964 7.38391e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.202 0.306965 8.95127e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.203 0.306964 1.10479e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.204 0.306963 9.45665e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.205 0.306965 1.05452e-05 0.486751 0.306939 9.64634e-06 0.48677 
0.206 0.306964 9.76813e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.207 0.306963 9.51547e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.208 0.306964 1.01733e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.209 0.306963 7.46042e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.21 0.306964 9.59224e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.211 0.306964 8.21875e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.212 0.306965 9.81309e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.213 0.306963 8.2965e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.214 0.306964 8.36166e-06 0.486755 0.306939 9.64634e-06 0.48677 
0.215 0.306964 1.08897e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.216 0.306963 7.52597e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.217 0.306964 1.16367e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.218 0.306964 8.98102e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.219 0.306965 1.04296e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.22 0.306963 1.10961e-05 0.486748 0.306939 9.64634e-06 0.48677 
0.221 0.306964 1.05141e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.222 0.306964 8.09853e-06 0.486747 0.306939 9.64634e-06 0.48677 
0.223 0.306965 9.40333e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.224 0.306964 9.61951e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.225 0.306965 9.93885e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.226 0.306965 9.00341e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.227 0.306966 7.03498e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.228 0.306963 9.23842e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.229 0.306965 9.0264e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.23 0.306964 9.38621e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.231 0.306965 1.06039e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.232 0.306965 1.00487e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.233 0.306965 8.07325e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.234 0.306964 8.07298e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.235 0.306965 8.11215e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.236 0.306965 8.49582e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.237 0.306965 7.52873e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.238 0.306965 9.77525e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.239 0.306965 7.91774e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.24 0.306965 9.78412e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.241 0.306964 9.2414e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.242 0.306966 7.58949e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.243 0.306965 9.85842e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.244 0.306965 9.49074e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.245 0.306964 9.38927e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.246 0.306964 1.03907e-05 0.486753 0.306939 9.64634e-06 0.48677 
0.247 0.306965 9.93205e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.248 0.306965 1.12437e-05 0.486753 0.306939 9.64634e-06 0.48677 
0.249 0.306965 1.24142e-05 0.486748 0.306939 9.64634e-06 0.48677 
0.25 0.306965 8.95527e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.251 0.306964 1.08567e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.252 0.306964 8.92481e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.253 0.306965 9.19329e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.254 0.306965 9.02429e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.255 0.306964 7.84879e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.256 0.306965 1.06681e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.257 0.306964 8.08725e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.258 0.306965 8.40148e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.259 0.306964 1.02885e-05 0.486751 0.306939 9.64634e-06 0.48677 
0.26 0.306967 9.63691e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.261 0.306965 9.84914e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.262 0.306965 8.9296e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.263 0.306966 1.0652e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.264 0.306966 8.6807e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.265 0.306965 1.09884e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.266 0.306967 1.08681e-05 0.486755 0.306939 9.64634e-06 0.48677 
0.267 0.306965 1.013e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.268 0.306967 1.01916e-05 0.486751 0.306939 9.64634e-06 0.48677 
0.269 0.306966 7.95486e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.27 0.306966 8.37079e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.271 0.306966 8.98892e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.272 0.306965 8.06029e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.273 0.306967 7.53489e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.274 0.306966 9.6094e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.275 0.306966 8.21226e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.276 0.306965 8.74123e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.277 0.306966 9.57456e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.278 0.306966 1.06104e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.279 0.306965 9.83385e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.28 0.306966 1.06038e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.281 0.306966 9.69702e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.282 0.306966 1.03384e-05 0.486747 0.306939 9.64634e-06 0.48677 
0.283 0.306965 8.68118e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.284 0.306965 9.73838e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.285 0.306966 9.19831e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.286 0.306966 8.44777e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.287 0.306965 1.15596e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.288 0.306966 8.81878e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.289 0.306966 9.9369e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.29 0.306967 7.55046e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.291 0.306966 9.13806e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.292 0.306967 8.12613e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.293 0.306967 8.53983e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.294 0.306966 1.00051e-05 0.48675 0.306939 9.64634e-06 0.48677 
0.295 0.306967 9.76239e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.296 0.306967 1.00249e-05 0.486749 0.306939 9.64634e-06 0.48677 
0.297 0.306966 8.97247e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.298 0.306966 1.24483e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.299 0.306966 7.0376e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.3 0.306967 8.10203e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.301 0.306967 9.04573e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.302 0.306968 9.51362e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.303 0.306967 8.14851e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.304 0.306965 9.45787e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.305 0.306967 8.45581e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.306 0.306966 9.57098e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.307 0.306966 8.05626e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.308 0.306968 8.35332e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.309 0.306967 8.09546e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.31 0.306967 6.85331e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.311 0.306968 8.44089e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.312 0.306968 8.84435e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.313 0.306966 8.32599e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.314 0.306966 9.80196e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.315 0.306966 8.96954e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.316 0.306967 1.0648e-05 0.486751 0.306939 9.64634e-06 0.48677 
0.317 0.306966 7.85827e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.318 0.306967 9.83491e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.319 0.306968 9.72714e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.32 0.306967 1.03104e-05 0.486753 0.306939 9.64634e-06 0.48677 
0.321 0.306966 6.84483e-06 0.486746 0.306939 9.64634e-06 0.48677 
0.322 0.306967 8.4401e-06 0.486752 0.306939 9.64634e-06 0.48677 
